Descripción del Artículo,Precio Mayoreo,Proveedor
FURFURIL PDA 30 G                   ,50.98,Cobeca
FUROSEMIDA AMP 20MG/2ML X 100 ALFA  ,312.47,Cobeca
FUROSEMIDA TAB 20 MG X 12 DALIOL    ,15.25,Cobeca
FUROSEMIDA TAB 40 MG X 10 KMPLUS    ,2.38,Cobeca
FUROSEMIDA TAB 40 MG X 12 PLUSANDEX ,6.54,Cobeca
FUROSEMIDA TAB 40 MG X 24 DALIOL    ,19.95,Cobeca
FUROSIL SUSP 90 ML                  ,34.22,Cobeca
"FURUOATIV CREM TOP 0,1% X 20GR.     ",10.18,Cobeca
"FURUOATIV PLUS UNG 0,1%-5% X 20GR   ",32.41,Cobeca
GABALEP CAP 400MG X20               ,19.39,Cobeca
GABALET CAP 300 MG X 40 BLI X 10    ,311.11,Cobeca
GABAMOX CAP 300 MG X 60 DORO        ,168.9,Cobeca
GABAPENTINA CAP 300 MG X 20 CLX     ,33.76,Cobeca
GABAPENTINA TAB 300 MG X 14         ,31.37,Cobeca
GABAPENTINA TAB 300 MG X 30 ANG     ,38.43,Cobeca
GABAROL CAP 150 MG X 20             ,20.94,Cobeca
GABAROL CAP 25 MG X 30              ,10.96,Cobeca
GABAROL CAP 75 MG X 30              ,18.26,Cobeca
GABOX TAB 200 MG X 20               ,36.52,Cobeca
"GADOVIST SOL INY 1,0/7,5 ML X 1     ",229.3,Cobeca
GAPTAN TAB 300 MG X 30              ,45.75,Cobeca
GARABET SOL OFT X 5 ML              ,41.32,Cobeca
GARCINIA CAMBOGIA CAP 500 MG X 30   ,35.66,Cobeca
GARCINIA CAMBOGIA CAP 500 MG X 60   ,55.78,Cobeca
GARDENAL TAB 100 MG X 30            ,50.65,Cobeca
GARLIC OIL CAP X 100 NOW            ,73.76,Cobeca
GARLITON CAP AJO/PEREJIL X 60       ,61.69,Cobeca
GASA DERMAGRAN 4 X 4 SPD-21         ,39.53,Cobeca
GASTRIBOLENO JBE 150 MG X 240 ML    ,27.82,Cobeca
GASTRUM PLUX MENTA 120 ML           ,52.29,Cobeca
GEL BENZAC AC 5% X 65 G             ,188.65,Cobeca
GEL BIOFARCO ANTIB P/MANOS C/REP 1LT,54.47,Cobeca
GEL BIOFARCO ANTIB P/MANOS C/REP 500,34.12,Cobeca
GEL BIOFARCO ANTIB P/MANOS S/REP 1 L,45.29,Cobeca
GEL BIOFARCO ANTIB P/MANOS S/REP 500,25.29,Cobeca
GEL CORP FC PLUS ÁRNICA 250 G       ,42.24,Cobeca
GEL DIVIDIVI HEMORROIDAL 5% X 30 G  ,41.32,Cobeca
GEL RECETT CALEND/MANZ/ ZAB 60G     ,21.91,Cobeca
GEMFIBROZIL TAB/REC 600 MG X 100 MVG,262.66,Cobeca
GEMFIBROZILO TAB 600 MG X 30        ,62.75,Cobeca
GENAPLEX 2%/5 ML X 5                ,2.29,Cobeca
GENAPLEX SOL INY 1%/5 ML X 10       ,4.3,Cobeca
GENCIVOL SOL 0.15/0.15 X 15 ML      ,35.34,Cobeca
GENESA COMR 3 MG/30 MCG X 21        ,102.12,Cobeca
GENFARGRIP TAB 500 MG X 12          ,19.92,Cobeca
GENLET TAB 200 MG X 20              ,74.59,Cobeca
GENODERM COMP/REC 2MG/0.035MG X 21  ,81.36,Cobeca
GENTAMIC/BETAMET/CLOT CREM  X 30 G B,26.67,Cobeca
GENTAMICINA AMP 160MG/2ML X 10 KMPLU,32.35,Cobeca
GENTAMICINA AMP 240 MG X 3 ML RONAVA,14.22,Cobeca
GENTAMICINA AMP 80 MG X 2 ML RONAVA ,10.46,Cobeca
GENTAMICINA AMP 80MG/2ML X 10 KM    ,8.63,Cobeca
GENTAMICINA AMP 80MG/2ML X 100 BIO  ,7.48,Cobeca
GENTAMICINA AMP PED 20 MG /2 ML RONA,9.62,Cobeca
GENTAMICINA CREM 1% X 15 G LA SANTE ,25.44,Cobeca
"GENTAMICINA GTA 0,3% X 10 ML DISTRIL",24.78,Cobeca
GENTAMICINA INY 80 MG X 1 GENVEN    ,28.94,Cobeca
GENTAMICINA INY 80MG/2ML X 100 KM   ,117.65,Cobeca
"GENTAMICINA SOL OFT 0,3 % X 5 ML OFT",36.14,Cobeca
GENTAMICIS CREM 0.1% X 20 G         ,17.9,Cobeca
GENTAPLUS GTA OFT 0.3%              ,5.69,Cobeca
GENURIN GRA 200 MG X 10             ,31.45,Cobeca
GENURIN TAB 200 MG X 20             ,2.58,Cobeca
GERIATECH CAP/BLD VIT/MINERALES X 30,73.42,Cobeca
GESTAGENO CAP/BLD 100 MG X 30       ,127.23,Cobeca
GESTAGENO CAP/BLD 200 MG X 30       ,170.54,Cobeca
GESTASYN TAB 100MG X10              ,45.88,Cobeca
GESTASYN TAB 200MG X10              ,59.71,Cobeca
GESTRELLA TAB/REC 0.075 MG X 28     ,74.26,Cobeca
GINACOL SOL VAGINAL X 135 ML        ,27.45,Cobeca
GINKGO BILOBA CAP 300 MG X 30       ,35.7,Cobeca
GINKGO BILOBA CAP 300 MG X 60       ,72.34,Cobeca
GINKGO BILOBA CAP 300 MG X 60 HERB  ,55.78,Cobeca
GINKGO BILOBA CAP 300MG X 60 NAT PRE,67.53,Cobeca
GINKGO BILOBA CAP 60MG X 60   NOW   ,131.8,Cobeca
GINKGO BILOBA COMP X 60 NAT SYST    ,1.08,Cobeca
GINKGO/SENG DH TAB X 60 NAT PREM    ,70.09,Cobeca
GINKOLA CAP 500 MG X 30             ,42.37,Cobeca
GINSEN CAP 300 MG X 60              ,72.34,Cobeca
GINSENG SIBERIANO CAP 408 MG X 30   ,35.65,Cobeca
GINSENG SIBERIANO CAP 408MG X 60 HER,55.78,Cobeca
GINSENG+GINKGO BILOBA TAB X 60 NAT S,1.08,Cobeca
GIVOTAN PVO SUSP 100 MG X 30 ML     ,75.82,Cobeca
GIVOTAN PVO SUSP 100 MG X 60 ML     ,92.99,Cobeca
GIVOTAN TAB/REC 500 MG X 6          ,71.9,Cobeca
GLAMOR SOL OFT 0.2/0.2% X 10 CC     ,8.01,Cobeca
GLAUC OFF SOL OFT 5 ML              ,47.01,Cobeca
GLAUCOPROST SOL OFT 0.004% X3ML     ,78.43,Cobeca
"GLAUCOTAN SOL OFT 0,05MG/ML X 3 ML  ",85.58,Cobeca
GLAUCOTENSIL D SOL OFT 5 ML  POEN   ,86.27,Cobeca
GLAUCOTENSIL T SOL OFT X 5ML  POEN  ,92.99,Cobeca
GLENCET TAB 5 MG X 30               ,12.42,Cobeca
GLENLIPID TAB 100 MG X 10           ,43.83,Cobeca
GLENLIPID TAB 100 MG X 30           ,43.83,Cobeca
GLETFOR TAB/REC 500 MG X 30         ,65.48,Cobeca
GLETFOR TABR 850 MG X 30            ,65.88,Cobeca
GLETOP TAB 20 MG X 10               ,22.51,Cobeca
GLETOP TAB 20 MG X 30               ,51.2,Cobeca
GLETOP TAB 40 MG X 10               ,28.0,Cobeca
GLETOP TAB 40 MG X 30               ,75.49,Cobeca
GLIBENCAMIDA TAB 5 MG X 10          ,16.1,Cobeca
GLIBENCLAMIDA TAB 5 MG X 100 FAHD BL,45.95,Cobeca
GLIBENCLAMIDA TAB 5 MG X 30 BUKA    ,39.22,Cobeca
GLIBENCLAMIDA/METFORM TAB 5/500MGX30,62.75,Cobeca
GLIBENCLAMIDE TAB 5 MG X 10 KMPLUS  ,2.3,Cobeca
"GLICAZET TAB 500MG/2,5 MG X 40      ",74.65,Cobeca
GLICAZET TAB 500MG/5 MG X 40        ,92.36,Cobeca
GLICERINA LYA X 30 ML               ,17.84,Cobeca
GLICERINA X 30 ML X 12 CARIBEIN     ,73.52,Cobeca
GLICERINA X 60 ML                   ,18.82,Cobeca
"GLICINA ALFA 1,5 % X 3000 ML        ",50.64,Cobeca
GLIDAN TAB 80 MG X 20               ,49.67,Cobeca
GLIFORMIN TAB 1000 MG X 30          ,32.44,Cobeca
GLIFORMIN TAB 850 MG X 30           ,51.23,Cobeca
GLIMEPIRIDA TAB 2 MG X 30 ANG       ,22.75,Cobeca
GLIMEPIRIDE TAB 2 MG X 16 LA SANTE  ,24.25,Cobeca
GLIMEPIRIDE TAB 4 MG X 16 LA SANTE  ,31.23,Cobeca
GLIMERID TAB 4 MG X 10              ,36.55,Cobeca
GLIMERID TAB 4 MG X 30              ,98.73,Cobeca
GLIMIRID TAB 2 MG X 30              ,9.03,Cobeca
GLIMIRID TAB 4 MG X 30              ,13.45,Cobeca
GLIPTIN COMP/REC 500 MG X 100       ,363.38,Cobeca
GLIPTIN-M COMP/REC 500/50MG X 10    ,36.34,Cobeca
GLIZ TAB 80 MG X 20                 ,44.72,Cobeca
GLUCOFAGE XR TAB LR 750MG X 30      ,87.84,Cobeca
GLUCOFRED TAB 80 MG X 10            ,20.27,Cobeca
GLUCOMETRO GE DIG X 1               ,206.37,Cobeca
GLUCONATO DE CALCIO 10% X 100ML BEH ,36.94,Cobeca
GLUCONATO FERROSO SOL ORAL 50MG X 15,15.91,Cobeca
GLUCOPHAGE XR TAB 500 MG X 30       ,71.9,Cobeca
GLUCOSAMINA CAP 500 MG X 60         ,76.69,Cobeca
GLUCOSAMINA/CONDROITIN CAP 550MGX60 ,60.97,Cobeca
GLUCOSAMINA/CONDROITINA CAP X 90    ,97.45,Cobeca
GLUCOSAMINE & CHON TAB X60 EARTH´S  ,105.64,Cobeca
GLUCOSAMINE CAP 2850 MG X 90 ETERNAL,71.07,Cobeca
GLUCOSAMINE/CHONDROINTIN TAB 500MG X,71.9,Cobeca
GLUCOSE ANHYDROUS SOL 10 G X 100 ML ,2.91,Cobeca
GLUCOSE IV INF 10%W/V X 500 ML      ,135.29,Cobeca
GLUCOZIM TAB 500 MG X 20            ,32.03,Cobeca
GLUNOVAG TAB 500 MG X 60            ,23.44,Cobeca
GLUNOVAG TAB 850 MG X 30            ,16.22,Cobeca
GLUSTAR TAB 10 MG X 14              ,29.29,Cobeca
GLUSTAR TAB 20 MG X 14              ,38.64,Cobeca
GLUTAZINC SUPLEMENT/DIET PVO 15.04 G,34.64,Cobeca
GLYMAR TAB 2 MG X 20                ,24.18,Cobeca
GLYMAR TAB 4 MG X 20                ,32.97,Cobeca
GOTAS BALSAMICAS 120 ML             ,21.18,Cobeca
GRATIO TAB/REC 500MG X 10           ,30.85,Cobeca
GRATIO TAB/REC 750MG X 10           ,50.11,Cobeca
GRAUSIN JBE 120 ML                  ,43.14,Cobeca
GRAVIOLA CAP 500 MG X 100           ,155.76,Cobeca
GRAVIOLA CAP X 60                   ,54.07,Cobeca
GREIT TAB/REC 10 MG X 30            ,96.34,Cobeca
GRINATOS JBE 120 ML                 ,31.5,Cobeca
GUAY-TUSIN SOL 100MG/5ML PED X 120 M,12.14,Cobeca
GULAPER GTA 50MG/ML X 30ML          ,32.68,Cobeca
GULAPER JBE ADU 250 MG X 120 ML     ,56.21,Cobeca
GULAPER JBE PED 100 MG X 120 ML     ,52.29,Cobeca
GUMMVIT BIOTIN X 30                 ,20.94,Cobeca
GUMMVIT KIDS X 30                   ,22.1,Cobeca
GUTISHORMOFEN TAB/REC 0.075MG/0.02MG,1.67,Cobeca
GYMENS CAP 500 MG X 30              ,42.37,Cobeca
GYMENS CAP 500 MG X 60              ,66.9,Cobeca
GYNKOLA CAP 500 MG X 60             ,66.9,Cobeca
GYNO CLONEDAC CREM VAG 1% X 50 G    ,44.94,Cobeca
GYNO-TRIZOL CREM VAG 1% 50 G        ,54.48,Cobeca
GYNODERAIN 20% VAG X 60 G           ,162.2,Cobeca
"GYNODERAIN OVUL 0,6 G X 6           ",86.36,Cobeca
GYNOMET CREM VAG 15/4% X 40 G       ,67.69,Cobeca
GYNOTRAN CREM 15 % - 4 % X 40 G     ,71.42,Cobeca
GYNOTRAN OVUO VAG X 7               ,117.61,Cobeca
GYNOVIT SOL VAG 130 ML              ,29.66,Cobeca
"HADENSA PLUS POMADA 5%/0,25% X 15 G ",41.7,Cobeca
HALOPERIDOL AMP 5MG/1ML X 100 BIO   ,28.76,Cobeca
HALOPERIDOL TAB 5 MG X 30 CLEO      ,24.81,Cobeca
HARIDOL COM 5 MG X 20               ,10.9,Cobeca
HATIAL TAB 100 MG X 30              ,103.71,Cobeca
HATIAL TAB 50 MG X 30               ,73.19,Cobeca
HEDRALIV JBE X 120 ML               ,40.12,Cobeca
HELAL COM 200 MG X 2                ,11.76,Cobeca
HELAL SUSP 400 MG  X 5 ML           ,18.3,Cobeca
HEMO K SOL INY 10 MG X 10           ,73.53,Cobeca
HEMOSAN CAP 400 MG X 90             ,48.67,Cobeca
HENOVI-C GTA X 30 ML                ,46.16,Cobeca
HEPAFOL FORTE JBE X 120 ML          ,44.69,Cobeca
HEPAFOL JBE 120 ML                  ,39.73,Cobeca
HEPAFOL TAB X 30                    ,36.03,Cobeca
HEPAGRAS CAP 120 MG X 30            ,111.97,Cobeca
HEPAPROTEC CAP 500 MG X 60          ,66.9,Cobeca
HEPARINA SOD AMP 1.000 U.I          ,5.26,Cobeca
HEPARINN INY 5000 UI X 5 ML CADUX   ,914.23,Cobeca
HEPATINA JBE 180 ML                 ,1.18,Cobeca
"HEPROX CAP 0,4MG X 30               ",49.02,Cobeca
HERBAKIDS JBE 180 ML                ,27.92,Cobeca
HEXANT JBE ELIXIR 30 MG/5ML X 120 ML,41.83,Cobeca
HEXOMEDINE COLUTORIO AER X 30 G     ,53.95,Cobeca
HIDRALIT SOL SABOR COCO 500 ML      ,28.3,Cobeca
HIDRALIT SOL SABOR FRESA 500 ML     ,28.3,Cobeca
HIDRALIT SOL SABOR UVA 500 ML       ,28.3,Cobeca
HIDRAMER CREM C/VIT E 200 ML        ,36.12,Cobeca
HIDROCLOROTIAZIDA COM 12.5 MG X 30  ,50.01,Cobeca
"HIDROCLOROTIAZIDA TAB 12,5 MG X 30 B",20.39,Cobeca
"HIDROCLOROTIAZIDA TAB 12,5 MG X 30 D",18.26,Cobeca
HIDROCORTISONA AMP 100 MG X 1 ALFA  ,992.36,Cobeca
HIDROCORTISONA AMP IV 500MG X 10 ALE,360.64,Cobeca
HIDROCORTISONA AMP IV/IM 100 MG X 10,144.97,Cobeca
HIDROCORTISONA AMP IV/IM 100MG X 1  ,18.44,Cobeca
HIDROCORTISONA AMP IV/IM 500 MG X 1 ,43.01,Cobeca
HIDROCORTISONA INY 100 MG X 10 DAMPE,98.84,Cobeca
HIDROCORTISONA INY 500 MG X 10 DAMPE,211.97,Cobeca
HIDROCORTISONA SOD PVO INY 500MG DIS,33.05,Cobeca
HIDROTEN TAB 12.5 MG X 30           ,36.13,Cobeca
HIDROXIPROPILMETILCELULOSA GTA 0.3% ,32.22,Cobeca
HIERRO AMP 100MG/5ML X 5 LIALI      ,55.2,Cobeca
HIERRO/AC FOLICO 40MG/350MCG X 10   ,32.21,Cobeca
HIOSC BUTILBROMURO AMP IV/IM 20MG/ML,57.84,Cobeca
HIOSCINA BULTIBROMURO TAB 10 MG X 10,205.3,Cobeca
HIOSCINA/IBUPROFENO TAB 20/400MG X 1,31.9,Cobeca
HIPERLIPEN TAB 100 MG X 30          ,121.57,Cobeca
HIPERSAN CAP 300 MG X 90            ,43.41,Cobeca
HISONEX SPRAY NASAL X 140 DOSIS     ,39.2,Cobeca
HISTALER JBE PED 0.5 MG/ML X 60 ML  ,23.43,Cobeca
HISTALER TAB/REC 5 MG X 30          ,40.59,Cobeca
HUMALOG KWIKPEN SOL INY 3MLX5       ,386.78,Cobeca
HUMALOG U-100 10MG/10ML X 1         ,254.61,Cobeca
HUMULIN N U-100/10ML X 1            ,290.24,Cobeca
HUMULIN REGULAR  U-100 X 10 ML X 1  ,313.96,Cobeca
"HYALOIDE JER/PRE 25MG/2,5ML EQ 10MG ",483.24,Cobeca
HYRUAN SOL INY IA JERP 2MLX3        ,1401.27,Cobeca
IBANDROMET TAB/REC 150 MG X 1       ,31.28,Cobeca
IBECAR TAB/REC 150 MG X 30          ,81.37,Cobeca
IBECAR TAB/REC 300 MG X 30          ,130.18,Cobeca
IBUCAF TAB 200 MG/30 MG X 20        ,24.51,Cobeca
IBUCAF TAB 200/30 MG X 10           ,13.5,Cobeca
IBUCOLVAL TAB/REC 400 MG/4 MG X 20  ,62.15,Cobeca
IBUCOLVAL TAB/REC 600MG/4MG X 20    ,73.54,Cobeca
IBUFENAC CAP 400 MG X 10            ,16.37,Cobeca
IBUFENAC CAP 400 MG X 20            ,58.44,Cobeca
IBUMAX CAP 400 MG X 10              ,19.56,Cobeca
IBUN TAB 400 MG X 10                ,11.79,Cobeca
IBUN TAB 600 MG X 10                ,19.92,Cobeca
IBUPROFEN COM 400 MG X 10 GENVEN    ,8.05,Cobeca
IBUPROFEN SUS 100 MG X 60 ML KIMICEG,14.1,Cobeca
IBUPROFEN TAB 400 MG X 10 KIMICEG   ,6.44,Cobeca
IBUPROFENO COM 600 MG X 20 SM       ,22.58,Cobeca
IBUPROFENO SUSP 100 MG/5ML X 120 ML ,19.61,Cobeca
IBUPROFENO SUSP 100 MG/5ML X 60 ML  ,20.17,Cobeca
IBUPROFENO SUSP 100MG/5ML X 100ML KM,8.99,Cobeca
IBUPROFENO TAB 200 MG X 10 LA SANTE ,12.69,Cobeca
IBUPROFENO TAB 400 G X 10 KM        ,4.25,Cobeca
IBUPROFENO TAB 400 MG X 10 BIOQ     ,8.1,Cobeca
IBUPROFENO TAB 400 MG X 10 LATTAN   ,17.25,Cobeca
IBUPROFENO TAB 400 MG X 20 BIOQ     ,10.67,Cobeca
IBUPROFENO TAB 400 MG X 20 CALOX    ,28.14,Cobeca
IBUPROFENO TAB 800 MG X 10 BLUE     ,16.47,Cobeca
IBUPROFENO TAB 800 MG X 10 LA SANTE ,42.6,Cobeca
IBUPROFENO TAB/REC 200 MG X 5 X 20 B,110.8,Cobeca
IBUPROFENO TAB/REC 400 MG 10X10 INSU,94.55,Cobeca
IBUPROFENO TAB/REC 400 MG X 100 MVGA,85.8,Cobeca
IBUPROFENO TAB/REC 400 MG X 20      ,22.88,Cobeca
IBUPROFENO TAB/REC 600 MG X 10 CLX  ,25.61,Cobeca
IBUPROFENO TABRE 400 MG X 10 PLUSAND,10.98,Cobeca
IBUPROFENO TIOCOL TAB 400/4MG X 10 C,35.65,Cobeca
IBUPROFENO/TIOC TAB 400/4 MG X 15 GL,29.91,Cobeca
IBUPROFENO/TIOC TAB 400/4MG X 14 LAT,31.37,Cobeca
IBUPROFENO/TIOC TAB 600/4 MG X 15 GL,35.48,Cobeca
IBUPROFENO/TIOCO COM 600MG/4MG X 12 ,51.59,Cobeca
IBUPROFENO/TIOCO TAB 600MG/4MG X 10 ,34.16,Cobeca
IBUTAN SUS 100 MG/5 ML X 60 ML      ,13.91,Cobeca
IBUTAN SUSP 200 MG/5 ML X 60 ML     ,17.73,Cobeca
IBUTAN TAB 200 MG X 10              ,6.29,Cobeca
IBUTAN TAB 400 MG X 10              ,11.92,Cobeca
IBUTAN TAB 600 MG X 10              ,18.77,Cobeca
IBUTANCOL TAB 400 MG/4 MG X 10      ,24.68,Cobeca
IBUTANCOL TAB 400MG-4MG X 20        ,39.28,Cobeca
IBUTANCOL TAB 600 MG/4 MG X 10      ,34.8,Cobeca
IBUTANCOL TAB 600MG-4MG X 20        ,60.61,Cobeca
IBUTANFEM TAB 400/20 MG X 20        ,30.55,Cobeca
IBUTANFEM TAB 400/20 MG X 30        ,42.43,Cobeca
IBUTANFEM TAB/REC 400/20MG X 10     ,20.37,Cobeca
IBUTANMIGRA TAB 400 MG/40 MG X 10   ,14.44,Cobeca
IBUTANMIGRA TAB 400 MG/40 MG X 20   ,23.48,Cobeca
IBUTIL COM 400 MG/4MG X 20          ,86.85,Cobeca
IBUTIL COMR 600 MG/4MG X 20         ,27.45,Cobeca
IBUVAXFEM CAP 200 MG/30MG X 10      ,18.0,Cobeca
IBUVIN CAPB 200 MG X 10             ,8.72,Cobeca
IBUVIN CAPB 400 MG X 10             ,16.24,Cobeca
IBUVIN CAPB 600 MG X 10             ,17.43,Cobeca
IDOXEN CAP LIB/PRO 75 MG X 10       ,58.82,Cobeca
IDOXEN CAP LP 150 MG X 10           ,78.43,Cobeca
ILANA OVULO 600 MG X 1              ,33.71,Cobeca
IMAZOL CREM VAG 1% X 50 G           ,44.86,Cobeca
IMAZOL CRM X 20 G                   ,22.07,Cobeca
IMAZOL DUAL OVUL 100 MG X 6 +CRM VAG,47.28,Cobeca
IMAZOL DUAL OVUL 500MG X1 + CRM X10G,40.32,Cobeca
IMAZOL OVUL VAG 500 MG X 1          ,28.47,Cobeca
IMAZOL OVULO VAG 100 MG X 6         ,34.06,Cobeca
IMAZOL PVO 1% X 20 G                ,19.11,Cobeca
IMAZOL SOL X 20 ML                  ,20.06,Cobeca
IMAZOL SPRAY AL 1% X 25 ML          ,35.71,Cobeca
IMAZOL TAB VAG X 6                  ,27.16,Cobeca
IMBYS COM 500 MG X 5                ,23.24,Cobeca
IMBYS COMP 500MG X 3                ,23.24,Cobeca
IMBYS SUSP 200MG/5ML X 15 ML        ,28.41,Cobeca
IMMUNOX VIAL 1000 MG X 10           ,82.35,Cobeca
INDAPAMINA COM 1.5 MG X 28 DORO     ,56.43,Cobeca
INFLAPRED SUSP/OFT 10MG/ML X 5 ML   ,48.8,Cobeca
INIBIL COM 20 MG X 14               ,22.88,Cobeca
INIBIL COM 40 MG X 14               ,27.45,Cobeca
INMUKIDS TAB/MAST X 30 NARANJA      ,117.18,Cobeca
INSULINA AMP 30:70 100 IU/ML        ,105.68,Cobeca
INSULINA AMP 30:70 40 IU/ML         ,42.19,Cobeca
INSULINA AMP 50:50 100 IU/ML        ,97.7,Cobeca
INSULINA CART AMP 30:70 100 IU/ML X ,670.97,Cobeca
INSULINA GLAR AMP 100UI/ML          ,34.12,Cobeca
INSULINA GLARGINE 100 IU X 3 ML X 3 ,1136.94,Cobeca
INSULINA N  AMP 40 IU/ML            ,62.06,Cobeca
INSULINA N AMP 100 IU/ML            ,149.29,Cobeca
INSULINA R AMP  100 IU/ML           ,60.39,Cobeca
INSULINA R AMP 40 IU/ML             ,12.63,Cobeca
INVANZ AMP 1 G X 1                  ,29.46,Cobeca
IPALAT CRM X 20 G                   ,51.23,Cobeca
IPALAT SOL X 20 ML                  ,40.47,Cobeca
IPATRIXAIR SOL/INAH 12 ML X 200 DOSI,132.48,Cobeca
IPORET SUSP 40 MG/ML X 60 ML        ,20.09,Cobeca
IPROXIN TAB 500 MG X 12             ,22.22,Cobeca
IRBESARTAN COMP 150 MG X 28         ,56.3,Cobeca
IRBESARTAN COMP 300 MG X 28         ,95.86,Cobeca
IRBESARTAN COMP/REC 150 MG X 28 BLUE,101.85,Cobeca
IRBESARTAN COMP/REC 300 MG X 28 BLUE,159.82,Cobeca
IRBESARTAN TAB 150 MG X 10 LA SANTE ,29.66,Cobeca
IRBESARTAN TAB 150 MG X 7 CLX       ,22.51,Cobeca
IRBESARTAN TAB 300 MG X 50 MVGA     ,125.66,Cobeca
IRBESARTAN TAB 300 MG X 7 CLX       ,33.76,Cobeca
IRBESARTAN TAB/REC 150 MG X 30 BIUMA,34.42,Cobeca
"IRBESARTAN/HCT COMP 150/12,5MG X 28 ",86.18,Cobeca
"IRBESARTAN/HCT COMP 300/12,5MG X 28 ",112.82,Cobeca
"IRBETIAZID TAB 150/12,5 MG X 28 MEYE",34.87,Cobeca
"IRBETIAZID TAB 300/12,5 MG X 28 MEYE",54.33,Cobeca
IRBETT TAB REC 300 MG X 28 MEYER    ,95.18,Cobeca
IRRIGOR COM/REC 75 MG X 14          ,21.57,Cobeca
ISBELA  TAB CIPRO 2 mg / ETINL 0.035,59.74,Cobeca
ISOSPRAY PLUS 0.15%/0.25% X 180 ML  ,38.24,Cobeca
ITACORT AQ SOL NASAL 55 MCG SPRAY   ,81.78,Cobeca
ITISONA CREM X 30 G                 ,33.74,Cobeca
ITRACONAZOL CAP 100 MG X 10 ANG     ,43.92,Cobeca
IVAGAN FORTE TAB 650 MG X 10        ,20.2,Cobeca
IVAGAN FORTE TAB/REC DISP 650/1/40MG,175.16,Cobeca
IVAGAN TAB/REC 450MG/1MG/40MG X 10  ,18.89,Cobeca
IVERGOT COM 6 MG X 4                ,19.61,Cobeca
IVERGOT SOL GTA 6 MG/ML X 5 ML      ,31.37,Cobeca
IVERMECTINA TAB 6 MG X 12 GENCER    ,32.8,Cobeca
IVERMECTINA TAB 6 MG X 16 FC PHARMA ,31.32,Cobeca
IVERMECTINA TAB 6 MG X 4 FC PHARMA  ,7.44,Cobeca
IVERMECTINA TAB 6 MG X 4 VALMOR     ,12.44,Cobeca
IVERMECTINA TAB 6MGX4 CALOX         ,11.53,Cobeca
JARIT CAP/BLD 100 MG X 30           ,214.94,Cobeca
JARIT CAP/BLD 200 MG X 30           ,276.83,Cobeca
JENGIBRE JBE X 120 ML               ,25.88,Cobeca
JENGIBRE MIEL JBE 120 ML            ,46.69,Cobeca
JENGIBRE Y MIEL FC JBE 120 ML FC    ,53.15,Cobeca
JENGIMIEL CURCUMA JBE 120 ML        ,31.37,Cobeca
JENGIMIEL JBE KIDS 120 ML           ,31.37,Cobeca
JENGIMIEL JBE MIEL 120 ML           ,31.37,Cobeca
JENGIMIEL JBE SABILA X 120 ML       ,31.37,Cobeca
JER BRIU DESC 1MLC/AGUAJA LUER SLIP ,95.54,Cobeca
JER BRIU DESC C/AGUJA 3ML LUER LOCK ,95.54,Cobeca
JER BRIU DESC C/AGUJA 5ML LUER LOCK ,95.54,Cobeca
JER BRIUDESC 10ML C/AGUJA LUER LOCK ,119.75,Cobeca
JER DESC/CON AGUJA 21G/10ML 1 1/2 X ,1.36,Cobeca
JER DESC/CON AGUJA 21G/20ML 1 1/2 X ,2.0,Cobeca
JER DESC/CON AGUJA 21G/5ML 1 1/2 X 1,1.01,Cobeca
KALMAX COMPOSITUM TAB/MAST X 10     ,60.65,Cobeca
KALOPSIS COM/REC 0.075 MG X 28      ,8.05,Cobeca
KAPET TAB 75 MG X 30                ,49.84,Cobeca
KAPET TAB/REC 75 MG X 14            ,23.26,Cobeca
KATIVIL SOL ORAL 1 G/10 ML X 90 ML  ,58.17,Cobeca
KATIVIL SOL ORAL 1G/10ML S/AZUC X 12,76.51,Cobeca
KATIVIL SOL ORAL 1G/10ML S/AZUC X 90,57.79,Cobeca
KATIVIL SOL ORAL 1G/10ML X 180 ML   ,104.24,Cobeca
KATIVIL SOL ORL 1 G/10 ML X 240 ML  ,132.7,Cobeca
KATRIN SOL AMP 30 MG/ML X 25        ,170.04,Cobeca
KELAC SOL INY 30 MG/ML X 1          ,28.76,Cobeca
KELAC SOL INY 30 MG/ML X 3          ,45.75,Cobeca
KELFEN CAP 50 MG X 10               ,28.76,Cobeca
KELFEN COM 100 MG X 20              ,35.29,Cobeca
KELFEN GEL 2.5% X 30 G              ,40.52,Cobeca
KELFEN JBE 1 MG/ML X 120 ML         ,36.6,Cobeca
KELP TAB 150 MCG X 200         NOW  ,143.77,Cobeca
KELP-LECITHIN B-6 TAB X 30          ,63.87,Cobeca
KEPRORET JBE 1MG/ML X 120 ML        ,32.52,Cobeca
KERATIUM CAP 300 MG X 60            ,54.5,Cobeca
KETAZOL CREM X 15 G                 ,31.16,Cobeca
KETIAN TAB/REC 25 MG X 10           ,36.93,Cobeca
KETOCONAZOL CREM 2% X 15 G KIMI     ,23.93,Cobeca
KETOCONAZOL CREM 2% X 20 G          ,27.62,Cobeca
KETODAC CAP/BLAND 100 MG X 10       ,21.57,Cobeca
KETOMIZOL CREM 2% X 15 G            ,25.05,Cobeca
KETOPROFENO AMP 100 MG X 1 COF      ,23.49,Cobeca
KETOPROFENO AMP 100 MG X5           ,25.74,Cobeca
KETOPROFENO AMP 100 MG/2 ML X 2 GENV,33.57,Cobeca
