Descripción del Artículo,Precio Mayoreo,Proveedor
KUARA 0.2 % SOL. OFT. X 3 ML,62.34,Drolanca
EUKENE 20 MG X 30 COMP,48.05,Drolanca
"DERMAZOL 0,05% LOCION CAPILAR 25 ML",68.83,Drolanca
CEUMID 100MG/ML X 150ML SOL,192.21,Drolanca
FLUCON (FLUCONAZOL) 200 MG X 4 CAP,32.47,Drolanca
HEXANT 30 MG/5ML JBE X 120 ML,41.56,Drolanca
FEBRIP 650 MG X 14 COMP,10.39,Drolanca
CICLOKAN 500 MG X 21 COM,116.88,Drolanca
LODIPIN 10 MG X 30 COM,29.87,Drolanca
PASIM 10MG/ML SOL GOTAS X 15 ML,36.36,Drolanca
KELFEN 1MG/ML JARABE X 120 ML,36.36,Drolanca
PLIDAN COMPUESTO 10MG-125MG X 10 COMP,57.14,Drolanca
ANGRIP DIA 500 MG X 8 COMP,22.08,Drolanca
ANGRIP NOCHE 500 MG-3MG X 4 COMP,20.78,Drolanca
DOLCAN 50 MG X 10 COMP REC,6.49,Drolanca
ABRETIA 10 MG X 10 CAP,96.1,Drolanca
"FLEMIBAR 6,67MG-333,40MG/ML SOL X 20 ML",36.36,Drolanca
ABRETIA 18 MG X 10 CAP,116.88,Drolanca
CEPIN (VIT C) CREMA X 50 G,127.79,Drolanca
PIGRAL 75 MG X 14 COMP (CLOPIDOGREL),36.36,Drolanca
NEFROTAL 100 MG X 10 COMP,15.58,Drolanca
"NEFROTAL H 100 MG-12,5 MG X 10 COMP",24.68,Drolanca
NEFROTAL H 100 MG-25 MG X 10 COMP,28.57,Drolanca
ROWELUK 4 MG X 10 COMP MASTICABLES,12.99,Drolanca
"COROPRES HCT 32 MG/12,5 X 30 COMP",107.79,Drolanca
ANGRIP FORTE 650 MG X 14 COMP,29.87,Drolanca
"ZUDENINA PLUS 0,1%-1,0% GEL X 30 G",61.04,Drolanca
ROWELUK 5 MG X 10 COMP MASTICABLES,16.88,Drolanca
ASTEFOR 750 MG X 5 COMP REC,40.26,Drolanca
FEBRATIC 15MG/ML SUSP GOTAS X 15 mL,16.88,Drolanca
EUKENE HCT 40 MG/25 MG X 30 COMP REC,105.19,Drolanca
"EUKENE HCT 40 MG -12,5 MG X 30 COMP REC",89.61,Drolanca
CIFLOX 750 MG X 7 COMP REC,33.77,Drolanca
CIFLOX 500 MG X 14 COMP REC,36.36,Drolanca
FLODONT ENJUAGUE BUCAL 180 ML,36.36,Drolanca
BONAVEN AVENA JABON BARRA X 120 GR,120.78,Drolanca
BONAVEN LOCION X 120 ML,123.38,Drolanca
UMBRELLA KIDS WP 120 G SPF 50,106.36,Drolanca
FURFURIL APOSITO SOLUBLE 30 G POM,50.65,Drolanca
ACIDO FOLICO X 3 AMP (KLINOS),58.44,Drolanca
PROSOLVIT GOTAS X 15 ML,53.25,Drolanca
PRAXONA X 10 TAB,33.77,Drolanca
PRAXONA X 24 TAB,51.95,Drolanca
FERGANIC 40 MG X 24 CAP,80.52,Drolanca
VIGRASOL 50 MG X 2 COMP,11.69,Drolanca
VIT K1 10MG 2.5ML X 3AMP I.M. (KLINOS),42.86,Drolanca
MARTESIA 75 MG X 14 CAP,25.97,Drolanca
ORLIDIET 60 MG X 30 CAP,90.91,Drolanca
"CLONIPRES 0,150 MG/ML X 20 COM",46.75,Drolanca
COROPRES 32 MG X 30 COMP,105.19,Drolanca
DIECAPS 60 MG X 30 CAP,93.51,Drolanca
COROPRES 32 MG X 10 COMP,32.47,Drolanca
FEBRIP 650 MG X 07 COMP,6.49,Drolanca
CLENBUNAL PED 15 ML GOTAS,33.77,Drolanca
FLEMICAINE 5 ML GOT,24.68,Drolanca
GLIDAN 80 MG X 20 TAB,49.35,Drolanca
SERLINE 100 MG X 10 TAB,51.95,Drolanca
DIECAPS 120 MG X 30 CAP,155.84,Drolanca
EUKENE 40 MG X 30 COMP,77.92,Drolanca
ASTEFOR 500 MG X 10 COMP REC,46.75,Drolanca
"CURPINOL 12,5 MG X 10 COMPRIMIDOS",16.88,Drolanca
ACICLOVIR 200MG X 10 TAB X 10 BLISTER,102.22,Drolanca
AMLODIPINO 10MG X 100 TAB,34.48,Drolanca
AZITROMICINA 500MG X 10 TAB X 10 BLISTER,373.21,Drolanca
AZITROMICINA 500MG X 3 TAB,22.59,Drolanca
ENALAPRIL 20MG X 10 TAB X 10 BLISTER,41.66,Drolanca
IBUPROFENO 400MG CAJA X 100UND (10 BLIST,82.69,Drolanca
KETOROLACO 10 MG X 10 TAB X 10 BLISTER,89.75,Drolanca
LANSOPRAZOL 30 MG X 10 TAB X 10 BLISTER,112.36,Drolanca
PREDNISONA 5MG X 100 TABLETAS,59.49,Drolanca
REDOZINC (VIT C+ZINC) 10 TUBOS X 10COMP,295.32,Drolanca
OMEPRAZOL 20 MG X 10 TAB X 10 BLISTER,62.29,Drolanca
ACETAMINAFEN 500MG X 20 BLIS X5 TAB,66.49,Drolanca
ACETAMINAFEN 650 MG X 20 BLIS X5 TAB,83.68,Drolanca
ACETAMINOFEN 500 MG X 20 TAB (LA SANTE),14.78,Drolanca
ACETAMINOFEN 650 MG X 10 TAB LA SANTE,9.3,Drolanca
ACICLOVIR 200 MG X 24 (LA SANTE),33.13,Drolanca
ALBENDAZOL 200 MG X 2 TAB (LA SANTE),8.48,Drolanca
ALBENDAZOL 200 MG X 6 TAB (LA SANTE),26.14,Drolanca
ALBENDAZOL 400 MG X 20 ML (LA SANTE),23.16,Drolanca
"ALERPAT 0,1% OFTALMICA X 5ML",33.9,Drolanca
"ALILUB 1,4% SOLU OFTÁLMICA FRASCO X15 ML",26.74,Drolanca
ALLERFEX 120 MG X 10 TABLETAS RECUBIERTA,40.49,Drolanca
AMBROXOL 15MG JBE X 120ML PED (LA SANTE),30.06,Drolanca
AMBROXOL 30MG JBE X 120ML ADTO (LA SANTE,34.75,Drolanca
AMOXICILINA 500 MG X 6 CAP (LA SANTE),21.08,Drolanca
ANALPER CAF 500 MG/40 MG X 10 TAB,17.29,Drolanca
ANALPER FEM PLUS  200/10 MG X 10 TAB,36.68,Drolanca
ANALPER FORTE 650 MG X 10 TAB,9.09,Drolanca
ANALPER PED 150 MG X 120 ML,27.97,Drolanca
ATENOLOL 50 MG X 30 TAB  (LA SANTE),31.34,Drolanca
ATORVASTATINA 20 MG X 14 TAB (LA SANTE),17.38,Drolanca
ATORVASTATINA 20MG X 30TAB.REC PHARMATIQ,41.87,Drolanca
ATORVASTATINA 40 MG X 14 TAB (LA SANTE),38.57,Drolanca
ATORVASTATINA 40MG X 30 TABLETAS REC.,93.45,Drolanca
BETAHISTINA 16 MG X 20 TAB (LA SANTE),58.44,Drolanca
BROMHEXINA 4MG/5ML JBE X 120 ML PED,24.64,Drolanca
BROXOL ALERG 30/5 MG 5 ML 100 ML JAR,40.4,Drolanca
BROXOL FLEM AD 120 ML JBE,54.9,Drolanca
BROXOL FLEM PED 120 ML JBE,42.95,Drolanca
BROXOL FLEM PED 30ML GOT,33.4,Drolanca
BROXOL GRIP PED 120 ML JAR,34.03,Drolanca
BROXOL TOS AD 120 ML JAR,42.56,Drolanca
BROXOL TOS PED 120 ML JBE,37.19,Drolanca
"BROXOLGRIP 80MG-0,5MG SOL GOT PED X 30ML",12.73,Drolanca
"BUCOXOLGAR 0,15-0,25% FRUTOS ROJOS 120ML",20.42,Drolanca
"BUCOXOLGAR 0,15-0,25% MENTA FRESCA 120ML",20.42,Drolanca
"BUCOXOLGAR 0,15-0,25% MIEL-LIMON 120ML",20.42,Drolanca
BUCOXOLGAR 3MG-1MG FRUTOS ROJOS TAB X 10,23.88,Drolanca
BUCOXOLGAR 3MG-1MG MENTA FRESCA TAB X 10,19.1,Drolanca
BUCOXOLGAR 3MG-1MG MIEL Y LIMON TAB X 10,23.88,Drolanca
BUMETIN RETARD 300 MG X 20 TAB,66.48,Drolanca
"CARVEDILOL 6,25MG X 30 TAB (LA SANTE)",31.95,Drolanca
CETIRIZINA 10 MG X 10 TAB (LA SANTE),12.4,Drolanca
CETIRIZINA 5 MG X 60 ML (LA SANTE),18.25,Drolanca
CIPROFLOXACINA 500 MG X 6 TAB (LA SANTE),18.25,Drolanca
CIRGREL 75 MG X 30 TABLETAS RECUBIERTAS,72.65,Drolanca
CLOPIDOGREL 75 MG X 14 TAB (LA SANTE),18.39,Drolanca
CLOTRIMAZOL-NEO-DEXACREMA X20GR LA SANTE,46.14,Drolanca
DESLER 5 MG X 10 TAB,32.65,Drolanca
"DESLER M 2,5 MG/5MG X 10 TAB",49.14,Drolanca
"DESLER M 2,5 MG/5MG X 30 TAB",109.47,Drolanca
DESLER M 5MG/10MG X 10 TAB,68.34,Drolanca
DESLER M 5MG/10MG X 30 TAB,136.65,Drolanca
"DESLORATADINA 2,5MG/5ML X 60ML (LA SANTE",24.4,Drolanca
DICIGEL GEL 240 ML SUS,77.05,Drolanca
DICLOFENAC POT 50 MG X 10 TAB (LA SANTE),6.09,Drolanca
DICLOFENAC POT 50 MG X 20 BLIS X 5 TAB,64.35,Drolanca
DICLOFENAC POT 50 MG X 30 TAB (LA SANTE),19.35,Drolanca
DICLOFENAC SOD 50 MG X 20 TAB ELT,13.83,Drolanca
DICLOFENAC SODICO 50 MG X 20 BLIS X 5 TA,64.4,Drolanca
DIOSMINA-HESPERIDINA 450-50MG X 10,43.83,Drolanca
ENALAPRIL 10 MG X 20 TAB (LA SANTE),7.36,Drolanca
ENALAPRIL 20 MG TAB X 30,16.57,Drolanca
ENALAPRIL 20 MG X 20 TAB (LA SANTE),13.27,Drolanca
ESOMEPRAZOL 20mg TAB REC X 14,28.75,Drolanca
ESOZ 20 MG X 28 CAP,63.3,Drolanca
ESOZ 40 MG X 14 CAP,48.25,Drolanca
ESOZ 40 MG X 28 CAP,81.47,Drolanca
ESOZ 40 MG X 7 CAP,31.65,Drolanca
ESOZ 40MG AMOXIC 500MG CLARITR 500MG,261.55,Drolanca
FEXOFENADINA CLORHIDRATO 30MG/5ML X120ML,50.48,Drolanca
FLUCONAZOL 150 MG X 2 CAP (LA SANTE),16.96,Drolanca
FLUDIL 10 MG X 20 TAB,52.26,Drolanca
FLUDIL 10 MG X 40 TAB,94.06,Drolanca
GLIMEPIRIDE 4 MG X 16 TAB (LA SANTE),31.03,Drolanca
GLIMERID 4 MG X 10 TABL,36.31,Drolanca
GLIMERID 4 MG X 30 TABL,98.09,Drolanca
GLUSTAR 10 MG X 14 TAB,29.1,Drolanca
IBUMAX 400MG X 10 CAPSULAS,15.55,Drolanca
IBUPROFENO 100 MG/5ML X 60 ML (LA SANTE),20.04,Drolanca
IBUPROFENO 200 MG X 10 TAB (LA SANTE),12.61,Drolanca
IBUPROFENO 200MG X 20 BLIS 5 TAB,112.96,Drolanca
IBUPROFENO 800 MG X 10 TAB (LA SANTE),42.32,Drolanca
IRBESARTAN 150 MG X 10 TAB (LA SANTE),26.52,Drolanca
"ITISONA 0,1% CREMA X 30GR",33.52,Drolanca
KETOPROFENO 100 MG 20 CAP (LA SANTE),34.66,Drolanca
KETOROLACO TROMETAMINA 30MG X 4 TAB.,27.3,Drolanca
KLAFENAC R 100MG X 10CAPS (DICLOFENAC P),24.75,Drolanca
LEPRIT 25 MG X 30 TAB,53.69,Drolanca
LEPRIT ENZIMATICO 25MG-80MG-150 X 6 GRAG,77.22,Drolanca
LEVOCETIRIZINA DICLORH. 5MG X 10 TAB ELT,16.52,Drolanca
"LOSARTAN+HIDRO 50MG/12,5 X15TAB LA SANTE",20.87,Drolanca
"MELOXICAM 7,5 MG X 10 TABLETAS",20.31,Drolanca
MELOXICAN 15 MG X 10 TAB (LA SANTE),26.06,Drolanca
MONTELUKAST 10 MG X 10 TAB (LA SANTE),18.78,Drolanca
MOXIFLOXACINA 400 MG X 7 TAB (LA SANTE),109.21,Drolanca
NITAX 500MG X 6 TAB RECUB (NITAXOZANIDA),100.3,Drolanca
NITAXOZANIDA 500MG X 6 TABLETAS,64.84,Drolanca
NOGINOX 1% CREM/VAG 40 G X 7 APLICADORES,48.44,Drolanca
OMEPRAZOL 20 MG X 8 TAB (LA SANTE),10.87,Drolanca
RIXIGAL 100MG/5ML P/SUSP ORAL 100ML,106.32,Drolanca
RIXIGAL 400 MG X 6TAB RECUB (RIFAXIMINA),133.26,Drolanca
ROSUVASTATINA 10MG X 10 TAB RECUB,31.31,Drolanca
SERTRALINA 50 MG X 10 TAB (LA SANTE),22.25,Drolanca
SULAMP 750 MG X 14 TAB,184.12,Drolanca
TADALAFIL 20 MG X 1  TAB (LA SANTE),6.44,Drolanca
TALYSTO 20 MG X 1 TAB MASTICABLES,6.91,Drolanca
TALYSTO 5 MG X 10 TAB MASTICABLES,14.13,Drolanca
TALYSTO 5MG TAB MAST X 30,38.17,Drolanca
TIDOR 20 MG/5 ML X 5 ML SOLU OFTÁLMICA,51.45,Drolanca
TIOCOL 8MG X 10TABLE (TIOCOLCHICOSIDO),28.08,Drolanca
TIOCOLFEN 600 MG/4 MG X 10 TAB,44.77,Drolanca
TIOCOLFEN 600 MG/4 MG X 15 TAB,61.6,Drolanca
TRIPUR X 20 COM,28.96,Drolanca
VALSARTAN+AMLODIPINA 160/10MG TAB X 10,32.3,Drolanca
"VALSARTAN+HCTZ 160/12,5MG TAB X 14",52.47,Drolanca
VIT C 500MG NARANJA DISP.CJA 10X10 TIRAS,90.1,Drolanca
VIT C MAND+ZINC 12 SOBRES X 12 TAB,180.57,Drolanca
VIT C MANDARINA 500MG 12 SOBRES X 12 TA,142.56,Drolanca
VIT C NARANJA 500MG 12 SOBRES X 12 TAB,114.05,Drolanca
VIT C NARJ+ZINC 500MG/15MG X 12SOBX12TAB,180.57,Drolanca
XEROGRAX 120 MG X 30 CAP,169.13,Drolanca
"GENTAMICINA 0,1 % CREMA X 15GR  LA SANTE",25.27,Drolanca
AMPICILINA 250MG/5MLSUSP X 60ML LA SANTE,26.96,Drolanca
CANDESARTAN 16MG X 30TAB,72.03,Drolanca
LEVOFLOXACINA 500 MG X 7 TABLETAS RECUBI,41.4,Drolanca
TIOCOLCHICOSIDO 4MG TAB CJA X 10 VEN,24.88,Drolanca
LORACERT 5 MG/5ML X 60 ML,20.82,Drolanca
DAKSOL 500 MG X 4 TABL,27.69,Drolanca
SILDENAFIL 50 MG X 1 TAB (LA SANTE),5.97,Drolanca
CLINDAMICINA 300 MG X 16 CAP (LA SANTE),69.83,Drolanca
ANALPER PLUS 500 MG/10 MG X 10 TAB,43.55,Drolanca
DESLORATADINA 5 MG X 10 TAB (LA SANTE),14.44,Drolanca
"VALSARTAN HCT 80/12,5MG X 14TAB LA SANTE",24.34,Drolanca
"CARVEDILOL 12,5MG X 30 TAB (LA SANTE)",39.45,Drolanca
VIT C 500MG TUTTI FRUTTI DISP.CJA 10X10,112.62,Drolanca
TERBINAFINA  250 MG X 14 TAB,57.29,Drolanca
EZETIMIBA-SIMVASTATINA 10-20 MG TAB X 30,43.75,Drolanca
LORATADINA 10 MG X 10 TAB (LA SANTE),7.92,Drolanca
GLIMEPIRIDE 2 MG X 16 TAB (LA SANTE),24.09,Drolanca
ATENOLOL 100 MG X 30 TAB (LA SANTE),34.03,Drolanca
LOSARTAN+HCTZ 100 / 25MG X10TAB,22.74,Drolanca
LEVOSULPIRIDE 25 MG X 30 TAB,33.86,Drolanca
"DESLER 0,5 MG JBE X 60 ML",36.31,Drolanca
"MOMEQ 0,1% CREMA X 15 GR",41.61,Drolanca
PULMOLIX 600MG X 10 SOBRES NARANJA,114.66,Drolanca
CEFADROXILO 250MG/5MLSUSP X60ML LA SANTE,48.03,Drolanca
CLARITROMICINA 500MG X 10 TAB (LA SANTE),52.87,Drolanca
AMLODIPINA 10 MG X 30 TAB (LA SANTE),21.92,Drolanca
LOSARTAN POTASICO 50MG X 30 TAB LA SANTE,24.86,Drolanca
LORATADINA 10 MG X 20 TAB (LA SANTE),17.79,Drolanca
LOSARTAN+HIDRO 100MG/25 X 30TAB LA SANTE,61.39,Drolanca
OLMESARTAN 20MG X 10 TAB (LA SANTE),16.1,Drolanca
"OLMESARTAN+HCTZ 40/12,5MG TAB X 10",30.4,Drolanca
FEXOFENADINA CLORHIDRATO 120MG X 10 TAB,33.77,Drolanca
OLMESARTAN 20MG X 30 TAB REC (LA SANTE),40.82,Drolanca
CANDESARTAN 8 MG X 30 TAB (LA SANTE),45.13,Drolanca
CANDESARTAN 8 MG X 10 TAB (LA SANTE),11.74,Drolanca
ACETAMINOFEN 650 MG X 10 TAB PLUS AND,7.75,Drolanca
ACIDO FOLICO 10 MG X 20 TAB PLUSANDEX,9.53,Drolanca
ACIDO FOLICO 10 MG X 30 TAB (PLUS AND,12.34,Drolanca
ACIDO FOLICO 5 MG X 30 TAB (PLUS AND,9.22,Drolanca
ALBENDAZOL 200 MG X 2 TAB  (PLUS ANDEX,5.97,Drolanca
ALBENDAZOL 200 MG X 6 TAB  (PLUS ANDEX,10.26,Drolanca
BUTILAMINA COMP 10 MG X 20 TAB (PLUS AND,29.61,Drolanca
CLODOXIN X 20 TAB  (PLUS ANDEX),12.08,Drolanca
CLOPIDEX 75 MG X 30 TAB REC,30.39,Drolanca
"DEXTAMIN 0,5MG/ML SOL ORAL X 60ML PEDIAT",15.97,Drolanca
DICLODEX  50 MG X 10 TAB (PLUSANDEX),6.07,Drolanca
DICLODEX  50 MG X 20 TAB (PLUSANDEX),10.71,Drolanca
ENALAPRIL 20 MG X 30 TAB (PLUS ANDEX),13.2,Drolanca
FUROSEMIDA 40 MG X 12 TAB (PLUS,6.49,Drolanca
IBUPROFENO 400 MG X 10 TAB (PLUS AND,10.36,Drolanca
LORADEX 1 MG/ ML X 30 ML JARABE,10.39,Drolanca
LORADEX 10 MG X 10 TAB (PLUSANDEX),6.66,Drolanca
PROPRANOLOL  40 MG X 20 COMP PLUS,12.21,Drolanca
PROVIM X 20 GRA (PLUS ANDEX),26.23,Drolanca
SECNIDEX 500 MG X 4 TAB (PLUSANDEX),11.3,Drolanca
SILDEX 100 MG X 1 TAB PLUS ANDEX,4.16,Drolanca
SILDEX 100 MG X 2 TAB PLUS ANDEX,6.1,Drolanca
SILDEX 50 MG X 1 TAB PLUS ANDEX,3.77,Drolanca
SILDEX 50 MG X 2 TAB PLUS ANDEX,5.97,Drolanca
TIOCHAX 4 MG X 12 TAB,23.2,Drolanca
KETOPROFENO 100 MG X 10 TAB PLUSANDEX,14.03,Drolanca
KETOPROFENO 100 MG X 20 TAB PLUSANDEX,21.82,Drolanca
TIOCHAX PLUS 400 MG-4MG X 10 TAB REC,25.58,Drolanca
BEXILON 4 MG/5ML X 120 ML (BROMHEXINA) P,15.71,Drolanca
IPROXIN 500 MG X 12 TAB,22.08,Drolanca
MISULVAN AD 30 MG X 120 ML JAR (AMBROXOL,17.92,Drolanca
MISULVAN PED 15 MGX 120 ML JAR (AMBROXOL,19.4,Drolanca
AZITRODEX 500 MG X 3 TAB (PLUSANDEX),16.49,Drolanca
AZITRODEX 500 MG X 5 TAB (PLUSANDEX),26.23,Drolanca
MISULVAN COMP AD 15 MG/5ML X 120 ML JAR,18.83,Drolanca
LORADEX 1 MG/ML X 60 ML  JAR (PLUSANDEX),16.23,Drolanca
"MISULVAN COMP PED 7,5 MG/5ML  120 ML JAR",17.92,Drolanca
ANANTY FORTE 160 MG/ 5 ML X 120 SUSP,16.49,Drolanca
DENCORUB ICE 40 GR GEL,21.69,Drolanca
DENCORUB ICE ROLL ON 80GR,19.08,Drolanca
DESOD DIOXOGEN 90 CC ALOE/VERA ROLLON,14.77,Drolanca
DIOXOGEN 115 CC SOL,6.95,Drolanca
DIOXOGEN 230 CC SOL,9.12,Drolanca
DIOXOGEN 460 CC SOL,12.23,Drolanca
DIOXOGEN GEL ANTIBACTERIAL 220 CC,22.55,Drolanca
GEL ANTIBACTERIAL REFRESCANTE 120ML,14.0,Drolanca
GEL ANTIBACTERIAL REFRESCANTE 50CM3,7.26,Drolanca
GEL DE BAÑO IT ANT HIP DIOXOGEN X 280 ML,25.91,Drolanca
JABON LIQU. EXTRAC. ALOE VERA 230CC DIO,17.88,Drolanca
ACETAMINOFEN 500 MG X 300 TAB,94.47,Drolanca
BETAMETASONA X 20 GR CREMA (TUBO),22.27,Drolanca
CLARITROMICINA 500 MG X 10 TAB,53.31,Drolanca
CLORFENIRAMINA MALEATO 4 MG X 20 TABLETA,11.06,Drolanca
"COLCHICINA 0,5 MG X 40 TABLETAS /ANTIFLA",25.64,Drolanca
DICLOFENACO GEL 1% X 50 GR TUBO,16.87,Drolanca
FLUNARIZINA 10 MG  X 20 TAB,15.52,Drolanca
GEMFIBROZILO 600 MG X 330 TABLETAS,570.21,Drolanca
HIOSCINA N-BUTIL BROMURO 10 MG x 330 TAB,333.35,Drolanca
LORATADINA 10 MG X 10 TABLETAS,6.08,Drolanca
METOCLOPRAMIDA 10 MG X 30 TAB,11.87,Drolanca
PAMOATO DE PIRANTEL 250 MG X 60 TAB,187.6,Drolanca
"PIROXICAM 0,5% GEL 30 GR",16.87,Drolanca
PREDNISOLONA 5 MG X 300 TABLETAS,134.96,Drolanca
SILDENAFILO  50 MG X 2 TABLETAS 50 MG,3.78,Drolanca
SULFADIAZINA DE PLATA 1% X 30 GR CREMA,30.36,Drolanca
METRONIDAZOL 250 MG/5 ML X 120ML SUSP,21.6,Drolanca
HIDR.DE ALUMINIO/MAG/SIMETICON 360ML SUP,28.34,Drolanca
ACICLOVIR 5% UNGÜENTO TOPICO 15 GR,13.22,Drolanca
AZITROMICINA 500 MG X 3 TAB,17.27,Drolanca
NAPROXENO 250 MG X 10 TABLETAS,13.49,Drolanca
CLOTRIMAZOL X 40 GR CREMA TOPICA (TUBO),14.17,Drolanca
HIDROCORTISONA 1% X 15 GR CREMA,19.57,Drolanca
MESPEN 500MG AMP X 1 IV MEROPENEM,31.79,Drolanca
HIDROCORTISONA 500MG AMP X 1 IM/IV,38.46,Drolanca
ACETAMINOFEN 180MG/5ML JARABE PED. 120ML,19.96,Drolanca
ACETAMINOFEN 500MG X 20 TAB,9.78,Drolanca
AMLODIPINA 10MG X 30TAB,15.07,Drolanca
AMLODIPINA 5 MG X 30TAB,13.87,Drolanca
"AMTACILYN 1,5G AMP X1 IV/IM (AMPIC+SULB)",10.76,Drolanca
ATORVASTATINA 20MG X 30TAB ALESS PHARMAC,30.43,Drolanca
ATORVASTATINA 40 MG TABLETAS X 30,39.21,Drolanca
AZITROMICINA 500MG X 5 TAB,26.81,Drolanca
"BISOPROLOL FUMARATO 2,5MG X 30 TAB",28.81,Drolanca
BISOPROLOL FUMARATO 5MG X 30 TAB,36.86,Drolanca
"BISOPROLOL+HIDROCL. 2,5MG/6,25MG 15 TABL",18.64,Drolanca
"BISOPROLOL+HIDROCL. 5MG/6,25MG X 15 TABL",23.3,Drolanca
CARBAMAZEPINA 200MG X 30 TAB,29.36,Drolanca
"CARVEDILOL 12,5MG X 30 TAB",36.52,Drolanca
"CARVEDILOL 6,25MG X 30 TAB",28.46,Drolanca
CEFALOTINA 1G X 1 AMPOLLA IV/IM,20.79,Drolanca
CLINDAMICINA 150MG/4ML X 10 AMP,186.1,Drolanca
CLINDAMICINA 150MG/ML 4 ML IV/IM AMP X 5,97.92,Drolanca
CLOPIDOGREL 75MG X 30 TAB,39.76,Drolanca
CLOTRIMAZOL 200MG X 3 OVULOS,18.43,Drolanca
CLOTRIMAZOL 500MG X 1 OVULOS,16.98,Drolanca
CYTRIAX 1G AMP X 1 IV/IM CEFTRIAXONA,10.56,Drolanca
DICLOFENAC SOD. 100MG SUPOSIT X 10,31.95,Drolanca
DICLOFENAC SOD. 50MG SUPOSIT X 10,19.66,Drolanca
DICLOFENAC SOD. 50MG X 20 TAB,7.66,Drolanca
DICLOFENAC SODICO 75MG/3ML IM/IV AMP X50,157.79,Drolanca
EFAZTAS 1G AMP X 1 IV/IM CEFAZOLINA SODI,11.69,Drolanca
HIDROCORTISONA 100MG AMP X 1 IM/IV,16.49,Drolanca
HIDROCORTISONA 100MG AMP X 10 IM/IV,147.79,Drolanca
HIDROCORTISONA 500MG AMP X 10 IM/IV,367.66,Drolanca
HIOSCINA BUTILBROMURO 20MG X 5 AMP,51.72,Drolanca
LEVOTIROXINA SODICA 100 MCG X 50 TAB,32.06,Drolanca
LEVOTIROXINA SODICA 50MCG X 50 TAB,24.08,Drolanca
LIDOCAINA AL 2% SOL/INY 30ML AMP X 1,26.68,Drolanca
LOSARTAN POTASICO 50MG X 30 TAB,17.34,Drolanca
METFORMINA 500MG X 30 TAB,16.66,Drolanca
METRONID+MICONAZOL750MG/200MG X7OVUL,58.81,Drolanca
METRONIDAZOL 500 MG OVULOS X 10,28.14,Drolanca
MICONAZOL NITRATO 400MG OVULOS X 3,26.64,Drolanca
OLMESARTAN 20MG X 30 TAB,34.06,Drolanca
OLMESARTAN 40MG X 30 TAB,49.43,Drolanca
OMEFLUX 40 MG AMP X 1 IV OMEPRAZOL,12.72,Drolanca
PANTOPRAZOL 40MG TABLETAS X 7,11.39,Drolanca
PENASTIM 500MG-500MG AMP X 1 IV,95.4,Drolanca
"SULXIM 1G-0,5 G AMP X1 IV/IM (CEFOP-SUB)",14.41,Drolanca
TAMSULOSINA 0.4MG X 30 CAPS,43.71,Drolanca
"TAZILIM 4G/0,5G AMP X 1 IV",58.89,Drolanca
TIOCOLCHICOSIDO 4MG/2ML IM AMP X 50,442.11,Drolanca
TIOCOLCHICOSIDO.4MG/2ML IM. 2 AMP,28.68,Drolanca
VANCINA 500MG AMP X 1 IV VANCOMICINA,17.78,Drolanca
XANEXTRA 500MG/5ML AMP X 1 ACIDO TRANEXA,12.4,Drolanca
XANEXTRA 500MG/5ML AMP X 5 ACIDO TRANEXA,59.74,Drolanca
DICLOFENAC POT. 50MG X 20 TAB,8.88,Drolanca
ATORVASTATINA DAC 40MG X 30 TABLETAS,39.43,Drolanca
AZITROMICINA DAC 500MG X 3 TABLETAS,20.87,Drolanca
BACITRACINA DAC 500 UI/G UNGÜENTO,23.0,Drolanca
CEFIXIMA DAC 400MG X 10 TABLETAS,57.51,Drolanca
CETIRIZINA DAC 10MG X 10 TABLETAS,11.51,Drolanca
CIPROFLOXACINA 500MG X 10 (CIPROFLOXA),19.71,Drolanca
DICLOFENAC POTASICO DAC 50MG X 20 TAB,11.51,Drolanca
DIOSMINA DAC 450MG+HESPERID 50MG X 10TAB,62.43,Drolanca
FLAVOXATO DAC 200MG X 20 TABLETAS RECU,32.86,Drolanca
IBUPROFENO 600MG+TIOCO. 4MG DAC X 10 TAB,31.22,Drolanca
KETODAC 100MG X 10 CAPSULAS BLANDAS,19.71,Drolanca
LOSARTAN POTASICO DAC 50MG X 30 TABLETAS,19.71,Drolanca
METFORMINA DAC 500MG X 30 TAB,19.71,Drolanca
OMEPRAZOL DAC 20MG X 20 CAPSULAS,15.69,Drolanca
SULTAMICILINA DAC 750MG X 10 TABLETAS BP,115.0,Drolanca
TIOCOLCHICÓSIDO DAC 4MG X 10 TABLETAS,23.52,Drolanca
CEFADROXILO DAC 500MG X 10 TABLETAS,31.22,Drolanca
CARBAMAZEPINA DAC 200MG X 20 TABLETAS,23.6,Drolanca
AMOXICILINA DAC 500MG X 10 TABLETAS,19.71,Drolanca
CLONEDAC CREMA X 20 GR DAC,29.57,Drolanca
ACIDO BORICO 400MG X 10CAP VAGINALES LYA,26.36,Drolanca
BABY ZINC 30G UNGUENTO OXIDO DE ZINC 20%,19.71,Drolanca
CHAMPU LIENDRECID  100 CC  LYA,28.32,Drolanca
CREMA HEMORROIMED LYA 30 GR,39.77,Drolanca
GLICERINA 30ML LYA,17.73,Drolanca
LOCIÓN JABONOSA DE AZUFRE 120ML LYA,31.16,Drolanca
QUITACALLOS 8 G LYA,19.18,Drolanca
