Descripción del Artículo,Precio Mayoreo,Proveedor
NOGINOX 1% CR VAG 40 GR X 7 APLICADORES,60.9,Drolvilla Nacionales
NORMIX 200MG TAB REC X 12,174.14,Drolvilla Nacionales
NORSINA 500 MG - 10 MG TAB X 12,48.17,Drolvilla Nacionales
NORTRICOL 200MG X 10 TAB,15.0,Drolvilla Nacionales
NORTRICOL 200MG X 20 TAB,25.0,Drolvilla Nacionales
NOTOLAC 20 MG TAB X 10,53.99,Drolvilla Nacionales
NOTOLAC 30 MG TAB SUBL X 4,40.23,Drolvilla Nacionales
NOV HEPAR B12 JBE. X 90 ML.  VINCENTI,38.21,Drolvilla Nacionales
"NOXPIRIN 125MG-0,5 MG /5ML X 120 ML",36.21,Drolvilla Nacionales
"NOXPIRIN 325MG-1,25 MG /5ML X 120 ML",69.29,Drolvilla Nacionales
NOXPIRIN GOTAS  80MG-0.4MG/ML X 15 ML,25.45,Drolvilla Nacionales
NOXPIRIN GRIP DISP 25 BLI X 4 TAB,168.29,Drolvilla Nacionales
NOXPIRIN GRIP TABS X 12,36.48,Drolvilla Nacionales
NUTRIFARM HAIR & NAIL X 30 CAPS B,84.23,Drolvilla Nacionales
NYTAXIN 500MG CAP X 6 VIVAX,76.62,Drolvilla Nacionales
ÑAME SALVAJE 300MG X 60 CAP ARCO IRIS,128.7,Drolvilla Nacionales
OCUPRED 1 % SOL OFTAL X 5 ML (OFTALMI),79.31,Drolvilla Nacionales
OFAFLAN 15 MG/ML GOTAS X 30 ML DICL. POT,20.8,Drolvilla Nacionales
OFAFLAN 2MG/ML SOL X 120 ML DICL POT,52.24,Drolvilla Nacionales
OFAFLAN 50 MGX10 COMP (DICL POT) OFA,8.34,Drolvilla Nacionales
OFTAINE SOL. OFTALMICA X 15 ML,82.64,Drolvilla Nacionales
OMEFAR 20MG X 14 QUIMFAR (OMEPRAZOL),13.14,Drolvilla Nacionales
OMEGA 3-6-9 MG CAP X 60 ARCO IRIS,131.27,Drolvilla Nacionales
OMEPRAZOL 20 MG X 28 CAPS SPEFAR,72.47,Drolvilla Nacionales
ONDANSETRON 4 MG X 10 COMP,72.54,Drolvilla Nacionales
ONDANSETRON 4MG/5ML SOL. ORAL X 50 ML,30.0,Drolvilla Nacionales
ONDANSETRON 8 MG X 10 COMP,102.96,Drolvilla Nacionales
OPAT 0.1% SOL OFT  X 5 ML,62.66,Drolvilla Nacionales
ORLIDIET CAP 60 MG X 30,142.21,Drolvilla Nacionales
ORLISTAT 120 MG X 30 CAPS BL VIVAX,164.84,Drolvilla Nacionales
OROZIM 192 MG COMP REC  X 20 BIOTECH,98.8,Drolvilla Nacionales
OSTEOCAL 600 MG X 30 TABR (CARB DE CALCI,44.08,Drolvilla Nacionales
OTAN 0.1-1-4 GR/ 100 ML X 5 ML GOT,41.68,Drolvilla Nacionales
OXIDREN 150 MG X 1 CR LETI,51.79,Drolvilla Nacionales
PAPAVERIL 10MG/ML X 30 ML,37.52,Drolvilla Nacionales
PARKEN 25MG/250MG X 30 TAB (CARB-LEVODOP,160.0,Drolvilla Nacionales
PASIFLORA JBE X 120 ML ARCO IRIS,51.24,Drolvilla Nacionales
PEGYT 75 MG X 20  CAP LETI (PREGABALIN,51.5,Drolvilla Nacionales
PEREBRON PED 28M/5ML FRAMBUESA 120 ML,45.91,Drolvilla Nacionales
PEREBRON PED 28M/5ML MIEL-LIMON 120 ML,52.03,Drolvilla Nacionales
PERIDONT REFORM ENJ BUCAL X 240 ML,45.53,Drolvilla Nacionales
PERTEN 1% CREMA TOP X 20 GR,47.74,Drolvilla Nacionales
PERTEN 1% GEL TOPICO X 20 G,53.24,Drolvilla Nacionales
PERTEN 250 MG TAB X 20,121.87,Drolvilla Nacionales
PHARMORAT FORTE X 20 CAPS LETI,65.33,Drolvilla Nacionales
PIPERZAN (PIPERAZINA) 10% JBE X 120 ML,32.69,Drolvilla Nacionales
PLEXAMIN JBE X 120 ML,73.26,Drolvilla Nacionales
PLIDAN 10MG/ML SOL GTA X 20 ML,86.58,Drolvilla Nacionales
PLIDAN COMPUESTO 100MG/15MG 1 AMP X 2ML,79.56,Drolvilla Nacionales
PLIDAN COMPUESTO 10-125 MG X 10 COMP,104.13,Drolvilla Nacionales
POLI-OTICO GOTAS X 5 ML,56.0,Drolvilla Nacionales
PRALINA 75MG X 14 CAP (PREGABALINA),20.0,Drolvilla Nacionales
PRAXONA 150 MG X 10 COMP,52.65,Drolvilla Nacionales
PRAXONA 150 MG X 24 COMP,86.58,Drolvilla Nacionales
PREDNISONA 5 MG X 10 COMP SPEFAR,31.79,Drolvilla Nacionales
PREDNISONA 5 MG X 10 TAB CALOX,20.66,Drolvilla Nacionales
PREDNISONA 50 MG X 10 TAB CALOX,59.01,Drolvilla Nacionales
PREGABALINA 75 MG X 14 TAB OTC BIOLOGICO,31.14,Drolvilla Nacionales
PRESIDERM 2% UNG X 15 GR,52.36,Drolvilla Nacionales
PROPRANOLOL 40MG X 20 COMP PLUSANDEX,20.75,Drolvilla Nacionales
PROTOSULFIL CREMA AL 1% X 30 GRS,46.93,Drolvilla Nacionales
PROVICAR 1 G/10 ML X 180ML SOL,100.95,Drolvilla Nacionales
PROVIM GRAG. X 20.  PLUSANDEX,43.64,Drolvilla Nacionales
PULMOLET 1MG/ML SUSP P/NEBU X15ML,69.76,Drolvilla Nacionales
QUETIAPINA 25 MG X 30 COMP SPEFAR,36.91,Drolvilla Nacionales
QUINOCORT SUSP OFT X 5 ML (OFTALMI),72.49,Drolvilla Nacionales
QUINOFTAL SOL OFT X 5 ML (OFTALMI),54.31,Drolvilla Nacionales
"QUINOMAX SOL OFT. 0,50% X 5ML",68.91,Drolvilla Nacionales
QUINOTIC HC SUSP OTICA X 5 ML,69.9,Drolvilla Nacionales
QUINOTIC SOL OTICA X 4 ML,59.76,Drolvilla Nacionales
QUITACALLOS CREMA X 8 GR LYA,17.77,Drolvilla Nacionales
RABANO YODADO JBE X 120 ML ARCO IRIS,69.72,Drolvilla Nacionales
"RAMIPRES HCT 2,5 MG - 12,5 MG X 30 COMP",12.0,Drolvilla Nacionales
REDUBEN TAB. 100 MG X 10 (NIMESULIDE),102.36,Drolvilla Nacionales
RIDAL 1 MG X 20 COMP (RISPERIDONA),64.35,Drolvilla Nacionales
RIFAMIX 200 MG X 12 COMP REC,127.16,Drolvilla Nacionales
RINARIS 5MG/60MG TAB REC X 10,61.75,Drolvilla Nacionales
RINOLAST D 30-30MG/5ML SUSP X 120 ML,116.09,Drolvilla Nacionales
RINOT CAP EST X 12  (ACET+CAF+CLORF),37.05,Drolvilla Nacionales
RISPERID 1MG  X 30 COMP REC (RISPERIDONA,73.71,Drolvilla Nacionales
RISPERIDONA 2 MG  X 20 TAB CALOX,50.96,Drolvilla Nacionales
RIVAROXABAN 10MG X 30 COMP SPEFAR,41.45,Drolvilla Nacionales
ROCARNIN SOL FRASCO X 120 ML (L-CARNITIN,62.06,Drolvilla Nacionales
ROCARNIN SOL FRASCO X 180 ML (L-CARNITIN,88.08,Drolvilla Nacionales
SAL DE FRUTAS PV 5GR X 3 SOBRES LYA,15.36,Drolvilla Nacionales
SALBUTAMOL INH 100MCG X 200 DOSIS,86.71,Drolvilla Nacionales
SALBUTAMOL SOL P/ INHALAR X 15 ML,81.47,Drolvilla Nacionales
SARIFAN COMPOS. X 20 TAB,87.58,Drolvilla Nacionales
SAW PALMETO 300 MG CAP X 60 ARCO IRIS,131.04,Drolvilla Nacionales
SAX SOL VAGINAL FCO  X 135 ML,46.93,Drolvilla Nacionales
SAXACID VAGINAL FCO  X 135 ML,46.93,Drolvilla Nacionales
SCALP NRO 19 IM-SUMEDICAL,0.35,Drolvilla Nacionales
SECNIDAZOL 1 G X 2 TAB VIVAX,22.83,Drolvilla Nacionales
SECNIDEX TAB 500MG X 4 PLUSANDEX,19.39,Drolvilla Nacionales
SEDIVAL TABLETA REC X 30,68.16,Drolvilla Nacionales
SELENE 400 UI+70 MCG X 30 CAP (VIVAX),88.52,Drolvilla Nacionales
SENOKOT CON DOCUSATO X 10 TAB,75.34,Drolvilla Nacionales
SERLINE 100 MG X 10 COMP (SERTRALINA),92.43,Drolvilla Nacionales
SERLINE 50 MG X 10 COMP (SERTRALINA),54.99,Drolvilla Nacionales
SERTRALINA 100 MG X 20 COMP SPEFAR,46.98,Drolvilla Nacionales
SERTRALINA 50 MG X 10 COMPR LETI,22.57,Drolvilla Nacionales
SERTRALINA 50 MG X 30 COMPR SPEFAR,44.02,Drolvilla Nacionales
SIGTIPHIN 200 MG X 10 COMP RECUB,47.99,Drolvilla Nacionales
SIGTIPHIN 200 MG X 20 COMP RECUB,73.45,Drolvilla Nacionales
SILDEX TAB 100MG X 1 (SILDENAFIL),7.66,Drolvilla Nacionales
SILDEX TAB 100MG X 2 (SILDENAFIL),11.36,Drolvilla Nacionales
SILDEX TAB 50MG X 1 (SILDENAFIL),6.92,Drolvilla Nacionales
SILDEX TAB 50MG X 2 (SILDENAFIL),10.99,Drolvilla Nacionales
SINUTIL 325 MG-32 4MG-15ML X 90 ML JBE,42.45,Drolvilla Nacionales
SINUTIL 60MG-075MG X 30 ML PED GOTAS,46.24,Drolvilla Nacionales
SITAGLIS MET 50-1000MG X 28 COMP REC,157.97,Drolvilla Nacionales
SITAGLIS MET 50-500MG X 30 COMP REC,194.78,Drolvilla Nacionales
SOLTIN SOL OFT X 15 ML GOT,38.44,Drolvilla Nacionales
"SOLUNOVAR 0,05 % ENJ BUC X 240 ML",42.45,Drolvilla Nacionales
"SOLUNOVAR COMP 0,25 G-0,15G X 120 ML SOL",49.4,Drolvilla Nacionales
SONDA FOLEY 2 VIAS # 22 100% SILICONE,15.0,Drolvilla Nacionales
SUERO P/REHIDRATACION ORAL SB X 30GR LYA,20.21,Drolvilla Nacionales
SULFADIAZINA D/PLATA X 30 GR KIMICEG,42.73,Drolvilla Nacionales
SULFATIAZOL UNGUENTO X 20 GR LYA,19.15,Drolvilla Nacionales
SULTAMICILINA 250MG/5ML P/SUSP X 60ML SP,98.76,Drolvilla Nacionales
SULTAMICILINA 750 MG X 6 COMP SPEFAR,140.7,Drolvilla Nacionales
TACHIFORTE 1G X 20 TABLETAS,37.37,Drolvilla Nacionales
TACHIFORTE 650 MG X 10 TAB,12.27,Drolvilla Nacionales
TACHIPIRIN 100MG/ML SL GOTAS X 30 ML,37.99,Drolvilla Nacionales
TACHIPIRIN 125 MG X 6 SUP,1.0,Drolvilla Nacionales
TADIFIL 20 MG X 1 COMPR  (TADALAFILO),10.53,Drolvilla Nacionales
TALYSTO 20 MG TAB MAST X 1,7.68,Drolvilla Nacionales
TALYSTO 5 MG TAB MAST X 10,16.59,Drolvilla Nacionales
TALYSTO 5 MG TAB MAST X 30,44.8,Drolvilla Nacionales
TALZIC 10 MG X 10 COM (CETIRIZINA),20.37,Drolvilla Nacionales
TALZIC GOTAS 10 MG X 20 ML (CETIRIZINA),23.2,Drolvilla Nacionales
TAMOA COMP  250 MG MAST X 6,49.4,Drolvilla Nacionales
"TAMSULOSINA 0,4MG TAB X 20 KIMICEG",37.14,Drolvilla Nacionales
"TANTUM 0,15% SOL TÓP BUCAL X 240 ML",60.68,Drolvilla Nacionales
TANTUM 50 MG X 20 COMP,35.18,Drolvilla Nacionales
TECAPS VERDE 150MG X 30,30.59,Drolvilla Nacionales
TEKRON 200 MG X 30 CR LETI,152.66,Drolvilla Nacionales
TERAGRIP FORTE NOCHE 650MG GRAN X 6 SOBR,96.33,Drolvilla Nacionales
TERAGRIPFORTE 650-20-2MG GRAN X 6 SOBRES,73.04,Drolvilla Nacionales
TERAGRIPFORTE X 10+NOCHE X 4 TAB REC,67.75,Drolvilla Nacionales
TERAGRIPSUPRA 650-30-15-4MG TAB REC X 10,73.04,Drolvilla Nacionales
TERATOSIL 0.07G/100ML JBE. X 120 ML.,64.57,Drolvilla Nacionales
TERBINAFINA 1% CREMA X 15 GR KIMICEG,29.68,Drolvilla Nacionales
TIALIN 50 MG X 10 COMP (SERTRALINA),43.99,Drolvilla Nacionales
TILODRIN  GOTAS 4MG/ML  X 15ML,31.69,Drolvilla Nacionales
TILODRIN JBE 30 MG / 15 ML X 120 ML,48.58,Drolvilla Nacionales
TINTURA DE ARNICA X 30 ML LYA,17.82,Drolvilla Nacionales
TINTURA DE VALERIANA X 30 ML LYA,17.77,Drolvilla Nacionales
TINTURA DE YODO X 30 ML LYA,22.25,Drolvilla Nacionales
TIOCHAX COMP 4MG X 12 (TIOCOLCHICOSIDO),38.72,Drolvilla Nacionales
TIOCHAX PLUS 400MG - 4 MG X 10 TAB,42.85,Drolvilla Nacionales
TIROXIN 50MCG X 50 TAB (LEVOTIROXINA),66.44,Drolvilla Nacionales
TOBRASOL 0.3% SOL OFT X 5 ML,36.52,Drolvilla Nacionales
"TOBRASOL UNG OFT X 7,5 GR.  OFTALMI",58.22,Drolvilla Nacionales
TODENAC SOL OFTALMICA X 5 ML,60.33,Drolvilla Nacionales
TODEX SUSP OFT X 5 ML,33.49,Drolvilla Nacionales
"TODEX UNG OFT X 7,5GR (TOBRAMICINA+DEXAM",59.74,Drolvilla Nacionales
TOLNAFTAN CREMA X 30 GR,62.01,Drolvilla Nacionales
TOLNAFTAN GOTAS X 15 ML,52.65,Drolvilla Nacionales
TONUM 1 MG/ML X 100 ML SUSP (DOMPERIDONA,61.75,Drolvilla Nacionales
TONUM TAB 10 MG X 30 (DOMPERIDONA),45.7,Drolvilla Nacionales
TORIVAS 100MG X 30 TAB (BROM PINAVERIUM),151.88,Drolvilla Nacionales
TORIVAS 50MG X 30 TAB (BROM PINAVERIUM),97.64,Drolvilla Nacionales
TRIDETARMON CREMA X 15 GR,97.11,Drolvilla Nacionales
TRIMETOPRIM SULFAMETOX SUSP X 60ML KIMIC,28.64,Drolvilla Nacionales
TRITTICO 100 MG X 30 TAB,76.53,Drolvilla Nacionales
TRITTICO 50 MG X 30 TAB,54.49,Drolvilla Nacionales
TROPOCER 90MG X 20 COMP AP,55.0,Drolvilla Nacionales
ULCENOL 40 MG X 20 TAB,40.42,Drolvilla Nacionales
ULCON 1G/5ML SUSP. X 80 ML,104.98,Drolvilla Nacionales
ULCON TAB. 1 GR. X 20.  FARMA,155.61,Drolvilla Nacionales
ULGARIN 20MG X 28 CAP LETI,57.72,Drolvilla Nacionales
ULGARIN 40MG X 32 CAP LETI,117.02,Drolvilla Nacionales
VALERIANA 300 MG X 90 CAPS ARCO IRIS,77.22,Drolvilla Nacionales
VALPRON 500 MG TAB X 30,146.08,Drolvilla Nacionales
VALSARTAN 160 MG X 20 CAPS SPEFAR,77.14,Drolvilla Nacionales
VALSARTAN 160 MG X 7 CAPS GENVEN,14.86,Drolvilla Nacionales
VALSARTAN 80 MG CAPS X 20 SPEFAR,68.61,Drolvilla Nacionales
VALSARTAN 80 MG X 14 CAPS GENVEN,12.0,Drolvilla Nacionales
VAPOR RUP UNGUENTO X 10 GR LYA,14.36,Drolvilla Nacionales
VAPOR RUP UNGUENTO X 25 GR LYA,17.67,Drolvilla Nacionales
VAPOR RUP UNGUENTO X 50 GR LYA,34.53,Drolvilla Nacionales
VASELINA CREMA X 10 GR LYA,15.52,Drolvilla Nacionales
VASELINA CREMA X 30 GR LYA,17.8,Drolvilla Nacionales
VENOSAN 300MG X 90 CAP ARCO IRIS,106.47,Drolvilla Nacionales
VENTICORT INHALADOR X 200 DOSIS,109.98,Drolvilla Nacionales
VIAJESAN 50MG X 10 TAB CALOX,50.62,Drolvilla Nacionales
VIGRASOL 50 MG X 1 COMP (SILDENAFIL),7.9,Drolvilla Nacionales
VIOLETA DE GENCIANA X 30 ML LYA,12.58,Drolvilla Nacionales
VITADYN C S/GRAPE FRUIT X 10 TAB EFERV,34.14,Drolvilla Nacionales
VITADYN C S/MANDARINA X 10 TAB EFERV,34.14,Drolvilla Nacionales
VITADYN C S/NARANJA X 10 TAB EFERV,34.14,Drolvilla Nacionales
VITADYN C S/NARANJA X 5 TAB EFERV,18.69,Drolvilla Nacionales
VITADYN C TAB. S/FRUT. TROP. X 10 TAB MA,16.5,Drolvilla Nacionales
VITAMINA C 100 MG JBE X 120 ML KLINOS,19.76,Drolvilla Nacionales
VITAMINA C MAND+ZINC TAB MAST X 12,15.3,Drolvilla Nacionales
VITAMINA C NJA+ZINC TAB MAST X 12,15.3,Drolvilla Nacionales
VITAMINA E 400 UI X 60 CAP B ARCO IRIS,138.47,Drolvilla Nacionales
VITAMINA E CAP 400 UI X 15  VIVAX,43.87,Drolvilla Nacionales
VITAMINA E CAP 400 UI X 30  VIVAX,89.66,Drolvilla Nacionales
VITYBELL CAP X 30,83.08,Drolvilla Nacionales
YONAL 15MG/5ML JBE. X 120 ML,51.87,Drolvilla Nacionales
YONALAT 15 MG-3 MG/5 ML FCO X 120 ML,55.58,Drolvilla Nacionales
ZARZAPARILLA 300 MG X 90 CAPS ARCO IRIS,69.03,Drolvilla Nacionales
ZITOXIL 3% SOL X 30 ML,58.05,Drolvilla Nacionales
ZONTRICON SUSP 100MG/5ML X 30 ML LETI,113.75,Drolvilla Nacionales
"ZUDENINA 0,1 % CREMA X 30 GRS",85.41,Drolvilla Nacionales
"ZUDENINA 0,1% GEL X 30 GRS",97.11,Drolvilla Nacionales
"ZUDENINA FORTE 0,3% GEL X 30 GRS",113.49,Drolvilla Nacionales
"ZUDENINA PLUS 0,1% - 1,0% GEL X 30G",105.3,Drolvilla Nacionales
