Descripción del Artículo,Precio Mayoreo,Proveedor
KATIVIL X 120ML LIBRE DE AZUCAR COFASA,101.78,Unipharma
KELFEN (KETOPROFENO) GEL 2.5% X 30 GR ROWE MEGALABS,52.27,Unipharma
KENTUNI (TRIAMCINOLONA) 10MG/ML AMP 5ML I.M/I.A UNIPHARMA,136.82,Unipharma
KERATIUM X 60 CAP NATURAL PREMIUM,77.6,Unipharma
KETAZOL 2% CHAMPU X 60ML VARGAS,153.9,Unipharma
KETAZOL 20MG CREMA X 15G VARGAS,49.51,Unipharma
KETODAC (KETOPROFENO) 100MG X 10 CAP DAC55,24.32,Unipharma
KETOPROFENO 100MG/2ML IV AMP BIOSANO EL MORRO,14.19,Unipharma
KETOROLAC TROME 10MG X 20 COMP SPEFAR,28.09,Unipharma
KETOROLAC TROME 20MG X 10 COMP SPEFAR,26.64,Unipharma
KETOROLACO 30MG SUB-LINGUAL X 4 TAB LA SANTE PHARMETIQUE,31.27,Unipharma
KETOROLACO 30MG/1ML IM/V AMP BIOSANO EL MORRO,15.06,Unipharma
KID CAL SUSP ORAL TUTTI FRUTTI X 180 ML FARMA,113.51,Unipharma
KIT DE ADMISION X 7 PIEZAS,115.82,Unipharma
KIT DE CESAREA CMV,235.27,Unipharma
KIT PARA NEBULIZAR ADULTO GROSSMED,23.02,Unipharma
KLAS (ACEBROFILINA) 100MG X 20 CAP ELMOR,48.5,Unipharma
KLAS (ACEBROFILINA) 100MG/10ML JBE X 60ML ELMOR,30.69,Unipharma
L-GLUTAMINA X 60 CAP NATURAL PREMIUM,127.55,Unipharma
LACTULOSA CIRUELA JAB X 120 ML GLOBO,44.16,Unipharma
LAGRICOF GOTAS X 15ML COFASA,76.15,Unipharma
LAMOTRIGINA 100MG X 30TAB LATTAN MEDIC,50.82,Unipharma
LANCETAS 100 UND EASY TOUCH,86.87,Unipharma
LANOLZICN POMADA X 60G VALMORCA,47.63,Unipharma
LANSOPRAZOL 30MG X 14 TAB CALOX,36.34,Unipharma
LANSOPRAZOL CAP 30MG X 28 CALOX,57.62,Unipharma
LAPIZ ELECTROBISTURI DIPHOCARE,43.29,Unipharma
LASIX (FUROSEMIDA) 20MG X 24 TAB CALOX,30.69,Unipharma
LASIX (FUROSEMIDA) 40MG X 12 COMP CALOX,33.88,Unipharma
LECARDUNI (LERCANIDIPINA) 20MG X 30TAB UNIPHARMA,140.87,Unipharma
LEPRIT 25MG X 30 TAB PHARMETIQUE,70.22,Unipharma
LEPTAZINE 5MG X 30 COMP ROWE,62.83,Unipharma
LEVADURA DE CERVEZA 500MG X 60 CAP ARCOIRIS,100.77,Unipharma
LEVETUNI (LEVETIRACETAM) 1000MG X 30TAB UNIPHARMA,141.45,Unipharma
LEVOFERIN JARABE X 90ML VINCENTI,69.2,Unipharma
LEVOFLOXACINA 750MG X 10TAB DISTRILAB,56.17,Unipharma
LEVOMED (LEVOFLOXACINA) AMP V.I 500MG/100ML ASIA,21.72,Unipharma
LEVOTIRUNI 100MCG (LEVOTIROXINA) X 100 TAB UNIPHARMA,75.29,Unipharma
LEVOXUNI (LEVOFLOXACINA) 500MG X 10 TAB UNIPHARMA,44.16,Unipharma
LEVOXUNI (LEVOFLOXACINA) 750MG X 10 TAB UNIPHARMA,53.42,Unipharma
LINEPRA ( LINEZOLIID) 2MG/ML SOL INY IV 300ML ADN MEDICAL,148.83,Unipharma
LIOLACTIL 250MG X 20 CAP ELMOR,161.14,Unipharma
LISIN-BE JAB 120ML BIOTECH,72.82,Unipharma
LISOMUCIN 4MG/5ML (BROMEXINA) JAB 120ML POLINAC,39.09,Unipharma
LLAVE 3 VIAS DIPHOCARE,3.47,Unipharma
LOFLOX (LOMEFLOXACINA) 400MG X 10 TAB SIEGFRIED MEYER,15.64,Unipharma
LOGANIL (GULAPER) JBE ADULTO X 120 ML BIOTECH,56.61,Unipharma
LOGANIL (GULAPER) JBE PED X 120 ML BIOTECH,52.12,Unipharma
LOPERAM 2MG X 10 TAB VARGAS,39.81,Unipharma
LORACERT 5MG/60MG /5ML JAB X 60ML PHAMETIQUE,27.22,Unipharma
LORATADINA 10 MG X 10 TAB LA SANTE PHARMETIQUE,11.0,Unipharma
LORATADINA 10MG X 10 TAB CALOX,17.08,Unipharma
LORATADINA 10MG X 20 TAB LA SANTE PHARMETIQUE,24.18,Unipharma
LORATADINA JBE 5MG/ML X 60ML PORTUGAL,33.59,Unipharma
LORATADINA PSEUDOFEDRINA 5-60 MG  SUSP 60ML LA SANTE PHARMETIQUE,21.14,Unipharma
LORAVAL (LORATADINA) 10MG X 10 TAB VALMORCA,21.14,Unipharma
LORAVAL (LORATADINA) 5MG/5ML JARABE X 60ML VALMORCA,25.05,Unipharma
LOSARTAN POT/HIDRO 100MG-25MG X 10 TAB LA SANTE PHARMETIQUE,26.35,Unipharma
LOSARTAN POTASICO 100 MG X 30 TAB VALMOR,55.6,Unipharma
LOSARTAN POTASICO 100MG X 10 TAB LA SANTE,19.69,Unipharma
LOSARTAN POTASICO (UNISTAN) 50 MG X 20 TAB UNIPHARMA,18.82,Unipharma
LOSARTAN POTASICO 50MG X 30 TAB DAC55,24.32,Unipharma
"LOSARTAN POTASICO/HIDRO 50/12,5MG X 15 TAB LA SANTE PHARMETIQUE",28.96,Unipharma
LUBRICANTE A BASE DE AGUA X 50ML SENSE,49.66,Unipharma
LUBRIX GEL LUBRICANTE CALIDO X 70CM,82.81,Unipharma
LUBRIX GEL LUBRICANTE CHOCOLATE X 60CM,44.74,Unipharma
LUBRIX GEL LUBRICANTE ESPERMATICIDA X 120CM,54.44,Unipharma
LUBRIX GEL LUBRICANTE FRESA X 60CM,44.74,Unipharma
LUBRIX GEL LUBRICANTE INTIMO X 120CM,50.09,Unipharma
LUBRIX GEL LUBRICANTE INTIMO X 60CM,41.41,Unipharma
LUBRIX GEL LUBRICANTE MENTA X 60CM,39.81,Unipharma
LUBRIX GEL LUBRICANTE PIÑA COLADA X 60CM,39.81,Unipharma
LUBRIX GEL LUBRICANTE SEDA CON ACID. HIALURONICO X 60CM,67.47,Unipharma
LUMBAX 400MG X 10TAB VARGAS,23.6,Unipharma
LUMBAX 600MG X 10TAB VARGAS,39.96,Unipharma
MACROGOTERO X 25 UND DIPHOCARE,110.32,Unipharma
MADECASSOL 1% UNGUENTO 10GR POLINAC,57.62,Unipharma
MADECASSOL 1% UNGUENTO 20GR POLINAC,91.36,Unipharma
MADECASSOL 10MG X 30 TAB POLINAC,112.49,Unipharma
MADECASSOL 2% POLVO 5GR POLINAC,76.3,Unipharma
MAGNESIO AMINOQUELADO 200MG X 30 CAP BLAN PHARMATECH,98.74,Unipharma
MALLA QUIRURGICA DE POLIPROPILENO 15X15 ARIZI,305.34,Unipharma
MANITOL AL 18% SOL INY NRO 38 X 500ML BEHRENS,84.84,Unipharma
MANOMETRO DE OXIGENO WELD TECH,704.64,Unipharma
MARTESIA 75M X 14 CAPS ROEMMERS MEGALABS,40.39,Unipharma
MASCARA DE OXIGENO CON RESERVORIO 3EN1 MEDICAL,118.14,Unipharma
MASCARILLA KF94 COLORES SURTIDOS PED. X 10 UND,71.38,Unipharma
MASCARILLA KN95 NEGRO PEDIATRICO X 10 HONREN,65.73,Unipharma
MASCARILLA KN95 X 10UND GROSSMED NEGROS,174.6,Unipharma
MELOVAX (MELOXICAM) 15MG X 10 CAP VIVAX,35.04,Unipharma
MELOXICAM 15MG I.M X 10 AMPOLLA BIOSANO EL MORRO,98.16,Unipharma
MELOXICAM 15MG X 10 TAB FARMAMED,7.09,Unipharma
MELOXICAM 7.5 MG X 10 TAB LA SANT╔,28.23,Unipharma
MEMANTINA 10MG X 10 TAB FARMAMED,14.48,Unipharma
MENTOL DAVIS DISPLAY X 12 UNID,314.9,Unipharma
MEROPENEM (UNIPENEM) AMP I.V 1G UNIPHARMA,84.7,Unipharma
MEROPENEM 1G IV  DISTRILAB,90.34,Unipharma
MERTHIOLATE 0.13% TINTURA ROJA X 60ML VARGAS,47.49,Unipharma
METFORMINA 500MG X 28 TAB CALOX,42.57,Unipharma
METFORMINA CLORH. 850MG X 30TAB LATTAN MEDIC,37.5,Unipharma
METILPREDNISOLONA (PREDWISE) 500MG AMP IM/IV ASIA,104.53,Unipharma
METOCLOPRAMIDA (DICLOPRAM) SUSP 5MG/5ML X 100ML DISTRILAB,22.59,Unipharma
METOCLOPRAMIDA 10MG X 30 TAB COASPHARMA,16.65,Unipharma
METOCLOPRAMIDA 10MG/2ML IM/IV AMP BIOSANO EL MORRO,4.34,Unipharma
METOTREXATO 2.5 MG  X 10 TAB VINCENTI,35.47,Unipharma
METRONIDAZOL 125MG/5ML X SUSP 120ML ASIA,23.45,Unipharma
METRONIDAZOL 250MG/5ML SUSP ORAL X 120ML COASPHARMA,35.04,Unipharma
METRONIDAZOL 500MG X 100 TAB COASPHARMA,118.0,Unipharma
METRONIDAZOL TAB BP 500MG X 10 LATTAN MEDIC,13.17,Unipharma
METROVAX (METRONIDAZOL) X 15 CAP VIVAX,59.94,Unipharma
MICROGOTERO PED X 25 UND BRIUTCARE,197.48,Unipharma
MIGRADORIXINA 125MG/1MG X 10 COMP ROEMMERS MEGALABS,79.05,Unipharma
MILAX POLVO P/SOLUCION 120G RONAVA,82.38,Unipharma
MINOXIDIL FORTE 5% SOL TOP. FCO X 100ML COLMED,162.88,Unipharma
MIOVIT JARABE X 180ML COFASA,145.94,Unipharma
MIOVIT JARABE X 90ML COFASA LIBRE DE AZUCAR,85.71,Unipharma
MIOVIT KIT X 1 AMP COFASA,26.06,Unipharma
MIOVIT KIT X 3 AMP COFASA,63.12,Unipharma
MIOVIT KIT X 6 AMP COFASA,111.19,Unipharma
MIOVIT SOL GOTAS X 20ML COFASA,43.87,Unipharma
MIOVIT X 10 GRAGEAS COFASA,28.67,Unipharma
MIOVIT X 30 GRAGEAS COFASA,75.58,Unipharma
MIRTAZAVAL 30MG X 30 COM VALMORCA,96.86,Unipharma
MISELLIM 10 X 20 COMP ROWE MEGALABS,59.36,Unipharma
MISULVAN COMP. JAB ADULTO X 120ML PLUS ANDEX,25.34,Unipharma
MISULVAN COMP. JAB PED X 120ML PLUS ANDEX,27.36,Unipharma
MISULVAN FORTE JAB X 120ML PLUS ANDEX,39.52,Unipharma
MODERAN JAB X 120ML VARGAS,158.68,Unipharma
MOLNUPIRAVIR 200MG X 20 CAP (MOLNU-WISE) ASIA,695.67,Unipharma
MOLPIVIR (MOLNUPIRAVIR) 200MG X 20 CAP JUVENCIA,397.13,Unipharma
MONKUNI (MONTELUKAST) 10MG X 30TAB UNIPHARMA,75.14,Unipharma
MONO PARA CIRUJANO NO ESTERIL,40.39,Unipharma
MONTELUKAST 10MG X 30TAB MEDIGEN OFTALMI,112.49,Unipharma
MONTRAX (MONTELUKAST) PED 4MG X 30 TAB BIOTECH,48.94,Unipharma
MONTRAX (MONTELUKAST) PED 5 MG X 30 TAB BIOTECH,52.12,Unipharma
MOXVAL (MOXIFLOXACINA) 400MG X 5 TAB VALMORCA,112.49,Unipharma
MUCOLIPTO 15MG/5ML JAB X 90ML VARGAS,57.62,Unipharma
MUCORAMA 15MG/5ML JBE X 118ML VARGAS,46.91,Unipharma
MULTIDERM (MUPIROCIN) 2% X 15GR BIOTECH,51.54,Unipharma
MULTIVIRAL X 30 CAP SIEGFRIED MEYER,95.55,Unipharma
MUÑEQUERA C/FERULA DER. BEIGE TALLA M FORMA,318.95,Unipharma
MUÑEQUERA C/FERULA DER. BEIGE TALLA XL FORMA,329.23,Unipharma
MUÑEQUERA C/FERULA IZQ. BEIGE TALLA L FORMA,340.67,Unipharma
MUÑEQUERA C/FERULA IZQ. BEIGE TALLA M FORMA,334.59,Unipharma
MUÑEQUERA C/FERULA IZQ. BEIGE TALLA S FORMA,285.07,Unipharma
MUÑEQUERA C/FERULA IZQ. BEIGE TALLA XL FORMA,338.79,Unipharma
MUÑEQUERA C/MAGICO TALLA G FORMA,196.32,Unipharma
MUÑEQUERA NEOPULGAR DERECHA TALLA L/XL FORMA,492.4,Unipharma
MUÑEQUERA UNIVERSAL TALLA L BEIGE FORMA,176.2,Unipharma
MUÑEQUERA UNIVERSAL TALLA M NEGRA  FORMA,174.32,Unipharma
MUÑEQUERA UNIVERSAL TALLA S NEGRA  FORMA,182.28,Unipharma
MUÑEQUERA UNIVERSAL TALLA XL BEIGE FORMA,192.12,Unipharma
N-BUTILBROMURO DE HIOSCINA 20MG/1ML AMP BIOSANO EL MORRO,13.03,Unipharma
NACIVIT E GEL CORP. ALOE VERA X200GR FC PHARMA,21.72,Unipharma
NACLODIN 0.150MG X 20 ( CLONIDINA CLORH ) TAB VALMORCA,59.22,Unipharma
NACUA (FUROSEMIDA) 40MG X 12 TAB RONAVA,37.64,Unipharma
NAFAZOL (OXIMETAZOLINA) SOL NASAL X 15ML VINCENTI,38.51,Unipharma
NAFINA CREMA 1% X 15 GR KLINOS MEGALABS,62.83,Unipharma
NAPROXENO 250MG X 10 TAB COASPHARMA,16.94,Unipharma
NARIX (NAFAZOLINA) GOT NASAL X 30ML CIMED,14.04,Unipharma
NEBULIZADOR COMFORT PRO DOVANT,654.98,Unipharma
NEBULIZADOR DE DOGGY DOVANT,809.18,Unipharma
NEFROTAL  100MG X 14 COMP ROWE MEGALABS,38.37,Unipharma
NEFROTAL H 100MG/25 X 30 COMP ROWE MEGALABS,129.14,Unipharma
NEO BABY PANAL TALLA G  PHARSANA,29.68,Unipharma
NEOSTIGMINA 0.5MG/1ML IM/IV AMP BIOSANO EL MORRO,14.91,Unipharma
NEURIBE (COMPLEJO B) X 30 CAP VIVAX,72.25,Unipharma
NIFEDIPINA TAB 20MG X 30 LATTAN MEDIC,26.35,Unipharma
NIMESULIDA 100MG X 10 TAB X 1 BLISTER LAPROFF,25.19,Unipharma
NINAZO GTA 0.1% 15ML FARMA,33.44,Unipharma
NISTATINA 100.000 IU/ML SUSP X 60ML COASPHARMA,34.02,Unipharma
NISTATINA SUSP 100.000 UI/ML X 25ML ASIA,37.79,Unipharma
NITAZOXANIDA (DIZONIDE) 100MG/5ML X 60ML DISTRILAB,84.7,Unipharma
NITROFURANTOINA (MACRODANTINA) 100MG X 10 CAP (BLISTER) LAPROFF,25.48,Unipharma
NOGINOX CREM VAG 1% X 40G X 7 PHARMETIQUE,60.52,Unipharma
NORDUNI (LEVONORG 0.15MG/ETIN 0.03MG BP) X 21 TAB UNIPHARMA,22.59,Unipharma
NORSINA(ACETAMINOFEN/HIOSCINA) 500MG/10MG X 12TAB BIOTECH,50.38,Unipharma
NOTOLAC 20MG X 10TAB FARMA,60.37,Unipharma
NOVACODIN JBE X 120ML VARGAS,45.75,Unipharma
NOVHEPAR B12 JARABE X 90ML VINCENTI,54.87,Unipharma
"NOXPIRIN 80MG-0,4MG/ML SOL 15ML SIEGFRIED MEYER",17.37,Unipharma
NUTAMIN (MULTIVITAMINICO) X 100 CAP ASIA,169.68,Unipharma
NUTRICAP X 30 CAP VITAVEA POLINAC,213.7,Unipharma
OBTURADOR ESTERIL  X 100 UND DIPHOCARE,130.74,Unipharma
OFAFLAN (DICLOF. POT.) 2MG/ML SUSP X 120ML ELMOR,51.83,Unipharma
OKI TOALLITAS HUMEDAS ALOE VERA X 50 UND,17.95,Unipharma
OKI TOALLITAS HUMEDAS ALOE VERA X 72 UND SURA,22.88,Unipharma
OKI TOALLITAS HUMEDAS BABY X 50 UND SURA,17.95,Unipharma
OKI TOALLITAS HUMEDAS MANZANILLA X 72 UND SURA,22.88,Unipharma
OLANZAPINA 5MG X 30 COMP ZUZU,35.62,Unipharma
OLMESARTAN 40MG /12.5 MG  X 10 TAB LA SANTE PHARMETIQUE,44.3,Unipharma
OMEGA 3 1000MG X 60 CAP BLAND ARCOIRIS,128.85,Unipharma
"OMEGA 3,6,9 1000MG X 60 CAP BLAND ARCOIRIS",128.85,Unipharma
OMEPRAZOL 20MG X 20 CAP DAC55,20.7,Unipharma
OMEPRAZOL 40MG AMP I.V JHC MEDICA,20.12,Unipharma
OMEPRUNI (OMEPRAZOL) 40MG X 1 AMP I.V UNIPHARMA,16.79,Unipharma
ONDANSETRON 4MG X 10 COMP KLINOS MEGALABS,71.96,Unipharma
ONDANSETRON 4MG/2ML AMP BIOSANO EL MORRO,11.29,Unipharma
OROZIM (PANCREATINA) 192MG X 20 COMP BIOTECH,66.89,Unipharma
OTAN SOLUCION GOTAS X 5ML VINCENTI,60.95,Unipharma
OVERSKIN AL 40% X 50G PONCE & BENZO,49.51,Unipharma
OXACILINA 1G I.V/I.M AMP BIOSANO EL MORRO,6.8,Unipharma
OXCARBAZEPINA 300MG X 30 TAB ZUZU,112.78,Unipharma
"OXIMETAZOLINA CLORHIDRATO PED 0,025% GENCER",44.74,Unipharma
OXIMETRO DOVANT,284.93,Unipharma
OXITOCINA 5 IU 1 ML IM.IV X 10 AMP UNIPHARMA,73.4,Unipharma
OXOLAMINA 28MG/5ML PED JARABE X 120ML GENCER,50.38,Unipharma
OXOLAMINA 50MG/5ML JARABE X 120ML GENCER,51.11,Unipharma
PANTOPRAZOL 20MG X 10 TAB COLMED VIVAX,38.37,Unipharma
PANTOPRAZOL 40MG X 10 TAB COLMED VIVAX,61.24,Unipharma
PANTOPRAZOL TAB 40MG X 7 CALOX,27.36,Unipharma
PAPAVERYL GOTAS X 30ML VINCENTI,50.82,Unipharma
PARACETAMOL (RONADOL) 500MG X 100 TAB UNIPHARMA,47.63,Unipharma
PARACETAMOL JBE 120MG/5ML X 120ML PORTUGAL,51.98,Unipharma
PASIFLORA JAB X 120ML ARCOIRIS,40.1,Unipharma
PASTA LASSAR 50GR BIOFARCO,41.12,Unipharma
PAÑALES PREMIUM OKI BABY TALLA G X 26 UND,98.31,Unipharma
PAÑALES PREMIUM OKI BABY TALLA M X 28 UND,91.65,Unipharma
PAÑALES PREMIUM OKI BABY TALLA P X 30 UND,83.25,Unipharma
PAÑALES PREMIUM OKI BABY TALLA XG X 24 UND,100.77,Unipharma
PEDI JABON BORICADO 100G DAWGUT,22.3,Unipharma
PEDI JABON CON OXIDO DE ZINC 100G DAWGUT,21.86,Unipharma
PEDI JABON GLICERINA NEUTRO Y C/FRAGANCIA 100G DAWGUT,26.21,Unipharma
PEDI JABON YODADO 100G PEDI,23.31,Unipharma
PENICILINA 6.33 IU AMP EL MORRO,6.66,Unipharma
PENICILINA G BENZATINICA 1.200.000U.I EL MORRO,5.07,Unipharma
PENICILINA G BENZATINICA 2.400.000 I.U EL MORRO,8.98,Unipharma
PEREBRON (OXOLAMINA) JAB PED MIEL-LIMON X 120 ML ELMOR,46.91,Unipharma
PERLAVIS FEMME PLUS JABON INTIMO 200 ML  FC PHARMA,68.48,Unipharma
PERLAVIS HOMME JABON INTIMO 200 ML FC PHARMA,49.08,Unipharma
PERTEN (TERBINAFINA) 250MG X 20 TAB SIEGFRIED MEYER,104.24,Unipharma
PINAVERIUM BROMURO 50MG X 20 TAB CALOX,50.24,Unipharma
PINVEX X 10ML COFASA,67.03,Unipharma
PINZA UMBILICAL CAJA X 100 UND JHC MEDICA,141.02,Unipharma
PITO CLINICO,55.02,Unipharma
PLAN B (LEVONORGESTREL) 0.75MG X 2 TAB UNIPHARMA,17.08,Unipharma
PLIDAN COMPUEST. INY 1 DOSIS X 2ML ROWE MEGALABS,64.57,Unipharma
PLIDAN COMPUESTO 10MG-125MG X 10 COMP MEGALABS,98.88,Unipharma
PLIDAN SOL GTA 10MG/20ML ROWE MEGALABS,80.93,Unipharma
POLANTAC X 10 TAB POLINAC,30.55,Unipharma
POLANTAC X 20 TAB POLINAC,52.56,Unipharma
POLI-OTICO GOTAS X 5ML ROWE MEGALABS,76.44,Unipharma
POMADA DE MENTOL X 50GR BIOFARCO,15.78,Unipharma
PRALINA (PREGABALINA) 75MG X 14 CAP BIOTECH,46.91,Unipharma
PRAXONA 150MG X 10 COMP. ROWE MEGALABS,53.86,Unipharma
PRAXONA 150MG X 24 COMP. ROWE MEGALABS,85.42,Unipharma
PREDNISONA 50MG X 10 TAB CALOX,54.87,Unipharma
PREDNISONA 5MG X 10 TAB CALOX,17.23,Unipharma
PREDNISONA 5MG X 30 TAB CALOX,35.91,Unipharma
PREDNISONA JBE 5MG/5ML X 60ML PORTUGAL,63.7,Unipharma
PREVERAL C/DEXTRO JBE X 120ML VARGAS,59.79,Unipharma
PROMEDINA 2MG/7.5MG/5ML JBE X 120ML VARGAS,62.83,Unipharma
PROPOFOL 1% SOL INY I.V X 20ML VITALIS,102.11,Unipharma
PROPRANOLOL 10MG X 20 TAB BIOTECH,37.06,Unipharma
PROPRANOLOL 40MG X 10 TAB FARMAMED,12.31,Unipharma
PROPRANOLOL 40MG X 20TAB BIOTECH,54.58,Unipharma
PROSOLVIT GOTAS X 15 ML ROWE MEGALABS,71.38,Unipharma
PROSTINAT CON VIT E Y ZINC X 60 CAP NATURAL PREMIUM,104.53,Unipharma
PROTOSULFIL 1% CREMA X 30 G ROWE MEGALABS,96.28,Unipharma
PROVICAR (L-CARNITINA) SOL ORAL  X 180 ML ELMOR,103.52,Unipharma
PROVIM (VIT. Y MIN.) X 20 GRAG PLUS ANDEX,51.83,Unipharma
PROVUNI 10MG X 28 TAB (ACETATO DE MEDROXIPROGESTERONA) UNIPHARMA,112.78,Unipharma
PROVUNI 5MG X 30 TAB (ACETATO DE MEDROXIPROGESTERONA) UNIPHARMA,70.65,Unipharma
PULMOLIX (N-ACETILCISTEINA) 600MG X 10 SOBRES LA SANTE,132.76,Unipharma
QUETIAPINA (EDAGAN) 200MG X 30 COMP MEGALABS,253.08,Unipharma
QUETIAPINA 100MG X 10 TAB FARMAMED,14.48,Unipharma
QUETIAPINA 25MG X 30 COMP SPEFAR,49.8,Unipharma
QUINCHONCHO 300MG X 60 CAP NATURAL PREMIUM,71.67,Unipharma
RANITIDINA 50MG/2ML IM/IV AMP BIOSANO EL MORRO,2.61,Unipharma
RARIVIT  MULTIVITAMINICO A-Z  X 60 COMP   GLOBO,58.93,Unipharma
RARIVIT CALCIO 600 MULTIVITAMINICO X 60 COMP GLOBO,53.42,Unipharma
RARIVIT CALCIO VIT D  JAB X 250 ML  GLOBO,44.16,Unipharma
RARIVIT HAIR MULTIVITAMINICO X 30 CAPS GLOBO,46.04,Unipharma
RARIVIT IMUNO MULTIVITAMINICO X 30 COMP GLOBO,39.52,Unipharma
RARIVIT MUJER  MULTIVITAMINICO X 60 COMP,62.54,Unipharma
RARIVIT MULTIVITAMINICO SABOR TUTI FRUTI GOTA X 20 ML   GLOBO,31.27,Unipharma
RARIVIT VIT E  MULTIVITAMINICO X 30 CAPS  GLOBO,46.33,Unipharma
RECOLECTOR DE HECES DEXX,2.46,Unipharma
RECOLECTOR DE ORINA DEXX,2.46,Unipharma
RECOLECTOR DE ORINA PED X 100 UND BRIUTCARE,245.84,Unipharma
REDUGRAS 500MG X 30 CAP,114.09,Unipharma
REFLUXYL SUSP X 120ML ZUOZ PHARMA VARGAS,129.29,Unipharma
REGULADOR DE FLUJO DE PRECISION X 1 UND,17.23,Unipharma
REHIDROSOL SABOR A FRESA X 600ML BEHRENS,65.44,Unipharma
REHIDROSOL SABOR A MANZANA X 600ML BEHRENS,60.81,Unipharma
REHIDROSOL SABOR FRAMBUESA X 600ML BEHRENS,65.44,Unipharma
REMDESIVIR 100MG AMP,579.12,Unipharma
RIDAL 1MG/ML X 20ML GOTAS ROWE MEGALABS,68.19,Unipharma
RIDAL 3MG X 20COMP ROWE MEGALABS,96.57,Unipharma
RIFOTRAT (RIFAMICINA) 10MG SPRAY 20ML NATULAB,30.98,Unipharma
RINGER LACTATO SOL 500ML UNIPHARMA,28.23,Unipharma
RISPERID 1MG X 30COMP MEGALABS,64.86,Unipharma
RISPERIDONA 1MG X 20 TAB FARMAMED,17.81,Unipharma
RISPERIDONA 2MG X 20 TAB FARMAMED,21.43,Unipharma
ROCARNIN 10% JAB X 120ML RONAVA,57.77,Unipharma
RODILLERA UNIVERSAL TALLA L FORMA,370.49,Unipharma
RODILLERA UNIVERSAL TALLA M FORMA,315.91,Unipharma
RODILLERA UNIVERSAL TALLA XL FORMA,354.13,Unipharma
RONAVIT B12/B1/B6-2ML INY I.M RONAVA,18.82,Unipharma
ROSUVASTATINA 20MG X 30 TAB LATTAN MEDIC,75.14,Unipharma
ROWELUK 4 MG COMP MAST  PED X 10 . ROWE MEGALABS,20.27,Unipharma
ROWELUK 5 MG COMP MAST X 10 . ROWE MEGALABS,26.21,Unipharma
SAL DE HIGUERA 25GR SOBRE CHEMICALS,21.72,Unipharma
SALBUROL (SALBUTAMOL) SOL P/INH X 20 ML  VALMORCA,76.59,Unipharma
SARIFAN COMPOSITUM X 20 TAB RONAVA,81.51,Unipharma
SAX SOL DUCHA VAGINAL 135ML C/CANULA VAG BIOTECH,47.05,Unipharma
SAXACID SOLUCION VAGINAL FCO 135ML C/CANULA BIOTECH,42.13,Unipharma
SCALP NRO 21 X 100 UNID DIPHOCARE,125.67,Unipharma
SCALP NRO 23 X 100 UNID DIPHOCARE,124.08,Unipharma
SCALP PERICRANEAL 21G X 100 UND GROSSMED,130.59,Unipharma
SCALP PERICRANEAL NRO 19 X 100 PZAS PLUSMEDIC,185.61,Unipharma
SECUREZZA PAÑAL COMFORT TALLA L PHARSANA,95.27,Unipharma
SECUREZZA PAÑAL COMFORT TALLA M PHARSANA,86.58,Unipharma
SECUREZZA POST PARTO PREMIUM X 10 UND PHARSANA,23.16,Unipharma
SECUREZZA POST-PARTO X 10 UND PHARSANA,23.16,Unipharma
SEDIVAL X 30 TAB MEYER,86.0,Unipharma
SENOKOT 8.6/50MG X 10 TAB FARMA,78.76,Unipharma
SERTRALINA (SERTAMED) 50MG X 30 TAB ASIA,22.59,Unipharma
SERTRALINA CLORH. 50MG X 10 TAB LATTAN MEDIC,22.59,Unipharma
SESAREN XR 150MG X 15 CAP CON MICROG MEGALABS,300.71,Unipharma
SESAREN XR 75MG X 15 CAP CON MICROG MEGALABS,183.15,Unipharma
SIEMPRE SECO PAÑAL BASICO TALLA G  PHARSANA,61.53,Unipharma
SIEMPRE SECO PAÑAL BASICO TALLA M  PHARSANA,56.75,Unipharma
SILDENAFIL 50MG X 1 TAB LA SANTE PHARMETIQUE,7.09,Unipharma
SILDENAFILO 100MG X 20 SACHET (KAMAGRA) LAND,498.04,Unipharma
SILDENAFILO 100MG X 20 SACHET NARANJA (KAMAGRA) LAND,498.04,Unipharma
SILDEX (SILDENAFIL) 100MG X 1 TAB PLUS ANDEX,7.24,Unipharma
SILDEX (SILDENAFIL) 100MG X 2 TAB PLUS ANDEX,9.7,Unipharma
SILDEX (SILDENAFIL) 50MG X 1 TAB PLUS ANDEX,6.08,Unipharma
SILDEX (SILDENAFIL) 50MG X 2 TAB PLUS ANDEX,9.41,Unipharma
SILLA DE RUEDAS STANDARD,3329.94,Unipharma
SINUTIL COMBO DIA/NOCHE X 9 CAP VINCENTI,38.08,Unipharma
SINUTIL JARABE 325MG-32MG-4MG X 90ML VINCENTI,54.87,Unipharma
SOLUNOVAR COMP SOLUCION X 120ML VINCENTI,60.95,Unipharma
SONDA FOLEY 2 VIAS 14 FR LATEX DIPHOCARE X 10 UND,141.02,Unipharma
SONDA FOLEY 2 VIAS 16 FR DIPHOCARE X 10 UND,144.06,Unipharma
SONDA FOLEY 2 VIAS N18 DE LATEX X 10 UND DIPHOCARE,141.02,Unipharma
SONDA FOLEY 2 VIAS NRO 22 LATEX IM-SUMEDICAL,9.41,Unipharma
SONDA FOLEY N-20 SILICON 2 VIAS X 10 UND PLUSMEDIC,309.25,Unipharma
SONDA FOLEY SILICON  2 VIAS 14 FR DIPHOCARE X 10 UND,356.88,Unipharma
