Descripción del Artículo,Precio Mayoreo,Proveedor
HEXOMEDINE SPRAY 30GR CALOX,57.2,Insuaminca
HHT 4UI (1.33MG) AMP S.C-I.M JERINGA PRELLENADA (SOMATROPINA) BIOSIDUS,250.37,Insuaminca
HIDRIBET 5/5 LOCION X 125ML MEDIHEALTH,110.46,Insuaminca
"HIDROCLOROTIAZIDA 12,5 MG X 30 TAB BUKA",15.28,Insuaminca
HIDROCLOROTIAZIDA 12.5MG X 10 COMPR SPEFAR,15.62,Insuaminca
HIDROCLOROTIAZIDA 25MG X 10TAB CAJA X 10 BLISTER BRIXMEDIC,29.7,Insuaminca
HIDROCLOROTIAZIDA 25MG X 10TAB KMPLUS,4.67,Insuaminca
HIDROCLOROTIAZIDA 25MG X 20 COMP SPEFAR,16.55,Insuaminca
HIDROCLOROTIAZIDA 50MG X 10 TAB CAJA X 10 BLISTER BALAXI,29.7,Insuaminca
HIDROCORTISONA 1% CREMA 15G BALAXI,8.4,Insuaminca
HIDROCORTISONA 100 MG IM/IV X 1 AMP BRIXMEDIC,11.03,Insuaminca
HIDROCORTISONA 100 MG IM/IV X 1 AMP LAND,13.15,Insuaminca
HIDROCORTISONA 100MG AMP VITALIS,9.76,Insuaminca
HIDROCORTISONA 500 MG IM/IV X 1 AMP BRIXMEDIC,24.61,Insuaminca
HIDROCORTISONA 500 MG IM/IV X 1 AMP LAND,35.14,Insuaminca
HIDROCORTISONA 500 MG POLVO X 1 AMP I.M./I.V.  DISTRILAB,22.49,Insuaminca
HIDROCORTISONA CREM 1% X 15 G KMPLUS,14.0,Insuaminca
HIDROXIPROPILMETILCELULOSA + DEXTRAN 70 SOL OFT X 10ML JMW,51.35,Insuaminca
HIDROXIPROPILMETILCELULOSA 0.3% SOL  15ML SOL OFTALMICA ZUKATI,28.01,Insuaminca
HIERBAMIEL JARABE 120 ML LA ABEJITA,44.98,Insuaminca
HIERRO + ACIDO FOLICO 40MG-350MCG X 10 TAB VINCENTI,28.01,Insuaminca
HIERRO 100MG/5ML I.V. X 1AMP  (COMPLEJO SACARATO) VITALIS,25.46,Insuaminca
HIERRO SACARATO 20MG/ML AMP I.V  5ML CAJA X 10 AMP LAND,212.18,Insuaminca
HILO DENTAL ICEBERG PROFLOSS MINT (MENTA) X 50MTS,9.35,Insuaminca
HILO DENTAL ICEBERG PROFLOSS MINT (NEUTRO) X 50MTS,9.35,Insuaminca
HIOSCINA + IBUPROFENO 20MG-400MG X 10 TAB VINCENTI,28.43,Insuaminca
HIRUDOID POMADA 25.000UI / 100GR X 40GR (POLISULFATO DE MUCOPOLISACARIDO) CIFARMA,95.9,Insuaminca
HISTALER 5 MG X 30 TAB (DESLORATADINA) VALMORCA,40.74,Insuaminca
HISTALER JBE 0.5MG/ML X 60ML (DESLORATADINA) VALMORCA,22.49,Insuaminca
HISTAMIN 2MG X 20 COMPR (DEXCLORFENIRAMINA) NEO QUIMICA,11.46,Insuaminca
HOJA DE GUANABANA GOTAS X 30 ML ALPHA BMT,22.07,Insuaminca
HOJAS DE SEN SOBRE X 5GR LYA,13.58,Insuaminca
HOJAS DE SEN X 25GR PAQ X 6 SOBRES F.S.I,50.92,Insuaminca
HOJILLA DE BISTURI # 11 CAJA X 100 UNDS VALEMEDIC,79.85,Insuaminca
HOJILLAS DE BISTURI #11 CAJA X 100 UNDS GROSSMED,72.85,Insuaminca
HOJILLAS DE BISTURI #15 CAJA X 100 UNDS GROSSMED,72.85,Insuaminca
HORSE CHESTNUT EXT 300MG 90 CAP S (CASTAÑA DE INDIAS) NOW,187.56,Insuaminca
HUMALOG LAPIZ 3ML (REFRIGERADO) LILY,73.41,Insuaminca
"HUMED 0.3% LAGRIMAS ARTIFICIALES SOL OFT  (HIPROMELOSA 0,3%) LASIER",38.62,Insuaminca
HUMULIN R X 10ML LILLY (REFRIGERADO),297.04,Insuaminca
HYALIX EMULGEL HIPOALERGENICO X 60G MEDIHEALTH,159.49,Insuaminca
"HYALOIDE 25MG/2,5ML (10MG/ML) X 1 JERINGA PRELLENADA (HIALURONATO SODICO) FC PHARMA",403.13,Insuaminca
HYDROSOL MULTIVITAMINICO SOL ORAL GOTAS 20 ML GLOBAL FARMA,48.38,Insuaminca
HYPERSOL B 50MCG SUSP SPRAY NASAL 10ML X 200 DOSIS (BUDESONIDA) CASSARA,62.8,Insuaminca
IBANDROMET 150 ACIDO IBANDRONICO 150MG X 1 TAB SIEGFRIED,29.28,Insuaminca
IBOTUNI 600MG / 4MG X 10TAB (IBUPROFENO+TIOCOLCHICOSIDO) UNIPHARMA,24.61,Insuaminca
IBUCOLVAL 400MG-4MG X 20 TAB VALMORCA,62.38,Insuaminca
IBUCOLVAL 600MG/4MG X 20 TAB (IBUPRFNO/TIOCOLCHICOSIDO) (VALORCA),76.13,Insuaminca
IBUFENAC 400MG IBUPROFENO 10 TAB RONAVA,13.58,Insuaminca
IBUFENAC 400MG IBUPROFENO 20 TAB RONAVA,27.41,Insuaminca
IBUMAX 400MG X 10 CAP (IBUPROFENO) PHARMETIQUE,11.46,Insuaminca
IBUN 400MG. X10 TABLETAS (IBUPROFENO) COFASA,12.05,Insuaminca
IBUPROFEN - TIOCOLCHICOSIDO 400MG - 4MG X 10 COMPR SPEFAR,25.72,Insuaminca
IBUPROFEN 400MG X 20 TAB SPEFAR,20.37,Insuaminca
IBUPROFEN 600MG X 20 TAB SPEFAR,18.5,Insuaminca
IBUPROFENO - TIOCOLCHICOSIDO 400MG-4MG X 10 TAB CALOX,34.37,Insuaminca
IBUPROFENO + TIOCOLCHICOSIDO 400MG-4MG X 14 TAB LATTAN,22.91,Insuaminca
IBUPROFENO 100MG/5ML JBE PED X 120 ML BIOQUIMICA,19.94,Insuaminca
IBUPROFENO 100MG/5ML SUSP ORAL PEDIATRICO X 60 ML KIMICEG,14.17,Insuaminca
IBUPROFENO 200MG X 10 TAB LA SANTE,8.91,Insuaminca
IBUPROFENO 200MG X 10TAB KMPLUS,4.58,Insuaminca
IBUPROFENO 400 MG X 10 TAB PLUSANDEX,9.0,Insuaminca
IBUPROFENO 400MG X 10 TAB ARTE MEDICO,4.24,Insuaminca
IBUPROFENO 400MG X 10 TAB KMPLUS,5.94,Insuaminca
IBUPROFENO 400MG X 10 TAB LATTAN,7.64,Insuaminca
IBUPROFENO 400MG X 20 TAB CALOX,17.82,Insuaminca
IBUPROFENO 400MG X 20 TAB QUIMFAR,13.15,Insuaminca
IBUPROFENO 600 MG X 10 TAB CAJA X 10 BLISTER BRIXMEDIC,72.14,Insuaminca
IBUPROFENO 600 MG X 10 TAB KMPLUS,6.79,Insuaminca
IBUPROFENO 600MG X 10 TAB PRAHEM,6.79,Insuaminca
IBUPROFENO 800 MG X 10 TAB CAJA X 10 BLISTER BRIXMEDIC,106.09,Insuaminca
IBUPROFENO 800MG X 10 TAB LA SANTE,36.49,Insuaminca
IBUPROFENO+TIOCOLCHICOSIDO 600MG+4MG X 10TAB DAC55,24.61,Insuaminca
IBUTAN 200MG X 10 TAB (IBUPROFENO) SIEGFRIED,5.94,Insuaminca
IBUTAN 400MG X 10 TAB (IBUPROFENO) SIEGFRIED,11.03,Insuaminca
IBUTAN 400MG X 20 TAB (IBUPROFENO) SIEGFRIED,15.28,Insuaminca
IBUTAN 600MG X 10 TAB (IBUPROFENO) SIEGFRIED,16.13,Insuaminca
IBUTANCOL 400MG+4MG X 10 TAB (IBUPROFENO+TIOCOLCHICOSIDO) SIEGFRIED,23.76,Insuaminca
IBUTANCOL 400MG+4MG X 20 TAB (IBUPROFENO+TIOCOLCHICOSIDO) SIEGFRIED,38.19,Insuaminca
IBUTANCOL 600MG+4MG X 10 TAB (IBUPROFENO+TIOCOLCHICOSIDO) SIEGFRIED,33.52,Insuaminca
IBUTANFEM 400MG-20 MG X 10 TAB (IBUPROFENO-HIOSCINA) SIEGFRIED,19.94,Insuaminca
IBUTANFEM 400MG-20 MG X 20 TAB (IBUPROFENO-HIOSCINA) SIEGFRIED,28.86,Insuaminca
IBUTANFEM 400MG-20 MG X 30 TAB (IBUPROFENO-HIOSCINA) SIEGFRIED,41.16,Insuaminca
IBUTANMIGRA X 10TAB SIEGFRIED,13.58,Insuaminca
IBUTANMIGRA X 20 TAB (IBUPROFENO 400MG + CAFEINA 40MG + DIHIDROERGOTAMINA 1MG) SIEGFRIED,22.07,Insuaminca
IBUTIL 400MG-4MG X 20 TAB (IBUPROFENO -TIOCOLCHICOSIDO) RONAVA,69.25,Insuaminca
IBUVAXFEM 200MG/30MK X 10 CAP  (IBUPROFENO / CAFEINA)VIVAX,19.52,Insuaminca
IBUVIN 200MG X 10 CAP (IBUPROFENO) VINCENTI,9.76,Insuaminca
IBUVIN 400MG X 10 CAP (IBUPROFENO) VINCENTI,16.97,Insuaminca
IBUVIN 600MG X 10 CAP (IBUPROFENO) VINCENTI,17.82,Insuaminca
IDROWISE ACIDO IBANDRONICO 150MG X 1TAB  CAJA X 20 BLISTER MEDICAMENTOS ASIA,475.27,Insuaminca
IKESTATINA AMP 300MCG (SOMATOSTATINA) FLAVOCAST,891.14,Insuaminca
IMAZOL  X 6 TAB VAG  (CLOTRIMAZOL) SIEGFRIED,26.31,Insuaminca
IMAZOL 1% CLOTRIMAZOL CREMA X 20 G SIEGFRIED,21.22,Insuaminca
IMAZOL 1% CLOTRIMAZOL POLVO X 20 G SIEGFRIED,18.25,Insuaminca
IMAZOL 100 MG CAP BLANDA VAG DUAL SIEGFRIED,45.83,Insuaminca
IMAZOL 500 MG CAP BLANDA VAG DUAL SIEGFRIED,39.46,Insuaminca
IMAZOL 500MG X 1 CAP VAG (CLOTRIMAZOL) SIEGFRIED,28.01,Insuaminca
IMAZOL CLOTRIMAZOL SOLUCION AL 1% X 20 ML SIEGFRIED,19.1,Insuaminca
IMAZOL CLOTRIMAZOL SPRAY 1% X 25 ML SIEGFRIED,33.52,Insuaminca
INIBIL 20MG X 14 COMP (PANTOPRAZOL) DOLLDER,21.39,Insuaminca
INMOVILIZADOR PARA HOMBROS AZUL MASCULINO TALLA L FORMA ELASTICA,479.45,Insuaminca
INMOVILIZADOR PARA HOMBROS AZUL MASCULINO TALLA M FORMA ELASTICA,418.9,Insuaminca
INMOVILIZADOR PARA HOMBROS ROJO FEMENINO TALLA M FORMA ELASTICA,332.76,Insuaminca
INMOVILIZADOR PARA HOMBROS ROJO FEMENINO TALLA S FORMA ELASTICA,292.39,Insuaminca
INMUNOGLOBULINA H SOL IV 5G X 100ML VIRCHOW (REFRIGERADO),3564.54,Insuaminca
INNOBROX PVO P/ SUSP X 60ML (CLARITROMICINA) INNOVACION,53.04,Insuaminca
INNOCLAN PVO P/ SUSP X 60ML (AMOXICILINA + ACIDO CLAV) INNOVACION,69.59,Insuaminca
INNOCLOR-INN DUO X 12 OVULOS (CLINDAMICINA-CLOTRIMAZOL) INNOVACION,149.8,Insuaminca
INNOFOLIC + B12 X 10 CAP CAJA X 10 BLISTER (HIERRO-ACIDO FOLICO-B12) INNOVACION,118.82,Insuaminca
INOSERT 100MG X 10 TAB (SERTRALINA),43.28,Insuaminca
INOSERT 50MG X 10 TAB (SERTRALINA),24.61,Insuaminca
INOTROPISA 200MG/5ML SOL INY CAJA X 5 AMP (DOPAMINA) PISA,65.35,Insuaminca
INTERVIT LINAZA MOLIDA CON AVENA X 250GR,67.05,Insuaminca
INVOTAS (VORICONAZOL) 200 MG X 10 TAB XINETIX PHARMA,848.7,Insuaminca
IPALAT 10MG X 20 ML (CLOTRIMAZOL) COFASA,43.45,Insuaminca
IPALAT CREMA TOPICA X 20 GR (CLOTRIMAZOL) COFASA,54.66,Insuaminca
IPROXIN 500 MG X 12 TAB (CIPROFLOXACINA) PLUSANDEX,20.2,Insuaminca
IRBESARTAN 150MG X 10 COMPR SPEFAR,24.19,Insuaminca
IRBESARTAN 150MG X 10 TAB CAJA X 10 BLISTER JMW,140.04,Insuaminca
IRBESARTAN 150MG X 10 TAB REMENY,22.07,Insuaminca
IRBESARTAN 300MG X 10 TAB CAJA X 10 BLISTER JMW,152.77,Insuaminca
IRTAN 150  150 MG X 10 TAB CAJA X 10 BLISTER (IRBESARTAN) PRISM,140.04,Insuaminca
ISOSORBIDA DE DINITRATO 10 MG CAJA X 10 BLISTER JMW,38.19,Insuaminca
"ISOSPRAY PLUS 0,15%-0,25% SOL FCO 180 ML BIOTECH",30.98,Insuaminca
ITRACONAZOL 100 MGX 10 TAB CAJA X 10 BLITER PHARMA COLINA,118.82,Insuaminca
ITRACONAZOL 100MG X 10 TAB ANGELUS,30.13,Insuaminca
IVAGAN X 10 TAB BIOTECH,17.4,Insuaminca
JABON  LIQUIDO PROTEX  ALOE X 221ML,30.03,Insuaminca
JABON  LIQUIDO PROTEX  AVENA X 221ML,30.03,Insuaminca
JABÓN ANTIBACTERIAL CON ALOE VERA Y GLICERINA BEFRESH MANOS PURAS X 200 ML BEFRESH,12.31,Insuaminca
"JABÓN ANTISÉPTICO SOAP CLEAN DE GALÓN 3,75  LT YODINE",95.99,Insuaminca
JABON CARE STUDIO X 75GR LECHE Y MIEL,3.94,Insuaminca
JABON DE TOCADOR EVERY NIGHT EXPLOSION TROPICAL 110G FISA,7.58,Insuaminca
JABON DE TOCADOR EVERY NIGHT MANZANA VERDE 110G FISA,7.58,Insuaminca
JABÓN DE TOCADOR MIMLOT X 125GR MANZANA,5.91,Insuaminca
JABON DE TOCADOR MIMLOT X 90GR PEPINO,4.43,Insuaminca
JABON DOVE KARITE Y VAINILLA X 90GR,10.63,Insuaminca
JABON DOVE LECHE DE COCO X 90GR,10.63,Insuaminca
JABON DOVE ORIGINAL X 90GR,10.63,Insuaminca
JABON INTIMO ACTIDERM DIARIO X 200ML MALLEN,71.38,Insuaminca
JABON LIQUIDO LACTACYD INTIMO PRO-BIO X 200ML SANOFI ,81.22,Insuaminca
JABON LIQUIDO PARA MANOS X 500ML BLUEBERRY MIMLOT,14.77,Insuaminca
JABON LIQUIDO PARA MANOS X 500ML CRANBERRY MIMLOT,14.77,Insuaminca
JABON LIQUIDO PARA MANOS X 500ML MANGO MIMLOT,14.77,Insuaminca
JABON LIQUIDO PARA MANOS X 500ML PLUM MIMLOT,14.77,Insuaminca
JABON LIQUIDO PROTEX AVENA X500ML DOYPACK,62.02,Insuaminca
JABON LUX X 125GR FLOR DE VAINILLA,8.86,Insuaminca
JABON LUX X 125GR FLOR DE VAINILLA PACK X 3 UNDS,25.1,Insuaminca
JABON LUX X 125GR JAZMIN,8.86,Insuaminca
JABON LUX X 125GR ORQUIDEA NEGRA,8.86,Insuaminca
JABON LUX X 125GR ORQUIDEA NEGRA PACK X 3 UNDS,25.1,Insuaminca
JABON LUX X 125GR ROSAS FRANCESAS,8.86,Insuaminca
JABON LUX X 125GR ROSAS FRANCESAS PACK X 3 UNDS,20.67,Insuaminca
JABON NEAT 30G (A BASE DE GERDEX) RODENEZA,11.81,Insuaminca
JABON PALMOLIVE  3X125GR ALOE OLIVE,28.06,Insuaminca
JABON PALMOLIVE EXFOLIACION DIARIA AVENA AZ/MORENA X6UNIDS X120GR,57.59,Insuaminca
JABON PALMOLIVE INTENSA RENOVACION GRANADA  X120GR,9.65,Insuaminca
JABON PALMOLIVE NATURALS INTENSA RENOVACION GRANADA X3UNIDS X120GR,27.57,Insuaminca
JABON PALMOLIVE NEUTRO BALANCE X100GR,9.65,Insuaminca
JABON PALMOLIVE OLIVA Y ALOE X120GR,10.34,Insuaminca
JABON PALMOLIVE SUAVIDAD RADIANTE YOGURT Y FRUTAS X3UNIDS X120GR,27.57,Insuaminca
JABON PROTEX 3X90GR ALOE,21.17,Insuaminca
JABON PROTEX ALOE X110GR,9.65,Insuaminca
JABON PROTEX AVENA  3X110GR,27.57,Insuaminca
JABON PROTEX AVENA X110GR,9.65,Insuaminca
JABON PROTEX FRESH 75GR PAQUETE X 6UDS,38.4,Insuaminca
JABON PROTEX FRESH X110GR,9.65,Insuaminca
JABON REXONA ANTIBACTERIAL X 120GR BAMBOO,9.45,Insuaminca
JABON REXONA ANTIBACTERIAL X 120GR BAMBOO PACK X 3 UNDS,26.58,Insuaminca
JABON REXONA ANTIBACTERIAL X 120GR FRESH,9.45,Insuaminca
JABON REXONA ANTIBACTERIAL X 120GR LIMPIEZA PROFUNDA,9.45,Insuaminca
JABON REXONA ANTIBACTERIAL X 120GR LIMPIEZA PROFUNDA PACK X 3 UNDS,26.58,Insuaminca
JARABE  DE  PASSIFLORA X 120 ML RECETTEMARK,22.07,Insuaminca
JARABE  DE MIEL Y JENGIBRE X 120 ML RECETTEMARK,24.27,Insuaminca
JARABE DE BERRO 120 ML FARMAGENIK,18.76,Insuaminca
JARABE DE BERRO X 120ML RECETTE MARK,22.07,Insuaminca
JARABE DE EXTRACTO FLUIDO PARAISO X120ML RECETTE MARK,22.07,Insuaminca
JARABE DE FRAILEJON EXPECTORANTE X 120 ML RECETTE MARK,22.07,Insuaminca
JARABE DE ZABILA CON MIEL ADULTO 120ML RECETTE MARK,24.19,Insuaminca
JARABE DE ZABILA CON MIEL PEDIATRICO X 120ML RECETTE MARK,21.64,Insuaminca
JARABE LAMEDOR C/ZABILA ADULTO 120ML RECETTE MARK,38.19,Insuaminca
JARABE LAMEDOR C/ZABILA PEDIATRICO 120ML RECETTE MARK,32.0,Insuaminca
JARABE LAMEDOR REFORMULADO ADULTO 120ML RECETTE MARK,33.86,Insuaminca
JARABE LAMEDOR REFORMULADO PEDIATRICO 120ML RECETTE MARK,30.13,Insuaminca
JARABE RABANO YODADO X 120 ML RECETTEMARK,22.83,Insuaminca
JARIT 200MG CAP X 30 (PROGESTERONA) PROCAPS,262.25,Insuaminca
JENGIBRE GOTAS X 30ML ALPHA BMT,22.07,Insuaminca
JENGIBRE MIEL JBE X 120 ML ARCO IRIS,38.19,Insuaminca
JENGIMIEL CURCUMA JBE X 120ML,35.65,Insuaminca
JENGIMIEL KIDS JBE X 120ML,35.65,Insuaminca
JENGIMIEL MIEL JBE X 120ML,35.65,Insuaminca
JENGIMIEL SABILA JBE X 120ML,35.65,Insuaminca
"JERINGA 0,3CC 31G X 5/16"" CON AGUJA CAJA X 100 UNDS GROSSMED",110.36,Insuaminca
"JERINGA 0,5CC 30G X 5/16"" CON AGUJA CAJA X 100 UNDS GROSSMED",103.57,Insuaminca
"JERINGA 10 ML/CC 21G X 1 1/2"" CON AGUJA CAJA X 100 UNDS BIO-MERCY",108.29,Insuaminca
JERINGA 10ML/CC 21X 1 1/2 CAJA X 100 UNDS DIPHOCARE,108.29,Insuaminca
JERINGA 20CC / 21G X 1 1/2 CAJA X 50 UDS BRIXMEDIC,160.47,Insuaminca
"JERINGA 3CC 21G X 1 1/2"" CON AGUJA CAJA X 100 UNDS GROSSMED",87.51,Insuaminca
"JERINGA 3CC 23G X 1 "" CON AGUJA CAJA X 100 UNDS LUER LOCK HUAFFMAN",97.46,Insuaminca
"JERINGA 3CC 23G X 1 1/2"" CON AGUJA CAJA X 100 UNDS LUER LOCK HUAFFMAN",97.46,Insuaminca
"JERINGA 5 ML/CC 21G X 1 1/2"" CON AGUJA CAJA X 100 UNDS GROSSMED",98.45,Insuaminca
"JERINGA DE TUBERCULINA 1ML/CC 30GX1/2"" CAJ X 100 GDG GIDAGUS",104.85,Insuaminca
"JERINGA DESCARTABLE 10ML / CC 21 X 1/2 ""  X CAJ 100 LUER LOCK HAUFFMAN",124.05,Insuaminca
"JERINGA DESCARTABLE 5ML / CC 21 X 1/2 "" X CAJ 100 LUER LOCK HAUFFMAN",98.45,Insuaminca
JERINGA DESCARTABLE 60 ML/ CC (SIN AGUJA) HUAFFMAN,6.4,Insuaminca
KAYZID (CEFTAZIDIME) 1G I.M/I.V MEDICAMENTOS ASIA,22.49,Insuaminca
KELAC SOL INY 30 MG/ML 1 AMP X 1 ML lKLINOS,28.86,Insuaminca
KELFEN 100MG X 20 COMPR (KETOPROFENO) ROWE,36.92,Insuaminca
KELFEN 2.5% GEL (KETOPROFENO) ROWE,40.48,Insuaminca
KELFEN JBE 1MG/ML 120ML (KETOPROFENO) ROWE,36.92,Insuaminca
KEMAGEL CONDUCTIVE 250GM PHARMAPLAST,25.6,Insuaminca
KEMAGEL SILICONE 30G PHARMAPLAST,253.01,Insuaminca
KENTUNI 10MG/ML AMP X5ML I.M./I.A (TRIAMCINOLONA) UNIPHARMA,95.05,Insuaminca
KEPRORET 1MG/ML JBE X 120ML (KETOPROFENO) OFTALMI,31.83,Insuaminca
KERATIUM X 60 CAP (CABELLO-UÑAS-PIEL) NATURAL PREMIUM,52.2,Insuaminca
KETAZOL 2% CHAMPU X 60ML (KETOCONAZOL 2%) VARGAS,94.63,Insuaminca
KETAZOL CREMA 2% 20 MG X 15GR VARGAS,30.38,Insuaminca
KETIAN 25MG X 10 TAB VIVAX,31.66,Insuaminca
KETOCONAZOL CREMA 2% X 15G KIMICEG,24.1,Insuaminca
KETOCONAZOL CREMA 2%15GR BRIXMEDIC,20.79,Insuaminca
KETOCONAZOL CREMA VAGINAL X 30 G INMENOL,45.41,Insuaminca
KETOPROFENO 100MG I.V/I.M X 1 AMP CAJA X 10 AMP TIARES,88.26,Insuaminca
KETOPROFENO 100MG X 10 TAB CAJA X 10 BLISTER JMW,195.2,Insuaminca
KETOPROFENO 100MG X 10 TAB CAJA X 10 BLISTER SAGA,110.33,Insuaminca
KETOPROFENO 100MG X 10 TAB COFASA,31.83,Insuaminca
KETOPROFENO 100MG X 20 CAP CALOX,29.7,Insuaminca
KETOPROFENO 100MG X 20 CAP LA SANTE,31.83,Insuaminca
KETOPROFENO 100MG X 20 TAB PLUSANDEX,20.37,Insuaminca
KETOPROFENO 100MG/10ML I.V AMP KMPLUS,8.06,Insuaminca
KETOPROFENO 100MG/2ML I.M/I.V BIOSANO,10.61,Insuaminca
KETOPROFENO 100MG/5ML I.V VITALIS,9.76,Insuaminca
KETOPROFENO 50MG X 12 CAP CALOX,20.37,Insuaminca
KETOPROFENO AMP 100MG/2ML I.M-I.V CAJA X 10 AMP GLOBAL MEDIC,93.36,Insuaminca
KETOPROFENO AMP 50MG/ML I.M CAJA X 10 AMP LAND,50.5,Insuaminca
KETOROLAC 10MG X 20 COMPR SPEFAR,21.22,Insuaminca
KETOROLAC 20MG X 10 COMPR SPEFAR,19.94,Insuaminca
KETOROLACO 10 MG X 10 TAB CAJA X 10 BLISTER PORTUGAL,84.87,Insuaminca
KETOROLACO 10MG X 10 TAB ARTE MEDICO,8.06,Insuaminca
KETOROLACO 20 MG X 12 TAB KLOMDAY,14.85,Insuaminca
KETOROLACO 20MG X 10 TAB FARMAMED,9.34,Insuaminca
KETOROLACO 30MG/1ML I.V/I.M A AMP BIOSANO,9.76,Insuaminca
KETOROLACO AMP 30MG/ML I.M-I.V BLISTER X 10 AMP KMPLUS,76.38,Insuaminca
KETOVEN 2% CREMA X 30GR (KETOCONAZOL) SGG,19.94,Insuaminca
KID DE ADMISION X 7 PIEZAS MODERPLAST,117.65,Insuaminca
"KIT 9-VIT (1 AMP, 1 MACROGOTERO, 1 SCALP N°23, 1 SOL. 0,9% Y 1 JERINGA 10ML) DPT",83.6,Insuaminca
"KIT DE CAMA 3 PIEZAS (ESQUINERO, SABANA Y FUNDA) 40 GRS GAVENTEX",40.86,Insuaminca
"KIT DE CAMILLA (ESQUINERO, SABANA Y FUNDA) 40 GRS GAVENTEX",32.09,Insuaminca
KIT DE CESAREA ESTERIL 40G CMV,107.8,Insuaminca
KIT DE LAPARATOMIA  II ALTA MEDIC,147.67,Insuaminca
KIT OBSTETRICIA AZUL ESTERIL 40G CMV,89.59,Insuaminca
KLAFENAC 100MG X 10 CAP L.R (DICLOFENAC POTASICO) PHARMETIQUE,17.4,Insuaminca
KLAS 100MG X 20 CAP (ACEBROFILINA) ELMOR,28.69,Insuaminca
KLAS JBE 100MG/10ML X 60ML (ACEBROFILINA) ELMOR,19.52,Insuaminca
"KUARA SOL OFT 0,2% X 3ML (OLOPATADINA) POEN",65.6,Insuaminca
LABICIS 50MG CREMA USO TOPICO X 20G (ACICLOVIR) BOOZ,24.7,Insuaminca
LACRIDOS SOL OFT (LAGRIMAS ARTIFICIALES) 15ML OFTALMI,33.01,Insuaminca
LAGRIMPRO (HIDROXIPROPILMETILCELULOSA 0.3%) 5ML BIOESTERIL,44.13,Insuaminca
LAMEDOR COMPUESTO EMULSION NATURAL X 120ML SOMA,31.4,Insuaminca
LAMEDOR JBE NATURAL X 120ML SOMA,31.4,Insuaminca
LAMOTRIGINA 100MG X 10 TAB CAJA X 10 BLISTER JMW,67.9,Insuaminca
LAMOTRIGINA 100MG X 28 TAB PSICOFARMA,33.52,Insuaminca
LAMOTRIGINA 100MG X 30 TAB LATTAN,20.37,Insuaminca
"LANCERAN PEDIATRICO GOTAS 2,6MG/1ML 30ML BIOQUIMICA",13.58,Insuaminca
LANCETAS X 100CT RIGHTEST BIONIMG,69.17,Insuaminca
LANCETERO GENERAL ELECTRIC,70.19,Insuaminca
LANDGRA SILDENAFIL 100MG GEL ORAL S/ MANGO CAJA X 20 SOBRE DE 5G LAND,144.28,Insuaminca
LANOLZINC POMADA X 60GR VALMORCA,28.18,Insuaminca
LANSOPRAZOL 30MG X 10 TAB CAJA X 10 BLISTER JMW,93.36,Insuaminca
LANSOPRAZOL 30MG X 10CAP CAMBRIDGE,25.38,Insuaminca
LANSOPRAZOL 30MG X 14 TAB CALOX,22.91,Insuaminca
LANSOPRAZOL 30MG X 28 TAB CALOX,35.05,Insuaminca
LAPIZ ELECTROQUIRURGICO DESCARTABLE GIDAGUS,35.44,Insuaminca
LARYN MENTA - MENTOL X 24 CARAMELOS MASTICABLES KOC ILAC,26.31,Insuaminca
LARYN NARANJA - VITAMINA C X 24 CARAMELOS MASTICABLES KOC ILAC,26.31,Insuaminca
LASIX 20MG X 24 COMPR (FUROSEMIDA) MCK,21.81,Insuaminca
LASIX 40MG X 12 COMPR (FUROSEMIDA) MCK,19.52,Insuaminca
L-CARNITINA 1GR/10ML SOL. ORAL X 120 ML FC PHARMA,64.08,Insuaminca
L-CARNITINA VERA X 50 CAP PRIMAVERA MAF,70.02,Insuaminca
LECARDUNI 20MG X 30 TAB (LERCANIDIPINA) UNIPHARMA,101.0,Insuaminca
LECART 1G/10ML X 60ML (L-CARNITINA) SIEGFRIED,26.73,Insuaminca
LECHE DE MAGNESIA ORIGINAL X 120ML BIOFARCO,39.04,Insuaminca
LECHE DE MAGNESIA SABOR A MENTA  X 120 ML BIOFARCO,39.04,Insuaminca
LECHE EN POLVO LA CAMPESINA HIERRO 800G NESTLE,90.53,Insuaminca
LEFLUMAX 500MG X 7 COMP (LEVOFLOXACINA) ELEA,64.93,Insuaminca
"LENOR 1,5MG X 1 TAB (LEVONORGESTREL) UNICURE",6.53,Insuaminca
LENTES DE LECTURA CAJA X 24 UND (MODELO Y NUMERO SURTIDOS),397.19,Insuaminca
LEPRIT ENZIMATICO X 6 GRAGEAS (LEVOSULPIRIDE 25MG-SIMETICONA 80MG-PANCREATINA 150MG) PHARMETIQUE,71.29,Insuaminca
LEPTAZINE 5MG X 30 COMP ROWE,37.34,Insuaminca
LETALOP 200MG X 30 TAB (QUETIAPINA) SNC,120.52,Insuaminca
LEUKOMED T PLUS 10CM X 25CM X 1 SOBRE BSN MEDICAL,44.3,Insuaminca
LEUKOMED T PLUS 8X10CM X 1 SOBRE BSN MEDICAL,11.32,Insuaminca
LEVADURA DE CERVEZA X 30 CAP LYA,28.43,Insuaminca
LEVEDALT 500MG X 30 COMP (LEVETIRACETAM) ALTIAN PHARMA,131.38,Insuaminca
LEVINZOL ACEITE DE LINAZA 1000MG X 30 CAP VINCENTI,55.59,Insuaminca
LEVOCETIRIZINA 5MG X 10 TAB LA SANTE,13.15,Insuaminca
