Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
CONDON DUO RETARDANTE X 3 UNID,4005800255045,1.1,1.0450000000000002,,0,,,,,,,,,,,,,,,,,,,,,,
CONDON DUO SABORES X 3 UNID,4005800254994,1.1,1.0450000000000002,,0,,,,,,,,,,,,,,,,,,,,,,
CONFIRA PRUEBA DE EMBARAZO SANFARMA,7898106008883,0.51,0.4845,,0,,,,,,,,,,,,,,,,,,,,,,
CORENTEL 5MG (BISOPROLOL) 10COMP ROEMMERS,7591619520285,2.97,2.8215000000000003,,0,,,,,,,,,,,,,,,,,,,,,,
CORRECTOR DE POSTURA FEMENINO TALLA L FORMA,7594001085034,22.58,21.450999999999997,,0,,,,,,,,,,,,,,,,,,,,,,
CORRECTOR DE POSTURA FEMENINO TALLA XL FORMA,7594001085058,23.69,22.5055,,0,,,,,,,,,,,,,,,,,,,,,,
CORRECTOR DE POSTURA MASCULINO TALLA L FORMA,7594001085027,20.79,19.7505,,0,,,,,,,,,,,,,,,,,,,,,,
CORRECTOR DE POSTURA MASCULINO TALLA M FORMA,7594001085003,18.66,17.727,,0,,,,,,,,,,,,,,,,,,,,,,
CORRECTOR DE POSTURA MASCULINO TALLA XL FORMA,7594001085041,21.87,20.776500000000002,,0,,,,,,,,,,,,,,,,,,,,,,
CORTICORTEN (PREDNISONA) 20MG X 20 COMP NEO QUIMICA,7896714200699,2.24,2.128,,0,,,,,,,,,,,,,,,,,,,,,,
CREMA FRIA HIDRATANTE X 50GR BIOFARCO,7591616001831,0.94,0.8929999999999999,,0,,,,,,,,,,,,,,,,,,,,,,
CURPINOL ( CARVEDILOL ) 25MG X 30 COMP ROWE MEGALABS,7591955558225,5.25,4.9875,,0,,,,,,,,,,,,,,,,,,,,,,
CURPINOL (CARVEDILOL) 25MG X 10 COMP ROWE MEGALABS,7591619000688,2.79,2.6505,,0,,,,,,,,,,,,,,,,,,,,,,
CURPINOL (CARVEDILOL) 6.25MG X 10 COMP MEGALABS,7591619000893,1.71,1.6245,,0,,,,,,,,,,,,,,,,,,,,,,
CUTICLIN 10MG X 30 CAP VIVAX,7592432005508,12.49,11.8655,,0,,,,,,,,,,,,,,,,,,,,,,
CUTICLIN 20MG X 30 CAP VIVAX,7592432005515,15.51,14.7345,,0,,,,,,,,,,,,,,,,,,,,,,
CYPRAL (CIPROFLOXACINA) 750MG X 6 TAB SIEGFRIED MEYER,7592601200482,1.73,1.6435,,0,,,,,,,,,,,,,,,,,,,,,,
DAC-LAX 8.5G POLVO X 120G DAC55,7598578000278,1.97,1.8715,,0,,,,,,,,,,,,,,,,,,,,,,
DALTAZEN (DILTIAZEM) 60MG X 20COMP MEGALABS,7594000490303,9.93,9.4335,,0,,,,,,,,,,,,,,,,,,,,,,
DAYFLU DIA/NOCHE X 6 CAP VIVAX,7592432901411,1.91,1.8145,,0,,,,,,,,,,,,,,,,,,,,,,
DECOBEL 0.5MG/ X 30 TAB RONAVA,7592806133110,2.94,2.793,,0,,,,,,,,,,,,,,,,,,,,,,
DEFEROL (VITAMINA D3) 2000MG X 30 CAP VIVAX,7703153033163,5.61,5.3295,,0,,,,,,,,,,,,,,,,,,,,,,
DEFLAZACORT 30MG X 10 COMP CALOX,7591519000306,4.86,4.617,,0,,,,,,,,,,,,,,,,,,,,,,
DEFLAZACORT 30MG X 30 TAB CALOX,7591519008203,11.48,10.906,,0,,,,,,,,,,,,,,,,,,,,,,
DEFLAZACORT 6MG X 10 TAB CALOX,7591519008197,4.85,4.6075,,0,,,,,,,,,,,,,,,,,,,,,,
DENCOFEN GEL X 40G PONCE & BENZO,7591309002756,2.96,2.812,,0,,,,,,,,,,,,,,,,,,,,,,
DENCORUB CREMA X 40 G PONCE & BENZO,7591309010409,2.45,2.3275,,0,,,,,,,,,,,,,,,,,,,,,,
DENCORUB ICE X 40G PONCE & BENZO,7591309001049,2.42,2.299,,0,,,,,,,,,,,,,,,,,,,,,,
DENUAL 150MG X 1 COMP,7591619517605,4.23,4.0185,,0,,,,,,,,,,,,,,,,,,,,,,
DERMAZOL 0.05% CREMA X 30 GR MEDIHEALTH MEGALABS,7591619519036,7.76,7.372,,0,,,,,,,,,,,,,,,,,,,,,,
DERMAZOL 0.05% LOCION CAPILAR X 25ML MEDIHEALTH MEGALABS,7591619519098,8.6,8.17,,0,,,,,,,,,,,,,,,,,,,,,,
DERMAZOL 0.05% UNGUENTO X 30 GR MEDIHEALTH MEGALABS,7591619519043,9.41,8.9395,,0,,,,,,,,,,,,,,,,,,,,,,
DERMOSUPRIL 0.05% CREMA TOPICA MEDIHEALTH,7591619520865,6.21,5.8995,,0,,,,,,,,,,,,,,,,,,,,,,
DERMOSUPRIL 0.1% CREMA X 15 GR MEDIHEALTH,7591619000985,6.98,6.631,,0,,,,,,,,,,,,,,,,,,,,,,
DESLER 5MG ADULT X 10 TAB GALENO PHARMETIQUE,7592454891325,2.66,2.527,,0,,,,,,,,,,,,,,,,,,,,,,
DESLOR+MONTELUKAST (UNIDES-M ) 5/10MG X 30TAB UNIPHARMA,7598852000932,11.25,10.6875,,0,,,,,,,,,,,,,,,,,,,,,,
DESLER M 5MG-10MG ADULT X 10 TAB GALENO PHAMETIQUE,7592454891257,6.05,5.7475,,0,,,,,,,,,,,,,,,,,,,,,,
DESLORATADINA 2.5MG/5ML PED JARABE X 60ML LA SANTE PHARMETIQUE,7703763393053,2.41,2.2895000000000003,,0,,,,,,,,,,,,,,,,,,,,,,
DESLORATADINA 5MG X 10 TAB CALOX,7591519008210,1.47,1.3965,,0,,,,,,,,,,,,,,,,,,,,,,
DESLORATADINA 5MG X 10 TAB LA SANTE PHARMETIQUE,7592454001311,1.39,1.3205,,0,,,,,,,,,,,,,,,,,,,,,,
DESOGESTREL X 28 COMP MEDICAMENTO GENERICO,7891317180539,3.41,3.2395,,0,,,,,,,,,,,,,,,,,,,,,,
DEXAMETASONA 4MG X 10 TAB FARMAMED,8906082151109,0.75,0.7125,,0,,,,,,,,,,,,,,,,,,,,,,
DEXAMETASONA 4MG/1ML IM/IV AMP X 10 AMP DISTRILAB,17598252000010,2.08,1.976,,0,,,,,,,,,,,,,,,,,,,,,,
DEXAMETASONA 8MG/2ML IM/IV CAJA 10 AMP BIOSANO EL MORRO,7591096000218,3.95,3.7525000000000004,,0,,,,,,,,,,,,,,,,,,,,,,
DEXAMETASONA 8MG/2ML IM/IV X 10 AMP DISTRILAB,17598252000027,3.95,3.7525000000000004,,0,,,,,,,,,,,,,,,,,,,,,,
DEXTRO 5% AGUA DES N1 X 500 ML BEHRENS,7592637005068,2.71,2.5745,,0,,,,,,,,,,,,,,,,,,,,,,
DEXTRO AL 5% SOL FISIOLOGICA NRO 4 X 500ML BEHRENS,7592637005075,3,2.85,,0,,,,,,,,,,,,,,,,,,,,,,
DEXTRO SAL 0.30% NRO 28 SOL X 500ML BEHRENS,7592637005082,2.64,2.508,,0,,,,,,,,,,,,,,,,,,,,,,
DEXTRO SAL AL 0.45% NRO 29 SOL X 500ML BEHRENS,7592637005099,3.31,3.1445,,0,,,,,,,,,,,,,,,,,,,,,,
DEXUNI (DEXAMETASONA) 8MG/2ML IM/IV X 10 AMP UNIPHARMA,7598852000482,3.95,3.7525000000000004,,0,,,,,,,,,,,,,,,,,,,,,,
"DI-EUDRIN (HIDROCLOROTIAZIDA) 12,5MG X 24TAB BIOTECH",7591243812374,3.6,3.42,,0,,,,,,,,,,,,,,,,,,,,,,
DIADEX PHIS LOC JABONOSA 120ML POLINAC,7592348208208,2.56,2.432,,0,,,,,,,,,,,,,,,,,,,,,,
DIAGESIC (DICLOFENAC P.) 75MG 2 AMP X 3ML BIOTECH,7591243811704,5.47,5.1964999999999995,,0,,,,,,,,,,,,,,,,,,,,,,
DIANIDIP (LERCANIDIPINA) 10MG X 10 TAB DISTRILAB,7598252000297,4.55,4.3225,,0,,,,,,,,,,,,,,,,,,,,,,
DIANIDIP (LERCANIDIPINA) 20MG X 10 TAB DISTRILAB,75982520002970,5.34,5.0729999999999995,,0,,,,,,,,,,,,,,,,,,,,,,
DIARONA (AMIODARONA CLORHIDRATO) 200MG X 10 TAB VINCENTI,7592782000116,5.62,5.339,,0,,,,,,,,,,,,,,,,,,,,,,
"DICLOFENAC DIETILAMINO 1,16% GEL X 15G SPEFAR",7590027000495,3.21,3.0495,,0,,,,,,,,,,,,,,,,,,,,,,
DICLOFENAC POTASICO 50 MG X 20 TAB UNIPHARMA,7598852000055,0.78,0.741,,0,,,,,,,,,,,,,,,,,,,,,,
DICLOFENAC SODICO 100MG X 10 SUPOS. DISTRILAB,7598252101772,2.02,1.919,,0,,,,,,,,,,,,,,,,,,,,,,
DICLOFENAC SODICO 75MG/3ML AMP I.M BIOSANO EL MORRO,145107,0.24,0.22799999999999998,,0,,,,,,,,,,,,,,,,,,,,,,
DIGOXINA 0.25MG X 10 TAB (BLISTER) LAND,7598008000359,1.12,1.064,,0,,,,,,,,,,,,,,,,,,,,,,
"DIGOXINA TAB BP 0,25MG X 30 TAB LATTAN MEDIC",720524031051,2.57,2.4415,,0,,,,,,,,,,,,,,,,,,,,,,
DIMETIGASS (SIMETICONA ) GOTAS 15 ML CIMED,7896523212524,1.29,1.2255,,0,,,,,,,,,,,,,,,,,,,,,,
DIOSMINA 600MG X 14 CALOX,7591519051193,8.82,8.379,,0,,,,,,,,,,,,,,,,,,,,,,
DIOSMINA 600MG X 30 TAB DISTRILAB,7598252000150,8.87,8.426499999999999,,0,,,,,,,,,,,,,,,,,,,,,,
DIOSMINA-HESPERIDINA 450/50 MG X 10 TAB DAC55,7598578000476,4.95,4.702500000000001,,0,,,,,,,,,,,,,,,,,,,,,,
DIPLOZ (PLUCALOPRIDA ) 1 MG X 30 TAB MCK CALOX,7591519317589,7.28,6.916,,0,,,,,,,,,,,,,,,,,,,,,,
DISULPEC (LEVOSULPRIDE) 25MG X 20 TAB CALOX,7591519051971,2.52,2.394,,0,,,,,,,,,,,,,,,,,,,,,,
DIVAL (DICLOFENAC SODICO) 50MG X 20 TAB ENT. VALMORCA,7591020001113,1.4,1.3299999999999998,,0,,,,,,,,,,,,,,,,,,,,,,
DIVAL FORTE (DICLOFENAC SOD) 100MG X 20 TAB GAST. VALMORCA,7591020080965,3.41,3.2395,,0,,,,,,,,,,,,,,,,,,,,,,
DOL PLUS X 10 TAB CALOX,7591519005134,2.08,1.976,,0,,,,,,,,,,,,,,,,,,,,,,
DOL PLUS X 20 TAB CALOX,7591519005141,3.06,2.907,,0,,,,,,,,,,,,,,,,,,,,,,
DOL X 10 TAB CALOX,7591519000474,2.21,2.0995,,0,,,,,,,,,,,,,,,,,,,,,,
DOL X 20 TAB CALOX,7591519001587,2.88,2.7359999999999998,,0,,,,,,,,,,,,,,,,,,,,,,
DOLGRIP X 10 CAP CALOX,7591519236026,1.88,1.7859999999999998,,0,,,,,,,,,,,,,,,,,,,,,,
DOLO ICE  GEL 120ML DAWGUT,7599104000038,1.9,1.805,,0,,,,,,,,,,,,,,,,,,,,,,
DOLO ICE  GEL 250ML DAWGUT,7599104000045,2.47,2.3465000000000003,,0,,,,,,,,,,,,,,,,,,,,,,
DOLO ICE ROLL ON 90 ML DAWGUT,7599104000021,1.85,1.7575,,0,,,,,,,,,,,,,,,,,,,,,,
DOMPERIDONA 10MG X 15 TAB CALOX,7591519007428,1.16,1.1019999999999999,,0,,,,,,,,,,,,,,,,,,,,,,
DOMPERIDONA 10MG X 20 COMP SPEFAR,7590027001843,2.22,2.109,,0,,,,,,,,,,,,,,,,,,,,,,
DORIXINA FLEX 125MG/5MG X 10 COMP KLINOS MEGALABS,7591619518671,8.11,7.7044999999999995,,0,,,,,,,,,,,,,,,,,,,,,,
DOSPROL(DOMPERIDONA) 10MG X 30 TAB CALOX,7591519000184,2.95,2.8025,,0,,,,,,,,,,,,,,,,,,,,,,
DOXICAL (DOB. DE CALCIO MONOHIDRATO) X 30 X CAP UNIPHARMA,7598852000970,10.5,9.975,,0,,,,,,,,,,,,,,,,,,,,,,
DULCOXUNI (BISACODILO) 5MG X 10TAB UNIPHARMA,7598852000819,1.45,1.3775,,0,,,,,,,,,,,,,,,,,,,,,,
DULOXUNI (DULOXETINA) 30MG X 30 CAP UNIPHARMA,7598852001045,9.09,8.6355,,0,,,,,,,,,,,,,,,,,,,,,,
DULOXUNI (DULOXETINA) 60MG X 30 CAP UNIPHARMA,7598852001052,11.69,11.1055,,0,,,,,,,,,,,,,,,,,,,,,,
DUROVAL 100MG X 1 TAB VALMORCA,7591020006330,1.28,1.216,,0,,,,,,,,,,,,,,,,,,,,,,
DUROVAL 50MG X 1 TAB VALMORCA,7591020005012,0.72,0.6839999999999999,,0,,,,,,,,,,,,,,,,,,,,,,
DUROVAL 50MG X 10 TAB VALMORCA,7591020008440,5.74,5.453,,0,,,,,,,,,,,,,,,,,,,,,,
DUVADILAN 10MG X 30 COMP ZUOZ PHARMA VARGAS,7591651932299,9.88,9.386000000000001,,0,,,,,,,,,,,,,,,,,,,,,,
EKI CAL SUSPENSION X120ML BIOTECH,7591243814347,5.9,5.605,,0,,,,,,,,,,,,,,,,,,,,,,
ENALAPRIL 20MG X 20 TAB LA SANTE,7592454141000,1.32,1.254,,0,,,,,,,,,,,,,,,,,,,,,,
ENALAPRIL MALEATO 10MG X 30 TAB PLUS ANDEX,7594001101208,1.05,0.9975,,0,,,,,,,,,,,,,,,,,,,,,,
ENALAPRIL TAB 20MG X 10 CALOX,7591519317787,0.54,0.513,,0,,,,,,,,,,,,,,,,,,,,,,
ENALAPRIL10 MG X 20 COM LA SANTE PHARMETIQUE,7592454141109,0.62,0.589,,0,,,,,,,,,,,,,,,,,,,,,,
ENOXAPARINA (NOXIPAR) 60MG/0.6ML X 2 AMP BIOSANO EL MORRO,7800061000123,17.41,16.5395,,0,,,,,,,,,,,,,,,,,,,,,,
ENOXAPARINA (NOXIPAR) 80MG/0.8ML X 2 AMP BIOSANO EL MORRO,7800061000130,23.45,22.2775,,0,,,,,,,,,,,,,,,,,,,,,,
ENOXAPARINA SODICA 40MG/0.4ML AMP X 2 DISTRILAB,731299120932,10.99,10.4405,,0,,,,,,,,,,,,,,,,,,,,,,
ENOXAPARINA SODICA 60MG/0.6ML AMP X 2 DISTRILAB,731299169696,10.5,9.975,,0,,,,,,,,,,,,,,,,,,,,,,
ENTERUNI (ENTEROGERMINA) 5ML X 10 VIALES UNIPHARMA,7598852001113,11.04,10.488,,0,,,,,,,,,,,,,,,,,,,,,,
EPAMIN (FENITOINA SODICA) 100MG X 50 CAP PFIZER,7703283405946,10.5,9.975,,0,,,,,,,,,,,,,,,,,,,,,,
EQUALIV X 30 TAB SIEGFRIED MEYER,7592601100805,4.44,4.218,,0,,,,,,,,,,,,,,,,,,,,,,
EQUIPO DE LAPARATOMIA CMV,180920,12,11.4,,0,,,,,,,,,,,,,,,,,,,,,,
EQUIPO DE OBSTETRICIA CMV,180921,15.58,14.801,,0,,,,,,,,,,,,,,,,,,,,,,
EQUIPO DE TRANSFUSION DE SANGRE,757817288274,2.29,2.1755,,0,,,,,,,,,,,,,,,,,,,,,,
ERILON 0.05% CREMA X 15G BIOTECH,7591243815757,3.39,3.2205,,0,,,,,,,,,,,,,,,,,,,,,,
ESOMEPRAZOL 20MG X 14 TAB LA SANTE PHARMETIQUE,7592454890076,2.78,2.641,,0,,,,,,,,,,,,,,,,,,,,,,
ESOMEPRAZOL 40MG I.V X 1 AMP VITALIS EL MORRO,7707236126087,1.26,1.197,,0,,,,,,,,,,,,,,,,,,,,,,
ESOMEPRAZOL 40MG X 20 TAB COLMED,7703153027421,5.95,5.6525,,0,,,,,,,,,,,,,,,,,,,,,,
ESOZ 20MG X 14 TAB PHARMETIQUE,7592454889285,3.71,3.5244999999999997,,0,,,,,,,,,,,,,,,,,,,,,,
ESPIRONOLACTONA 100MG X 10 TAB MEYER,7592601301127,4.21,3.9995,,0,,,,,,,,,,,,,,,,,,,,,,
ESPIRONOLACTONA 25MG X 20 TAB MEYER,7592601300984,2.83,2.6885,,0,,,,,,,,,,,,,,,,,,,,,,
ESQUIDONE 1MG X 30 TAB VALMORCA,7591020080538,4.68,4.446,,0,,,,,,,,,,,,,,,,,,,,,,
ESTIN JAB X 240ML ARCOIRIS,7592946064244,4.78,4.541,,0,,,,,,,,,,,,,,,,,,,,,,
ETORICOXIB 60MG X 10 TAB CALOX,7591519317275,3.44,3.268,,0,,,,,,,,,,,,,,,,,,,,,,
EUCAMIEL JARABE X 120ML ARCOIRIS,7592946150633,3.22,3.059,,0,,,,,,,,,,,,,,,,,,,,,,
EUSILEN (TIOCOLCHICOSIDO) 4MG X 8 COMP COFASA,7591818116005,1.52,1.444,,0,,,,,,,,,,,,,,,,,,,,,,
EVIGAX 125MG X 10 CAP VIVAX,7592432900032,3.99,3.7905,,0,,,,,,,,,,,,,,,,,,,,,,
EZETIMIBA 10MG -SIMVASTATINA 20MG X 30 TAB PHARMETIQUE,7592454003544,3.78,3.5909999999999997,,0,,,,,,,,,,,,,,,,,,,,,,
FABIENZ (FAVIPIRAVIR) 200MG X 40 TAB DISTRILAB,7598252000051,34.09,32.3855,,0,,,,,,,,,,,,,,,,,,,,,,
FAJA ABDOMINAL UNIVERSAL EXTRA FORMA,7594001080732,50.64,48.108000000000004,,0,,,,,,,,,,,,,,,,,,,,,,
FAJA ECONOFAJA ABDOMINAL  REGULAR FORMA,7594001081265,31.23,29.6685,,0,,,,,,,,,,,,,,,,,,,,,,
FARBICIL 1% CREMA X 15G MEDIHEALTH MEGALABS,7591619520377,3.68,3.496,,0,,,,,,,,,,,,,,,,,,,,,,
FARBICIL 1% LOCION 30ML MEDIHEALTH MEGALABS,7591619520384,6.65,6.317500000000001,,0,,,,,,,,,,,,,,,,,,,,,,
FARMA D 2000U.I SIN AZUCAR X 30 TAB REC FARMA,7591821210639,5.01,4.7595,,0,,,,,,,,,,,,,,,,,,,,,,
FEBRATIC 10MG/5ML SUSP (DICLOFENAC POT) 120ML  ROWE MEGALABS,7591619519081,3.91,3.7145,,0,,,,,,,,,,,,,,,,,,,,,,
FEBRATIC 15MG/5ML GOTAS X 15MLROWE MEGALABS,7591619002767,1.48,1.406,,0,,,,,,,,,,,,,,,,,,,,,,
FEM DUCHA VAGINAL SOL 135ML BIOTECH,7591243817607,3.02,2.8689999999999998,,0,,,,,,,,,,,,,,,,,,,,,,
FEMMEX ULTRA 200/30MG X 10 TAB REC FARMA,7591821801004,2.8,2.6599999999999997,,0,,,,,,,,,,,,,,,,,,,,,,
FEMMEXTRA 200/10MG X 10 TAB CAP FARMA,7591821802773,3.54,3.363,,0,,,,,,,,,,,,,,,,,,,,,,
FENITOINA 250MG/5ML I.V AMP BIOSANO EL MORRO,7800061000949,1.21,1.1495,,0,,,,,,,,,,,,,,,,,,,,,,
FERGANIC 40MG X 24 CAPS ROWE MEGALABS,7591955001257,9.62,9.139,,0,,,,,,,,,,,,,,,,,,,,,,
FERGANIC FOLIC GOTAS X 30ML ROWE MEGALABS,7591955003077,5.75,5.4625,,0,,,,,,,,,,,,,,,,,,,,,,
FERGANIC FOLIC JARABE X 120ML ROWE MEGALABS,7591955002803,11.64,11.058,,0,,,,,,,,,,,,,,,,,,,,,,
FERGANIC FOLIC MAST X 20 COMP ROWE MEGALABS,7591955002797,7.14,6.7829999999999995,,0,,,,,,,,,,,,,,,,,,,,,,
FERGANIC JARABE X 120ML ROWE MEGALABS,7591955001264,9.15,8.6925,,0,,,,,,,,,,,,,,,,,,,,,,
FESTAL X 10 TAB CALOX,7591519317428,3.63,3.4485,,0,,,,,,,,,,,,,,,,,,,,,,
FESTAL X 20 GRAG CALOX,7591519317435,6.4,6.08,,0,,,,,,,,,,,,,,,,,,,,,,
FEXOFENADINA 120MG X 10 COMP SPEFAR,7590027002437,2.21,2.0995,,0,,,,,,,,,,,,,,,,,,,,,,
FEXOFENADINA CLORH. 180MG X 7 TAB LA SANTE,7703763371037,2.01,1.9094999999999998,,0,,,,,,,,,,,,,,,,,,,,,,
FEXOFENADINA CLORHIDRATO 120MG X 10 TAB R CALOX,7591519007688,3.21,3.0495,,0,,,,,,,,,,,,,,,,,,,,,,
FINASTERIDE 5MG X 10 TAB CALOX,7591519317794,2.38,2.261,,0,,,,,,,,,,,,,,,,,,,,,,
FINASTERIDE 5MG X 30 TAB CALOX,7591519050820,5.46,5.187,,0,,,,,,,,,,,,,,,,,,,,,,
FISIOLIN NEBULIZADOR NASAL 260DOSIS OFTALMI,7591196001726,5.1,4.845,,0,,,,,,,,,,,,,,,,,,,,,,
FITEX 5MG X 30 TAB FARMA,7591821904316,4.92,4.6739999999999995,,0,,,,,,,,,,,,,,,,,,,,,,
FITOMENADIONA (VITAMINA K) 10MG/1ML IM AMP BIOSANO EL MORRO,7800061210201,0.51,0.4845,,0,,,,,,,,,,,,,,,,,,,,,,
FLATORIL 80MG/ML SUP GOT X 20ML ELMOR,7591062166191,3.87,3.6765,,0,,,,,,,,,,,,,,,,,,,,,,
FLATVIN (SIMETICONA) 125MG X 10 CAP VINCENTI,7592782001854,4.4,4.180000000000001,,0,,,,,,,,,,,,,,,,,,,,,,
FLAVOL (TRIHIDROXIETILRUTINA) 300MG X 20 TAB RONAVA,7590806131031,4.66,4.4270000000000005,,0,,,,,,,,,,,,,,,,,,,,,,
FLAVOXATO 200MG X 10 TAB CALOX,7591519009330,3.72,3.5340000000000003,,0,,,,,,,,,,,,,,,,,,,,,,
FLAVOXUNI (FLAVOXATO) 200MG X 20TAB UNIPHARMA,7598852000802,3.52,3.344,,0,,,,,,,,,,,,,,,,,,,,,,
"FLAXOL (OMEGA 3,6,9) 1000MG X 30 CAP BLAND BEHRENS",7592637005327,9.11,8.654499999999999,,0,,,,,,,,,,,,,,,,,,,,,,
FLEMIBAR REFORMULADO SOL X 20ML ROWE MEGALABS,7591619000541,3.28,3.1159999999999997,,0,,,,,,,,,,,,,,,,,,,,,,
FLENOX AMBROXOL 15MG/5ML JBE PED FCO X 120ML BIOTECH,7591243817782,2.82,2.679,,0,,,,,,,,,,,,,,,,,,,,,,
FLENOX AMBROXOL 30MG/5ML JBE ADULT FCO X 120ML BIOTECH,7591243817829,3.43,3.2585,,0,,,,,,,,,,,,,,,,,,,,,,
FLESPAN (PIPETANATO ETOBROMURO) 10MG X 20 COMP VARGAS,7592349722536,4.75,4.5125,,0,,,,,,,,,,,,,,,,,,,,,,
FLEX ENEMA ADUL/PED 130ML AIRELA,7894164005239,4.55,4.3225,,0,,,,,,,,,,,,,,,,,,,,,,
FLEXURAT (GLUCOSAMINA/CONDROITINA) 500MG/400MG X 30TAB BIOTECH,7591241817968,9.09,8.6355,,0,,,,,,,,,,,,,,,,,,,,,,
FLODONT ENJUAGUE BUCAL X 180ML KLINOS MEGALABS,7591955000502,3.15,2.9924999999999997,,0,,,,,,,,,,,,,,,,,,,,,,
FLODONT UNG BUCAL X 15G KLINOS MEGALABS,7591955000496,2.79,2.6505,,0,,,,,,,,,,,,,,,,,,,,,,
FLORASTOR 200MCG X 12 CAP UNIAO QUIMICA,7896006213161,4.85,4.6075,,0,,,,,,,,,,,,,,,,,,,,,,
FLORES DE MANZANILLA 5GR SOBRE CHEMICALS,7592141000764,1.43,1.3585,,0,,,,,,,,,,,,,,,,,,,,,,
FLUCONAZOL 150MG X 2 CAP COLMED,7703153020354,1.35,1.2825000000000002,,0,,,,,,,,,,,,,,,,,,,,,,
FLUCONAZOL 150MG X 2 CAP GENCER,7591020007214,1.76,1.672,,0,,,,,,,,,,,,,,,,,,,,,,
FLUCONAZOL AMP 200MG/100ML IV ALFA,7468999187714,2.9,2.755,,0,,,,,,,,,,,,,,,,,,,,,,
FLUDIL 10 MG X 20 TAB PHARMETIQUE,7592454345057,5.06,4.8069999999999995,,0,,,,,,,,,,,,,,,,,,,,,,
FLUNARIZINA 10MG X 20 TAB COASPHARMA,7703712032705,1.5,1.425,,0,,,,,,,,,,,,,,,,,,,,,,
FLUOXETINA 20MG X 20 TAB FARMAMED,8906005117663,1.23,1.1684999999999999,,0,,,,,,,,,,,,,,,,,,,,,,
FLUTIXAIR INH 125-25 MCG X 120 DOSIS  ROWE MEGALABS,7730698013442,27.31,25.944499999999998,,0,,,,,,,,,,,,,,,,,,,,,,
FLUTIXAIR INH 250-25 MCG X 120 DOSIS  ROWE MEGALABS,7730698013459,32.58,30.950999999999997,,0,,,,,,,,,,,,,,,,,,,,,,
FLUTIXAIR INH 50-25 MCG X 120 DOSIS  ROWE MEGALABS,7730698013435,22.03,20.9285,,0,,,,,,,,,,,,,,,,,,,,,,
FOLAC (ACIDO FOLICO) 10MG X 20 TAB RONAVA,7592806133141,1.75,1.6625,,0,,,,,,,,,,,,,,,,,,,,,,
FOLIFER B-12 X 30 TAB RONAVA,7592806133639,3.86,3.667,,0,,,,,,,,,,,,,,,,,,,,,,
"FOSFOLIT 21,6-8,1/45ML VARGAS",7591136723596,10,9.5,,0,,,,,,,,,,,,,,,,,,,,,,
FRAILEJON NATURAL JAB 120ML CHEMYCAL'S SOMA,7596139000040,1.72,1.634,,0,,,,,,,,,,,,,,,,,,,,,,
FRIENDS JABON INTIMO X 240 CC PHARSANA,7591061640012,2.94,2.793,,0,,,,,,,,,,,,,,,,,,,,,,
FRIENDS PROT. DIA. MANZANILLA X 40 UND PHARSANA,7591353701391,1.66,1.577,,0,,,,,,,,,,,,,,,,,,,,,,
FRIENDS PROT. DIA. REGULAR X 60 UND PHARSANA,7591353701506,2.42,2.299,,0,,,,,,,,,,,,,,,,,,,,,,
FRIENDS TOA. SANIT. MALLA REGULAR X 14 PHARSANA,7591353701858,1.52,1.444,,0,,,,,,,,,,,,,,,,,,,,,,
FRIENDS TOA. SANIT. TELA EXTRA SUAV REGULAR X 14 PHARSANA,7591353701872,1.47,1.3965,,0,,,,,,,,,,,,,,,,,,,,,,
FRIXONIL SPRAY X 60ML VINCENTI,7592782001830,2.98,2.831,,0,,,,,,,,,,,,,,,,,,,,,,
FUGOLIN (CLOTRIMAZOL) 1% USO TOP CREMA X 20GR VINCENTI,7592782000130,3.11,2.9545,,0,,,,,,,,,,,,,,,,,,,,,,
FUGOLIN (CLOTRIMAZOL) CREMA VAGINAL 1% X 50G VINCENTI,7592782000307,5.57,5.2915,,0,,,,,,,,,,,,,,,,,,,,,,
FUGOLIN CAP BLANDA VAGINAL X 1 VINCENTI,7592782000413,4.63,4.3985,,0,,,,,,,,,,,,,,,,,,,,,,
FUGOLIN SPRAY X 30ML VINCENTI,7592782000536,5.14,4.883,,0,,,,,,,,,,,,,,,,,,,,,,
FURFURIL UNG X 30G KLINOS MEGALABS,7591619122014,6.05,5.7475,,0,,,,,,,,,,,,,,,,,,,,,,
FUROSEMIDA 20MG X 12 TAB MEYER,7592601300953,1.65,1.5675,,0,,,,,,,,,,,,,,,,,,,,,,
FUROSEMIDA 20MG/2ML AMP BIOSANO EL MORRO,7800061226264,0.43,0.4085,,0,,,,,,,,,,,,,,,,,,,,,,
FUROSEMIDA 40MG X 12 COMP PLUS ANDEX,7594001100126,0.74,0.703,,0,,,,,,,,,,,,,,,,,,,,,,
FUROSEMIDA 40MG X 24 TAB MEYER,7592601301059,2.16,2.052,,0,,,,,,,,,,,,,,,,,,,,,,
