Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
18552,7795368001686,2024-12-30 00:00:00,GLAUCOTENSIL D SOL OFT 2% X 5ML KLINOS  ,87.33,9.78,LAB KLINOS                              ,,0
18553,7795368001679,2024-11-30 00:00:00,GLAUCOTENSIL T SOL OFT X 5ML KLINOS     ,96.58,10.82,LAB KLINOS                              ,,0
17332,675696260153,2025-11-30 00:00:00,GLIBENCLAMIDA 5 MG X 30 TAB (BUKA)      ,28.57,3.2,LAB BUKA                                ,,0
18784,,,GLIBENCLAMIDA 5 MG X 30 TAB (FARMAMED)  ,11.57,1.3,FARMAMED                                ,,0
18052,7703038070443,2023-10-30 00:00:00,GLIBENCLAMIDA 5 MG X 300 TAB (LAPROFF)  ,142.6,15.97,HB HUMAN BIOSCIENCE                     ,,0
17333,675696260207,2022-12-30 00:00:00,GLIBENCLAMIDA 5MG / METFORMINA 500MG 30 ,45.73,5.12,LAB BUKA                                ,,0
15361,7591955002469,2024-05-30 00:00:00,GLIDAN 80 MG X 20 TAB (KLINOS)          ,50.27,5.63,LAB KLINOS                              ,,0
16396,7707355053936,2022-12-12 00:00:00,GLIFORMIN 850 MG X 30 TAB (MEYER)       ,55.02,6.16,LAB MEYER                               ,,0
14138,7707355053912,2022-12-12 00:00:00,GLIFORMIN TAB 1000 MG X 30 MEYER        ,34.84,3.9,LAB MEYER                               ,,0
18785,8906082151178,2024-07-01 00:00:00,GLIMEPIRIDA 2 MG X 30 TAB (FARMAMED)    ,9.22,1.03,FARMAMED                                ,,0
15071,7703763165056,2022-12-30 00:00:00,GLIMEPIRIDE 2 MG X 16 TAB LA SANTE      ,22.57,2.53,LAB LA SANTE                            ,,0
1539,7703763165063,,GLIMEPIRIDE 4 MG X 16 TAB LA SANTE      ,29.06,3.25,LAB LA SANTE                            ,,0
15080,7592454891202,2022-12-30 00:00:00,GLIMERID 4 MG X 10 TAB (LA SANTE)       ,33.3,3.73,LAB LA SANTE                            ,,0
18009,7594000850428,,GLUCONATO FERROSO 50 MG X 120 ML (BIOQUI,16.33,1.83,LAB BIOQUIMICA                          ,,0
14163,7592806136029,2022-12-30 00:00:00,GLUCOZIM 500 MG X 20 COMP (RONAVA)      ,30.59,3.43,LAB RONAVA                              ,,0
17612,7501075725421,2022-12-30 00:00:00,GLUNOVAC 850 MG X 30 TAB (POLINAC)      ,14.64,1.64,LAB POLINAC                             ,,0
17611,7501075725414,2022-12-30 00:00:00,GLUNOVAG 500 MG X 60 TAB (POLINAC)      ,21.18,2.37,LAB POLINAC                             ,,0
15081,7703763200610,2022-12-30 00:00:00,GLUSTAR ATORVASTATINA 10 MG X 14  LA SAN,26.41,2.96,LAB LA SANTE                            ,,0
15082,7703763200627,2022-12-30 00:00:00,GLUSTAR ATORVASTATINA 20 MG X 14 TAB LA ,34.79,3.9,LAB LA SANTE                            ,,0
18076,7591519317770,2022-12-30 00:00:00,GLUTAPTIN 100 MG X 30 TAB (CALOX)       ,71.34,7.99,LAB CALOX                               ,,0
17897,7594001450733,2022-12-30 00:00:00,GOTAS ANTIESTRES X 30 ML (RECETTEMARK)  ,10.23,1.15,RECETTEMARK MED                         ,,0
17445,7592806134070,2022-12-30 00:00:00,GRATIO (CIPRO) 500 MG X 10 TAB (RONAVA) ,28.85,3.23,LAB RONAVA                              ,,0
12893,7591955002452,2023-07-30 00:00:00,GRAUSIN JBE X 120 LAB KLINOS            ,43.66,4.89,LAB KLINOS                              ,,0
14729,7591955001301,2024-02-28 00:00:00,GULAPER 50MG/ML 30 ML GTAS (KLINOS)     ,34.93,3.91,LAB KLINOS                              ,,0
19260,7598578000520,2023-12-31 00:00:00,GYNO CLONEDAC CREMA VAG 50GR X6DIAS (DAC,28.76,3.22,DAC55                                   ,,0
14150,7592349844757,2024-10-30 00:00:00,GYNOVIT SOL VAG X 130 ML                ,32.46,3.63,LAB VARGAS                              ,,0
18888,7598677000056,2024-07-30 00:00:00,HALOPERIDOL 5 MG X 30 TAB (CLEOPHARMA)  ,21.48,2.41,ANGELUS Y CLEOPHARMA                    ,,0
14958,7591619102016,2022-12-30 00:00:00,HELAL 200 MG X 2 COMP (ROEMERS)         ,12.57,1.41,LAB KLINOS                              ,,0
1618,7592349722963,2022-12-30 00:00:00,HENOVIC GOTAS 30ML LAB VARGAS           ,63.15,7.07,LAB VARGAS                              ,,0
15351,7592601100423,2022-12-12 00:00:00,HEPAFOL B-12  X 30 TAB (MEYER)          ,36.39,4.08,LAB MEYER                               ,,0
17810,7592803002372,2022-12-30 00:00:00,HEPROX (TANSULOSINA)0.4 MG X 30 CAP DOLL,53.56,6,LAB DOLLDER                             ,,0
16334,7591619519166,2022-12-30 00:00:00,HEXANT (AMBROXOL) 30 MG X 120 ML (KLINOS,44.71,5.01,LAB KLINOS                              ,,0
17457,7590027002536,2023-05-30 00:00:00,HIDROCLOROTIAZIDA 12.5 MG X 10 COMP (SPE,18.35,2.05,LAB SPEFAR                              ,,0
17334,675696260160,2024-10-30 00:00:00,HIDROCLOROTIAZIDA 12.5 MG X 30 TAB (BUKA,14.87,1.67,LAB BUKA                                ,,0
16422,7703038050261,2022-12-30 00:00:00,HIDROCLOROTIAZIDA 25 MG X 400 TAB (LAPRO,163.29,18.29,HB HUMAN BIOSCIENCE                     ,,0
19207,7590027002819,2024-06-30 00:00:00,HIDROCLOROTIAZIDA 25MG X 20COMP (SPEFAR),19.67,2.2,LAB SPEFAR                              ,,0
18811,8904187834071,2024-03-30 00:00:00,HIDROCORTISONA ACETATO 1% CRM X 15 G (CL,11.43,1.28,LAB EDS PHARMA                          ,,0
17435,7703038066491,2022-12-30 00:00:00,HIOSCINA N-BUTIL 10MG X 300TAB (LAPROFF),581.86,65.16,HB HUMAN BIOSCIENCE                     ,,0
15183,7591020008532,2022-12-30 00:00:00,HISTALER 5 MG X 30 TAB (VALMORCA)       ,42.18,4.72,LAB VALMORCA                            ,,0
14633,7591020008112,2022-12-30 00:00:00,HISTALER JBE PED 0.5 MG/ ML X 60 ML     ,24.35,2.73,LAB VALMORCA                            ,,0
15425,7705323123117,2022-12-12 00:00:00,IBANDROMET 150 MG X 1 TAB MEYER         ,31.59,3.54,LAB MEYER                               ,,0
19280,7598852000604,2025-05-01 00:00:00,IBOTUNI 600MG/4MG X 10TAB (UNIPHARMA)   ,25.15,2.82,UNIPHARMA                               ,,0
16494,7591519008869,2022-12-30 00:00:00,IBUCAF 200 MG X 10 TAB (CALOX)          ,15.44,1.73,LAB CALOX                               ,,0
16495,7591519006162,2022-12-30 00:00:00,IBUCAF 200 MG X 20 TAB (CALOX)          ,25.15,2.82,LAB CALOX                               ,,0
15184,7591020008051,2027-02-16 00:00:00,IBUCOLVAL 400 MG/4 MG X 20 TAB (VALMORCA,64.58,7.23,LAB VALMORCA                            ,,0
15185,7591020008648,2027-01-30 00:00:00,IBUCOLVAL 600 MG/4 MG X 20 TAB (VALMORCA,78.85,8.83,LAB VALMORCA                            ,,0
16912,7592806131048,2022-12-30 00:00:00,IBUFENAC 400 MG X 20 CAP (RONAVA)       ,55.82,6.25,LAB RONAVA                              ,,0
17539,7703763178445,2022-12-30 00:00:00,IBUMAX 400 MG X 10 CAP (LA SANTE)       ,19.03,2.13,LAB LA SANTE                            ,,0
18384,,2023-11-30 00:00:00,IBUPROFEN 600 MG X 100 TAB (BALAXI)     ,70.91,7.94,LAB EDS PHARMA                          ,,0
15053,7592454891196,2025-01-11 00:00:00,IBUPROFENO 200MG TAB X 10 (LA SANTE)    ,12.15,1.36,LAB LA SANTE                            ,,0
17727,7594000850534,,IBUPROFENO 400 MG X 10 TAB (BIOQUIMICA) ,8.32,0.93,LAB BIOQUIMICA                          ,,0
18044,7592616220017,2022-12-30 00:00:00,IBUPROFENO 400 MG X 10 TAB (KIMICEG)    ,11.57,1.3,LAB KIMICEG                             ,,0
17583,720524031204,2022-12-30 00:00:00,IBUPROFENO 400 MG X 10 TAB (LATTAN)     ,7.48,0.84,LAB LATTAN                              ,,0
17431,7594001101123,2022-12-30 00:00:00,IBUPROFENO 400 MG X 10 TAB (PLUSANDEX)  ,10.37,1.16,LAB PLUSANDEX                           ,,0
18010,7594000850565,2022-12-30 00:00:00,IBUPROFENO 400 MG X 20 TAB (BIOQUIMICA) ,10.94,1.23,LAB BIOQUIMICA                          ,,0
16985,7591519001525,2024-09-30 00:00:00,IBUPROFENO 400 MG X 20 TAB (CALOX)      ,28.91,3.24,LAB CALOX                               ,,0
17078,7590027000631,2022-12-30 00:00:00,IBUPROFENO 400 MG X 20 TAB (SPEFAR)     ,24.23,2.71,LAB SPEFAR                              ,,0
16563,7703038050285,2023-10-28 00:00:00,IBUPROFENO 400 MG X 300 TAB (LAPROFF)   ,308.95,34.6,HB HUMAN BIOSCIENCE                     ,,0
16468,7591519007107,2022-12-30 00:00:00,IBUPROFENO 600 MG X 10 TAB (CALOX)      ,25.98,2.91,LAB CALOX                               ,,0
15823,8906082150690,2022-12-30 00:00:00,IBUPROFENO 600 MG X 10 TAB (FARMAMED)   ,8.71,0.98,FARMAMED                                ,,0
19209,7590027000655,2024-04-30 00:00:00,IBUPROFENO 600 MG X 20 COMP (SPEFAR)    ,27.55,3.09,LAB SPEFAR                              ,,0
18787,8906082151147,2024-12-01 00:00:00,IBUPROFENO 800 MG X 10 TAB (FARMAMED)   ,9.23,1.03,FARMAMED                                ,,0
14513,7592454153928,2022-12-30 00:00:00,IBUPROFENO 800 MG X 10 TAB (LA SANTE)   ,40,4.48,LAB LA SANTE                            ,,0
18020,7592616221014,2022-12-30 00:00:00,IBUPROFENO SUSP 100 MG X 60 ML (KIMICEG),15.39,1.72,LAB KIMICEG                             ,,0
17859,7590027002413,2023-11-30 00:00:00,IBUPROFENO TIOCOL 400 MG X 10 COMP (SPEF,24.04,2.69,LAB SPEFAR                              ,,0
17980,7598578000247,2022-12-30 00:00:00,IBUPROFENO+TIOCOL 600 MG X 10 TAB (DAC) ,23.81,2.67,DAC55                                   ,,0
17932,7592601000105,2022-12-12 00:00:00,IBUTAFEM(IBU-HIOS) 400 X 20 TAB (MEYER) ,32.8,3.67,LAB MEYER                               ,,0
17841,7592601303121,2022-12-12 00:00:00,IBUTAFEM(IBUP- HIOS)400-20MG X 10 TAB   ,21.88,2.45,LAB MEYER                               ,,0
18798,7592601200215,2024-03-30 00:00:00,IBUTAN 200 MG X 10 TAB (MEYER)          ,7.3,0.82,LAB MEYER                               ,,0
15312,7592601200208,2022-12-12 00:00:00,IBUTAN 400 MG X 10 TAB MEYER            ,12.04,1.35,LAB MEYER                               ,,0
17484,7592601201182,2022-12-12 00:00:00,IBUTAN 400 MG X 20 TAB (MEYER)          ,16.41,1.84,LAB MEYER                               ,,0
15438,7592601200536,2022-12-12 00:00:00,IBUTAN 600 MG X 10 TAB (MEYER)          ,18.95,2.12,LAB MEYER                               ,,0
14527,7592601301622,2022-12-12 00:00:00,IBUTANMIGRA 400 MG / 40MG X 10 TAB      ,14.58,1.63,LAB MEYER                               ,,0
15612,7592601301653,2024-08-31 00:00:00,IBUTANMIGRA TABLETAS X 20               ,23.7,2.65,LAB MEYER                               ,,0
17446,7592806134162,2022-12-30 00:00:00,IBUTIL (IBUP+TIOC) 400 MG X 20 TAB (RONA,85.17,9.54,LAB RONAVA                              ,,0
18589,7598431000025,2023-10-30 00:00:00,IBUVIN 200 MG X 10 CAP (VINCENTI)       ,10.6,1.19,LAB VINCENTI                            ,,0
14210,7592432011523,2022-12-30 00:00:00,ILANA OVULO 600MG X 1 CAPS BLANDA VAG   ,39.32,4.4,LAB VIVAX                               ,,0
15428,7592601100621,2022-12-12 00:00:00,IMAZOL 1% CREMA VAGINAL X 50 GR         ,49.24,5.51,LAB MEYER                               ,,0
15528,7592601100454,2022-12-12 00:00:00,IMAZOL 1% CREMA X 20 GR                 ,23.7,2.65,LAB MEYER                               ,,0
15429,7592601100461,2022-12-12 00:00:00,IMAZOL 1% SOLUCION X 20 ML              ,22.01,2.46,LAB MEYER                               ,,0
1683,7592601100447,,IMAZOL 1% SPRAY X 25 ML                 ,39.2,4.39,LAB MEYER                               ,,0
15352,7592601100485,2022-12-12 00:00:00,IMAZOL 100 MG CAP BLANDAS VAGINALES X 6 ,58.6,6.56,LAB MEYER                               ,,0
17385,7592601100478,2022-12-12 00:00:00,IMAZOL 100 MG X 6 TAB VAGINALES         ,29.17,3.27,LAB MEYER                               ,,0
17081,7592601101062,2022-12-12 00:00:00,IMAZOL DUAL 100 MG X 6 CAP BLANDAS (MEYE,61.98,6.94,LAB MEYER                               ,,0
17082,7592601101055,2022-12-12 00:00:00,IMAZOL DUAL 500 MG X 1 CAP BLANDAS (MEYE,52.87,5.92,LAB MEYER                               ,,0
14551,7592601110590,2022-12-12 00:00:00,IMAZOL POLVO AL 1 % X 20 G              ,20.98,2.35,LAB MEYER                               ,,0
13369,7592803003874,2022-12-30 00:00:00,INIBIL 20 MG X 14  COMP (DOLLDER)       ,22.74,2.55,LAB DOLLDER                             ,,0
15375,,2026-04-30 00:00:00,IPALAT 1% CREMA                         ,55.25,6.19,LAB COFASA                              ,,0
15786,7594001100416,2022-12-30 00:00:00,IPROXIN (CIPROFLOXACINA) 500 MG X 12 TAB,21.02,2.35,LAB PLUSANDEX                           ,,0
15054,7592454002547,2023-08-19 00:00:00,IRBESARTAN 150 MG TAB X 10 (LA SANTE)   ,27.56,3.09,LAB LA SANTE                            ,,0
16469,7591519007145,2022-12-30 00:00:00,IRBESARTAN 150 MG X 7 TAB (CALOX)       ,22.67,2.54,LAB CALOX                               ,,0
16470,7591519007336,2022-12-30 00:00:00,IRBESARTAN 300 MG X 7 TAB (CALOX)       ,34.67,3.88,LAB CALOX                               ,,0
15643,7592803004000,2022-12-30 00:00:00,IRRIGOR (CLOPIDOGREL) 75MG X 14COMP LAB ,23.55,2.64,LAB DOLLDER                             ,,0
16432,7591243826494,2022-12-30 00:00:00,ISOSPRAY PLUS 0.15% SOL X 180 ML BIOTECH,34.03,3.81,LAB BIOTECH                             ,,0
15453,7592454001182,2024-01-19 00:00:00,ITISONA CREMA X 30 GR LA SANTE          ,30.74,3.44,LAB LA SANTE                            ,,0
18795,8906005117557,2024-09-01 00:00:00,ITRACONAZOL 100 MG X 10 CAP (FARMAMED)  ,20.84,2.33,FARMAMED                                ,,0
15445,7591243826708,,IVAGAN X 10 TAB (BIOTECH)               ,18.1,2.03,LAB BIOTECH                             ,,0
17890,7591020009065,2026-12-30 00:00:00,IVERMECTINA 6 MG X 12 TAB (GENCER)      ,34.98,3.92,LAB VALMORCA                            ,,0
17546,7593090001703,2022-12-30 00:00:00,IVERMECTINA 6 MG X 16 TAB (FCPHARMA)    ,23.39,2.62,LAB FC PHARMA                           ,,0
16471,7591519007121,2022-12-30 00:00:00,IVERMECTINA 6 MG X 4 TAB (CALOX)        ,11.84,1.33,LAB CALOX                               ,,0
16519,7591616000766,2022-10-30 00:00:00,JARABE LAMEDOR COMP X 120 ML (BIOFARCO) ,30.3,3.39,LAB BIOFARCO                            ,,0
16752,7593090002205,,JARABE PASSIFLORA X 120 ML (FCPHARMA)   ,36.74,4.11,LAB FC PHARMA                           ,,0
16518,7591616000803,2022-12-30 00:00:00,JARABE RABANO YODADO JAB X 120 ML       ,26.31,2.95,LAB BIOFARCO                            ,,0
18068,7593090000973,2022-12-30 00:00:00,JARABE ZABILA C/MIEL AD X 120 ML (FCPHAR,41.12,4.6,LAB FC PHARMA                           ,,0
18293,7703153035693,2023-11-30 00:00:00,JARIT 100MG X 30 TAB (PROGESTERONA)     ,218.11,24.42,LAB VIVAX                               ,,0
18294,7703153037352,2023-11-30 00:00:00,JARIT 200MG X 30 CAP (PROGESTERONA)     ,280.9,31.46,LAB VIVAX                               ,,0
1773,7592601201137,2022-12-12 00:00:00,KAPET 75 MG X 14 TAB (MEYER)            ,25.53,2.86,LAB MEYER                               ,,0
17838,7592601201175,2022-12-12 00:00:00,KAPET 75 MG X 30 TAB (MEYER)            ,54.69,6.12,LAB MEYER                               ,,0
15102,7591619520551,2022-12-30 00:00:00,KELFEN 1MG/ML X 120 ML JAB (KLINOS)     ,37.04,4.15,LAB KLINOS                              ,,0
13648,7591955001677,2023-07-30 00:00:00,KELFEN GEL 2.5% X 30 GR (ROWE)          ,41.02,4.59,LAB KLINOS                              ,,0
14970,7592349722949,2022-12-30 00:00:00,KETAZOL 2 % CHAMPU LAB VARGAS           ,106.17,11.89,LAB VARGAS                              ,,0
14618,7592349429787,2026-11-30 00:00:00,KETAZOL CREMA 15 GR (VARGAS)            ,34.11,3.82,LAB VARGAS                              ,,0
15031,7592432018065,2022-12-30 00:00:00,KETIAN 25 MG X 10 TAB (VIVAX)           ,41.19,4.61,LAB VIVAX                               ,,0
18015,7592616584027,2022-12-30 00:00:00,KETOCONAZOL 2% CREMA X 15 GR (KIMICEG)  ,26.06,2.92,LAB KIMICEG                             ,,0
18582,7598578000353,2024-02-28 00:00:00,KETODAC 100MG X 10CAP (KETOPROFENO) DAC5,16.56,1.85,DAC55                                   ,,0
18303,7592616584119,2024-02-28 00:00:00,KETOMIZOL 2% CREMA X 15 GR (KIMICEG)    ,27.35,3.06,LAB KIMICEG                             ,,0
15376,7591818136058,2025-08-30 00:00:00,KETOPROFENO 100 MG X 10 TAB (COFASA)    ,32.33,3.62,LAB COFASA                              ,,0
16597,7594001101178,2027-03-30 00:00:00,KETOPROFENO 100 MG X 10 TAB (PLUSANDEX) ,13.09,1.47,LAB PLUSANDEX                           ,,0
17907,7594001101185,2022-12-30 00:00:00,KETOPROFENO 100 MG X 20 TAB (PLUSANDEX) ,20.48,2.29,LAB PLUSANDEX                           ,,0
16472,7591519050905,2022-12-30 00:00:00,KETOPROFENO 50 MG X 12 CAP (CALOX)      ,22.89,2.56,LAB CALOX                               ,,0
17455,7590027001942,,KETOROLAC 10 MG X 20 COMP (SPEFAR)      ,20.16,2.26,LAB SPEFAR                              ,,0
15824,8906082150959,2024-07-30 00:00:00,KETOROLACO 20 MG X 10 TAB (FARMAMED)    ,10.41,1.17,FARMAMED                                ,,0
16157,7703763791569,2022-12-30 00:00:00,KETOROLACO 30 MG X 4 TAB (LA SANTE)     ,26.8,3,LAB LA SANTE                            ,,0
18625,7592454153911,2024-03-30 00:00:00,KLAFENAC R 100MG X 10 CAP (LA SANTE)    ,22.72,2.54,LAB LA SANTE                            ,,0
15660,7591062011828,2022-12-30 00:00:00,KLAS 100 MG - 10 ML X 60 ML JAB (ELMOR) ,21.17,2.37,LAB ELMOR                               ,,0
19078,7591062011811,2025-06-27 00:00:00,KLAS 100 MG X 20 CAP (ELMOR)            ,29.86,3.34,LAB ELMOR                               ,,0
18554,7795368002843,2023-11-30 00:00:00,KUARA 0.2% SOL OFT X 3ML KLINOS         ,63.5,7.11,LAB KLINOS                              ,,0
15483,7703763081134,2023-07-13 00:00:00,LAGRIOFTOL SOL OFT X 15 ML (LA SANTE)   ,43.26,4.84,LAB LA SANTE                            ,,0
18071,720524031006,,LAMOTRIGINA 100 MG X 30 TAB (LATTAN)    ,20.42,2.29,LAB LATTAN                              ,,0
17076,7594000850954,2022-12-30 00:00:00,LANCERAN (METOCLOPRAMIDA) 5 MG X 90 ML  ,12.24,1.37,LAB BIOQUIMICA                          ,,0
17305,7591519051377,2022-12-30 00:00:00,LANSOPRAZOL 30 MG X 14 CAP (CALOX)      ,26.99,3.02,LAB CALOX                               ,,0
16473,7591519001624,2022-12-30 00:00:00,LANSOPRAZOL 30 MG X 28 CAP (CALOX)      ,40.49,4.53,LAB CALOX                               ,,0
16466,7591519317411,2022-12-30 00:00:00,LASIX 20 MG X 24 COMP (CALOX)           ,22.62,2.53,LAB CALOX                               ,,0
15711,7796285052874,2023-04-30 00:00:00,LEFLUMAX (LEVOFLOXACINA) X 7 COMP (ELEA),60.68,6.8,LAB VARGAS                              ,,0
6588,7703763363063,2023-11-16 00:00:00,LEPRIT 25 MG X 30 TAB LA SANTE          ,49.26,5.52,LAB LA SANTE                            ,,0
15454,7703763208920,2023-06-01 00:00:00,LEPRIT ENZIMATICO X 6 TAB               ,70.01,7.84,LAB LA SANTE                            ,,0
16180,7591955000953,2024-07-30 00:00:00,LEPTAZINE 5 MG X 30 COMP (ROWE)         ,39.12,4.38,LAB KLINOS                              ,,0
16183,7591243830057,2022-12-30 00:00:00,LESTECOL (ATORVASTATINA) 20 MG X 30 TAB ,35.88,4.02,LAB BIOTECH                             ,,0
16961,7591243830088,2022-12-30 00:00:00,LESTECOL (ATORVASTATINA) 40 MG X 30 TAB ,66.27,7.42,LAB BIOTECH                             ,,0
17850,7592432009384,2022-12-30 00:00:00,LEVAX (SILDENAFIL) 50 MG X 1 CAP (VIVAX),18.7,2.09,LAB VIVAX                               ,,0
17851,7592432009391,2022-12-30 00:00:00,LEVAX (SILDENAFIL) 50 MG X 2 CAP (VIVAX),19.13,2.14,LAB VIVAX                               ,,0
15891,7401078940299,2022-12-30 00:00:00,LEVEDALT 500 X 30 COMP (VINCENTI)       ,130.78,14.65,LAB VINCENTI                            ,,0
15793,7592782001847,2022-12-30 00:00:00,LEVINZOL 1000 MG X 30 CAP (VINCENTI)    ,62.95,7.05,LAB VINCENTI                            ,,0
14778,7592454003025,2024-01-20 00:00:00,LEVOCETIRIZINA 5MG X 10 TAB (LA SANTE)  ,15.29,1.71,LAB LA SANTE                            ,,0
14596,7592782000741,2024-11-30 00:00:00,LEVOFERIN 30 MG / 5 ML X 90 ML (VINCENTI,44.51,4.98,LAB VINCENTI                            ,,0
17862,7703038067030,2022-12-30 00:00:00,LEVOFLOXACINA 500 MG X 7 TAB (LAPROFF)  ,76.61,8.58,HB HUMAN BIOSCIENCE                     ,,0
19270,7703763720187,2024-06-30 00:00:00,LEVOFLOXACINA 500MG X 7 TAB (LA SANTE)  ,39.13,4.38,LAB LA SANTE                            ,,0
16853,7592454889995,2023-11-16 00:00:00,LEVOSULPIRIDE 25 MG X 30 TAB (LA SANTE) ,32.01,3.58,LAB LA SANTE                            ,,0
14899,7703153021672,2023-04-01 00:00:00,LEVOTIROXINA 50 MG X 30 (EUTIROX) COLMED,28.5,3.19,LAB VIVAX                               ,,0
18380,8904187811287,2023-07-30 00:00:00,LEVOTIROXINA SODICA 100 MG X 100TAB (EDS,58.35,6.53,LAB EDS PHARMA                          ,,0
18862,7597758000497,2024-02-28 00:00:00,LEVOTIROXINA SODICA 100MG X 50TAB (ALESS,42.45,4.75,ALESS PHARMACEUTICALS                   ,,0
18863,7597758000480,2024-02-28 00:00:00,LEVOTIROXINA SODICA 50MG X 50TAB (ALESS),31.84,3.57,ALESS PHARMACEUTICALS                   ,,0
17482,7592601000129,2022-12-12 00:00:00,LIBERDUX (DESLOR) 2.5 MG X 60 SOL(MEYER),25.32,2.84,LAB MEYER                               ,,0
18196,,,LIBERDUX (DESLOR) 2.5MG X 60 JBE (MEYER),25.99,2.91,LAB MEYER                               ,,0
18780,7591062013389,2023-10-30 00:00:00,LIOLACTIL 250 MG X 20 CAP (ELMOR)       ,106.01,11.87,LAB ELMOR                               ,,0
15489,7591243830507,2023-12-30 00:00:00,LISIN-BE ALIMENTO LIQUIDO 120 ML        ,38.86,4.35,LAB BIOTECH                             ,,0
18674,7592349001150,2024-05-30 00:00:00,LIT 10.8-4.05/67.5ML PED (VARGAS)       ,82.19,9.2,LAB VARGAS                              ,,0
18675,7592349001167,2024-05-30 00:00:00,LIT 16-6/100ML ADUL (VARGAS)            ,84.93,9.51,LAB VARGAS                              ,,0
15471,7591020080972,2023-05-30 00:00:00,LODESTAR HCT 50 / 12.5 X 30 TAB VALMORCA,45.72,5.12,LAB VALMORCA                            ,,0
15014,7591619129044,2022-12-30 00:00:00,LODIPIN 10 MG X 30 COMP (ROEMMERS)      ,32.16,3.6,LAB KLINOS                              ,,0
15631,7591619520605,,LODIPIN 5 MG X 10 COMP (KLINOS)         ,13.96,1.56,LAB KLINOS                              ,,0
15596,7592601100515,2023-06-30 00:00:00,LOFLOX 400MG X 10 TAB MEYER             ,12.67,1.42,LAB MEYER                               ,,0
15597,7592601100508,2022-12-12 00:00:00,LOFLOX 400MG X 5 TAB MEYER              ,8.13,0.91,LAB MEYER                               ,,0
19266,7592803001726,2024-07-31 00:00:00,LOGAT 2 MG X 20 COMP (DOLLDER)          ,26.83,3,LAB DOLLDER                             ,,0
13347,7592349455830,2026-05-30 00:00:00,LOPERAM 2MG DISPEN 50 X 4 TAB (VARGAS)  ,821.9,92.04,LAB VARGAS                              ,,0
15778,7594001101635,2022-12-30 00:00:00,LORADEX 1 MG X 30 ML (PLUSANDEX)        ,9.85,1.1,LAB PLUSANDEX                           ,,0
16592,7594001101444,2022-12-30 00:00:00,LORADEX 1 MG X 60 ML (PLUSANDEX)        ,15.03,1.68,LAB PLUSANDEX                           ,,0
15787,7594001101383,2022-12-30 00:00:00,LORADEX 10 MG X 10 TAB (PLUSANDEX)      ,7.25,0.81,LAB PLUSANDEX                           ,,0
17079,7590027000662,2022-12-30 00:00:00,LORATADINA 10 MG X 10 COMP (SPEFAR)     ,17.34,1.94,LAB SPEFAR                              ,,0
18011,7594000850800,2022-12-30 00:00:00,LORATADINA 10 MG X 10 TAB (BIOQUIMICA)  ,6.7,0.75,LAB BIOQUIMICA                          ,,0
16474,7591519000788,2022-12-30 00:00:00,LORATADINA 10 MG X 10 TAB (CALOX)       ,11.89,1.33,LAB CALOX                               ,,0
19160,7592454153300,2024-03-31 00:00:00,LORATADINA 10 MG X 10 TAB (LA SANTE)    ,7.91,0.89,LAB LA SANTE                            ,,0
18815,,2024-03-30 00:00:00,LORATADINA 10 MG X 100 TAB (BALAXI)     ,36.61,4.1,LAB EDS PHARMA                          ,,0
15055,7592454889605,2023-10-18 00:00:00,LORATADINA 10 MG X 20 TAB (LA SANTE)    ,16.51,1.85,LAB LA SANTE                            ,,0
17517,7703038050339,2022-12-30 00:00:00,LORATADINA 10 MG X 400 TAB (LAPROFF)    ,239.22,26.79,HB HUMAN BIOSCIENCE                     ,,0
18734,7594000851616,2024-06-30 00:00:00,LORATADINA 1MG/ML JAB 60ML (BIOQUIMICA) ,12.97,1.45,LAB BIOQUIMICA                          ,,0
15651,675696260054,2022-12-30 00:00:00,LORATADINA 5 MG / 5 ML JAB 60 ML (BUKA) ,11.44,1.28,LAB BUKA                                ,,0
19271,7592454001069,2024-09-30 00:00:00,LORATADINA-PSEUDO 5/60-5ML X60ML JAB (LA,13.93,1.56,LAB LA SANTE                            ,,0
15469,7591020001342,2023-12-30 00:00:00,LORAVAL 5 MG/5 X 60 ML JAB (VALMORCA)   ,17.57,1.97,LAB VALMORCA                            ,,0
15279,7591020001335,2023-07-30 00:00:00,LORAVAL10 MG X 10 TAB (VALMORCA)        ,13.75,1.54,LAB VALMORCA                            ,,0
16591,7592803000750,2022-12-30 00:00:00,LOREX 1 MG X 60 ML JAB (DOLLDER)        ,10.72,1.2,LAB DOLLDER                             ,,0
16590,7592803000729,2022-12-30 00:00:00,LOREX 10 MG X 10 COMP (DOLLDER)         ,7.38,0.83,LAB DOLLDER                             ,,0
15885,8699525093363,2022-12-30 00:00:00,LOSAPRES PLUS 50 MG/12.5 MG X 28 TAB (PO,22.5,2.52,LAB POLINAC                             ,,0
15056,7592454891165,2022-12-30 00:00:00,LOSARTAN POTASICO 100 MG X 10 (LA SANTE),16.56,1.85,LAB LA SANTE                            ,,0
15324,7592349723755,2022-12-30 00:00:00,LOSARTAN POTASICO 100 MG X 10 COMP (G.C),20.46,2.29,LAB VARGAS                              ,,0
18048,7592616576374,,LOSARTAN POTASICO 100 MG X 10 TAB (KIMIC,16.8,1.88,LAB KIMICEG                             ,,0
