Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
466,FINASTERIDA 5MG X 10 TABLETAS,KMPLUS,21.29,2.260084925690021,2.034076433121019,,0,,,,
820,FITOMENADIONA 10MG / 1ML (I.M/SUBC) AMP,BIOSANO,4.99,0.529723991507431,0.4767515923566879,,0,,,,
8,FLAVOXATO 200MG X 10 TAB BLISTER,CAPLIN POINT,13.75,1.459660297239915,1.3136942675159236,,0,,,,
510,FLENOX 15MG/5ML SOL PEDIATRICO FCO120ML,BIOTECH,23.38,2.4819532908704884,2.2337579617834398,,0,,,,
511,FLENOX 30MG/5ML SOL ADULTOS FCO 120ML,BIOTECH,35.42,3.7600849256900215,3.3840764331210194,,0,,,,
334,FLEX ENEMA 130ML,AIRELA,36.93,3.9203821656050954,3.528343949044586,,0,,,,
382,FLEXURAT 500MG-400MG X 30 TABLETAS,NATURISSIMA,85.06,9.029723991507431,8.126751592356689,,0,,,,
781,FLOGAREN 50 MG X 20 TAB,RONAVA,17.65,1.8736730360934182,1.6863057324840764,,0,,,,
876,FLOR DE JAMAICA 10GR PAPELETA,LYA,13,1.3800424628450105,1.2420382165605095,,0,,,,
243,FLORASTOR X 12 CAP,UNIOAO QUIMICA,65,6.900212314225053,6.210191082802548,,0,,,,
3031,FLORINA-L ANTICON X 21 TAB,UNICURE,9.42,1,0.9,,0,,,,
1011,FLUCONAZOL 150MG X 1 TAB,CLINIMED,3.39,0.3598726114649682,0.3238853503184714,,0,,,,
2041,FLUCONAZOL 150MG X 2 CAPS,GENCER,16.01,1.699575371549894,1.5296178343949047,,0,,,,
1104,FLUCONAZOL 150MG X 2 CAPS,BRIXMEDIC,7.91,0.8397027600849257,0.7557324840764331,,0,,,,
2185,FLUCONAZOL 150MG X 2 CAPS,VITAMEDIC,7.91,0.8397027600849257,0.7557324840764331,,0,,,,
526,FLUCONAZOL 150MG X 2CAPSULAS,GLOBO,3.11,0.33014861995753714,0.29713375796178343,,0,,,,
468,FLUCONAZOL SOL/INY 200MG/100ML,KMPLUS,15.92,1.6900212314225054,1.5210191082802549,,0,,,,
121,FLUNARIZINA 10MG X 10 TAB (BLISTER),JMW,14.51,1.540339702760085,1.3863057324840764,,0,,,,
2270,FLUOXETINA 20MG BLIST X 10 TAB,JMW,2.83,0.30042462845010615,0.27038216560509554,,0,,,,
3035,FLUOXETINA 20MG X 10 TAB BLISTER,UNICURE,2.92,0.3099787685774947,0.2789808917197452,,0,,,,
701,FLUOXETINA 20MG X 14 CAPS,BIOTECH,19.48,2.067940552016985,1.8611464968152867,,0,,,,
783,FOLAC 10 MG X 20 TAB,RONAVA,15.79,1.6762208067940552,1.5085987261146496,,0,,,,
782,FOLAC 5 MG X 20 TAB,RONAVA,12.31,1.3067940552016986,1.1761146496815287,,0,,,,
666,FOLIFER B-12 X 30 TAB,RONAVA,34.83,3.697452229299363,3.3277070063694265,,0,,,,
341,FOSFOLIT 21.6G-8.1G/45ML SOL ORALX45ML,LABORATORIOS VARGAS,103.23,10.95859872611465,9.862738853503185,,0,,,,
2212,FUROSEMIDA 20MG/2ML (I.M/I.V) AMP,BALAXI,1.88,0.19957537154989383,0.17961783439490445,,0,,,,
586,FUROSEMIDA 40MG BLISTER X 10TAB,BRIXMEDIC,2.64,0.2802547770700637,0.2522292993630573,,0,,,,
803,FUROSEMIDA 40MG X 10 TAB,BERYL,3.39,0.3598726114649682,0.3238853503184714,,0,,,,
938,FUROSEMIDA 40MG X 10 TAB,KMPLUS,3.01,0.3195329087048832,0.2875796178343949,,0,,,,
384,FUROSEMIDA 40MG X 12 TABLETAS,PLUS ANDEX,6.49,0.68895966029724,0.620063694267516,,0,,,,
2254,FUROSEMIDA 40MG X 20 COMP,TEUTO,8.57,0.9097664543524416,0.8187898089171974,,0,,,,
540,GABAPENTINA 300MG BLISTER X 10 TAB,JMW,21.2,2.2505307855626326,2.0254777070063694,,0,,,,
320,GABAPENTINA 300MG BLISTER X10TAB,BIOMEDIC LAB,18.84,2,1.8,,0,,,,
2117,GABAPENTINA 300MG X 10 TAB,KMPLUS,15.73,1.6698513800424628,1.5028662420382166,,0,,,,
933,GABOX 200MG X 20 TAB,RONAVA,36.29,3.8524416135881103,3.4671974522292994,,0,,,,
2150,GARCINIA CAMBOGIA 500MG X 30 CAPS,HERBAPLANT,32.57,3.4575371549893843,3.111783439490446,,0,,,,
2154,GARCINIA CAMBOGIA 500MG X 60 CAPS,HERBAPLANT,50.94,5.407643312101911,4.86687898089172,,0,,,,
407,GEL ANTIBACTERIAL 240ML,ZERO,34.29,3.640127388535032,3.2761146496815288,,0,,,,
408,GEL ANTIBACTERIAL 500ML,ZERO,42.01,4.459660297239915,4.013694267515923,,0,,,,
406,GEL ANTIBACTERIAL ZERO GEL GALON,ZERO,288.44,30.61995753715499,27.55796178343949,,0,,,,
2291,GEL COOL ICE AZUL 250CC,RHELEN,41.17,4.370488322717622,3.9334394904458603,,0,,,,
1085,GEL COOL ICE VERDE 250CC,RHELEN,39.38,4.180467091295117,3.762420382165606,,0,,,,
3041,GENTA+BETA+CLOTRI LATA DE 15GR,CAPLIN POINT,19.97,2.1199575371549892,1.9079617834394904,,0,,,,
587,GENTAMICINA 0.1% CREMA 20GR,BRIXMEDIC,11.02,1.1698513800424628,1.0528662420382167,,0,,,,
87,GENTAMICINA 160MG/2ML (I.M/I.V) AMP,VITALIS,6.5,0.6900212314225053,0.6210191082802548,,0,,,,
86,GENTAMICINA 80MG/2ML (I.M/I.V) AMP,BIOSANO,4.62,0.49044585987261147,0.44140127388535033,,0,,,,
291,GINACOL 0.1% SOL USO VAGINAL FCO 135ML,BIOTECH,24.68,2.6199575371549892,2.3579617834394906,,0,,,,
416,GINO-COLON 45 GR X 7 APLICADORES,GEOLAB,47.1,5,4.5,,0,,,,
1018,GINO-MIZONOL(NITRATO D MICONAZ) 20MG/G,GEOLAB,59.25,6.289808917197452,5.660828025477707,,0,,,,
2077,GLIBENCLAMIDA 5MG BLIST X 10 TAB,BRIXMEDIC,2.54,0.26963906581740976,0.2426751592356688,,0,,,,
2120,GLIBENCLAMIDA 5MG X 10 TAB,KMPLUS,3.49,0.3704883227176221,0.3334394904458599,,0,,,,
122,GLIBENCLAMIDA 5MG X 10 TAB (BLISTER),UNILINK,3.49,0.3704883227176221,0.3334394904458599,,0,,,,
2255,GLIBENCLAMIDA 5MG X 30 COMP,CIMED,8.29,0.8800424628450105,0.7920382165605095,,0,,,,
343,GLICERINA 1.68G SUPOSITORIO PEDIATRIC X6,GENERICO DE CALIDAD,39.95,4.240976645435245,3.8168789808917203,,0,,,,
344,GLICERINA 2.88G SUPOSITORIOS X 6,GENERICO DE CALIDAD,54,5.732484076433121,5.159235668789809,,0,,,,
877,GLICERINA 30ML,LYA,13,1.3800424628450105,1.2420382165605095,,0,,,,
2005,GLIMEPIRIDA 2MG BLIST X 10 TAB,SAGA,5.18,0.5498938428874734,0.4949044585987261,,0,,,,
495,GLIMEPIRIDA 2MG BLISTER X 10 TABLETAS,BRIXMEDIC,4.62,0.49044585987261147,0.44140127388535033,,0,,,,
2006,GLIMEPIRIDA 4MG BLIST X 10 TAB,SAGA,8.76,0.9299363057324841,0.8369426751592357,,0,,,,
496,GLIMEPIRIDA 4MG BLISTER X 10 TABLETAS,BRIXMEDIC,9.89,1.0498938428874736,0.9449044585987262,,0,,,,
972,GLIMEPIRIDE 2MG BLIST X 10 TAB,LAND,4.9,0.5201698513800425,0.4681528662420382,,0,,,,
2009,GLUCOFRED 80MG X 10 TAB,FREDUN PHARMCEU,21.38,2.2696390658174095,2.0426751592356687,,0,,,,
1121,GLUCONATO DE CALCIO 10% SOL FR 100 ML,BEHRENS,36.08,3.830148619957537,3.4471337579617836,,0,,,,
934,GLUCOZIM 500MG X 20 COMP.,RONAVA,31.87,3.383227176220807,3.0449044585987264,,0,,,,
51,GORRO DE CIRUJANO DESC,UM DESCARTABLES C.A.,1.6,0.16985138004246286,0.15286624203821658,,0,,,,
52,GORRO DE CIRUJANO FUCSIA,UM DESCARTABLES C.A.,1.79,0.19002123142250532,0.1710191082802548,,0,,,,
50,GORRO DE ENFERMERA BLANCO,UM DESCARTABLES C.A.,1.13,0.11995753715498937,0.10796178343949044,,0,,,,
788,GOTAS DE VALERIANA 15 ML,SOMA,16.2,1.7197452229299361,1.5477707006369426,,0,,,,
792,GOTAS DE VALERIANA 30 ML,SOMA,20.06,2.1295116772823777,1.91656050955414,,0,,,,
527,GRIPALCE 400MG+4MG+4MG X 20 CAPSULAS,BRASTERAPICA,24.68,2.6199575371549892,2.3579617834394906,,0,,,,
1019,GRIPALCE DISP 20 BLIST X 10 CAP,BRASTERAPICA,238.61,25.330148619957537,22.797133757961785,,0,,,,
441,GUANTES DE EXAMEN TALLA L,MC MEDICAL,160.14,17,15.3,,0,,,,
55,GUANTES DE EXAMEN TALLA L CAJA X100,MCD,265.74,28.21019108280255,25.389171974522295,,0,,,,
442,GUANTES DE EXAMEN TALLA M,MC MEDICAL,160.14,17,15.3,,0,,,,
54,GUANTES DE EXAMEN TALLA M CAJA X100,MCD,265.74,28.21019108280255,25.389171974522295,,0,,,,
443,GUANTES DE EXAMEN TALLA S,MC MEDICAL,160.14,17,15.3,,0,,,,
53,GUANTES DE EXAMEN TALLA S CAJA X 100,MCD,265.74,28.21019108280255,25.389171974522295,,0,,,,
438,GUANTES DE NITRILO TALLA L,SIPA,202.53,21.5,19.35,,0,,,,
439,GUANTES DE NITRILO TALLA M,SIPA,202.53,21.5,19.35,,0,,,,
440,GUANTES DE NITRILO TALLA S,SIPA,202.53,21.5,19.35,,0,,,,
2144,GYNKOLA 500MG X 60 CAPS,HERBAPLANT,61.09,6.485138004246285,5.836624203821657,,0,,,,
345,GYNOVIT DUCHA VAGINAL X130ML,LABORATORIOS VARGAS,32.53,3.4532908704883227,3.1079617834394906,,0,,,,
821,HALOPERIDOL 5MG/1ML (I.M/I.V) AMP,BIOSANO,11.78,1.2505307855626326,1.1254777070063695,,0,,,,
´209,HALOPERIDOL BP 5MG BLIST X 10 TAB,JMW,4.52,0.4798301486199575,0.43184713375796174,,0,,,,
736,HEMORROIMED CREMA 30GR,LYA,42.3,4.490445859872612,4.04140127388535,,0,,,,
347,HENOVIC SOLUCION ORAL GOTAL X30ML,LABORATORIOS VARGAS,51,5.414012738853503,4.872611464968153,,0,,,,
1102,HIDROCLOROTIAZIDA 12.5MG BLIST X 10TAB,FAHD,3.3,0.3503184713375796,0.31528662420382164,,0,,,,
814,HIDROCLOROTIAZIDA 25MG BLISTER X 10 TAB,LAPROFF,2.54,0.26963906581740976,0.2426751592356688,,0,,,,
89,HIDROCORTISONA 100MG (I.M/I.V) AMP,VITALIS,10.74,1.1401273885350318,1.0261146496815288,,0,,,,
2275,HIDROXIDO DE ALUMINIO 6% X 100ML,AIRELA,20.35,2.1602972399150744,1.944267515923567,,0,,,,
88,HIERRO SACAROSA 100MG/5ML (I.V) AMP,VITALIS,24.4,2.5902335456475583,2.3312101910828025,,0,,,,
2042,HISTALER 0.5MG/ML X 60ML JBE PED,VALMORCA,26.09,2.76963906581741,2.492675159235669,,0,,,,
2043,HISTALER 5MG X 30 TAB,VALMORCA,37.51,3.981953290870488,3.5837579617834394,,0,,,,
878,HOJAS DE SEN 5GR PAPELETA,LYA,13.75,1.459660297239915,1.3136942675159236,,0,,,,
3083,IBECAR 150MG X 30 TABLETAS,VALMORCA,94.2,10,9,,0,,,,
1063,IBOTUNI (IBUPRO+TIOCOL) 600/4MG X 10TAB,UNIPHARMA,23.83,2.529723991507431,2.276751592356688,,0,,,,
2044,IBUCOLVAL 400MG-4MG X 20 TAB,VALMORCA,69.14,7.339702760084926,6.605732484076433,,0,,,,
2045,IBUCOLVAL 600-4MG X 20 TAB,VALMORCA,84.4,8.959660297239916,8.063694267515924,,0,,,,
668,IBUFENAC 400MG X 20 CAPS,RONAVA,58.06,6.163481953290871,5.5471337579617845,,0,,,,
2340,IBUN (IBUPROFENO) 400MG X 10 TAB,COFASA,11.71,1.243099787685775,1.1187898089171975,,0,,,,
2339,IBUN (IBUPROFENO) 600MG X 10 TAB,COFASA,19.79,2.1008492569002124,1.8907643312101912,,0,,,,
2280,IBUPROFENO 400MG BLIST X 10 TAB,SAGA,4.14,0.43949044585987257,0.3955414012738853,,0,,,,
1103,IBUPROFENO 400MG BLIST X 10 TAB,FAHD,6.88,0.7303609341825902,0.6573248407643312,,0,,,,
103,IBUPROFENO 400MG X 20 TAB,QUIMFAR,13,1.3800424628450105,1.2420382165605095,,0,,,,
2195,IBUPROFENO 600MG BLIST X 10 TAB,SAGA,6.59,0.6995753715498938,0.6296178343949045,,0,,,,
374,IBUPROFENO 600MG BLISTER X 10 TAB,UNICURE,10.08,1.070063694267516,0.9630573248407643,,0,,,,
498,IBUPROFENO 600MG BLISTER X 10 TABLETAS,BRIXMEDIC,7.35,0.7802547770700636,0.7022292993630573,,0,,,,
499,IBUPROFENO 800MG BLISTER X 10 TABLETAS,BRIXMEDIC,10.93,1.1602972399150744,1.044267515923567,,0,,,,
667,IBUTIL 400MG/4 X 20 TAB,RONAVA,88.55,9.400212314225053,8.460191082802547,,0,,,,
2207,INNOBROX(CLARITROMI)250MG/5ML X60ML SUSP,IN/QUIMICA,66.03,7.009554140127388,6.30859872611465,,0,,,,
2090,IPALAT 1% CREMA 20G,COFASA,49,5.201698513800425,4.681528662420383,,0,,,,
2091,IPALAT 10MG/ML X 20ML SOL.,COFASA,38,4.033970276008493,3.6305732484076434,,0,,,,
832,IRBESARTAN 150MG BLIST X 10 TAB,JMW,18.27,1.9394904458598725,1.7455414012738852,,0,,,,
321,IRBESARTAN 150MG BLISTER X10 TABLETAS,BIOMEDIC LAB,20.72,2.199575371549894,1.9796178343949045,,0,,,,
1218,IRBESARTAN 300MG BLIST X 10 TAB,JMW,17.33,1.8397027600849256,1.6557324840764331,,0,,,,
2197,IRBESARTAN 300MG X 10 TAB,UNICURE,28.64,3.040339702760085,2.7363057324840767,,0,,,,
292,ISOSPRAY PLUS 0.15%.-25% SOLUCION FRASCO,BIOTECH,31.82,3.3779193205944797,3.0401273885350317,,0,,,,
295,IVAGAN FORTE 25BLISTER X4 TABLETAS,BIOTECH,162.34,17.233545647558387,15.510191082802548,,0,,,,
294,IVAGAN FORTE TAB RECUBIERTAS EST 10 TABL,BIOTECH,18.18,1.929936305732484,1.7369426751592356,,0,,,,
293,IVAGAN TAB RECUBERTAS EST 10TAB,BIOTECH,16.88,1.7919320594479828,1.6127388535031846,,0,,,,
2046,IVERMECTINA 6MG X 4 TAB,GENCER,14.22,1.5095541401273886,1.3585987261146497,,0,,,,
1157,IVERMED CREMA (IVERMECTINA 0.4%) 60GR,LYA,39.66,4.210191082802547,3.7891719745222923,,0,,,,
2126,IVERMED LOCION(IVERMECTINA 0.4%)100ML,LYA,43.61,4.629511677282378,4.16656050955414,,0,,,,
755,JABON LIQ. PARA MANOS- FRUTAS VERDES,FRAGANTE,11.59,1.2303609341825903,1.1073248407643312,,0,,,,
756,JABON LIQ. PARA MANOS- KIWI,FRAGANTE,11.59,1.2303609341825903,1.1073248407643312,,0,,,,
759,JABON LIQ. PARA MANOS OCEANO,FRAGANTE,11.59,1.2303609341825903,1.1073248407643312,,0,,,,
752,JABON LIQ. PARA MANOS PRIMAVERA SPRING,FRAGANTE,11.59,1.2303609341825903,1.1073248407643312,,0,,,,
757,JABON LIQ. PARA MANOS-FRUTAS EXOTICAS,FRAGANTE,11.59,1.2303609341825903,1.1073248407643312,,0,,,,
753,JABON LIQ. PARA MANOS-GRANADA,FRAGANTE,11.59,1.2303609341825903,1.1073248407643312,,0,,,,
758,JABON LIQ. PARA MANOS-TROPICAL CITRICOS,FRAGANTE,11.59,1.2303609341825903,1.1073248407643312,,0,,,,
789,JARABE FRAILEJON 120 ML,SOMA,27.13,2.8800424628450108,2.5920382165605096,,0,,,,
790,JARABE LAMEDOR 120 ML,SOMA,26.75,2.8397027600849256,2.555732484076433,,0,,,,
791,JARABE SABILA 120 ML,SOMA,29.58,3.140127388535032,2.8261146496815286,,0,,,,
60,JELCO N°18,SMITHS MEDICAL,6.97,0.7399150743099787,0.6659235668789809,,0,,,,
61,JELCO N°20,SMITHS MEDICAL,7.72,0.8195329087048832,0.7375796178343949,,0,,,,
62,JELCO N°24,SMITHS MEDICAL,7.72,0.8195329087048832,0.7375796178343949,,0,,,,
447,JERINGA 3 CC21 1/2 UNIDAD,DC MEDICAL,0.66,0.07006369426751592,0.06305732484076433,,0,,,,
2099,KATIVIL 1G/10ML SOL ORAL X 120ML S/AZUC,COFASA,50,5.307855626326964,4.777070063694268,,0,,,,
2102,KATIVIL 1G/10ML SOL ORAL X 90ML S/AZUCAR,COFASA,38,4.033970276008493,3.6305732484076434,,0,,,,
1067,KENTUNI(TRIAMCINOLONA)10MG/MLX5ML I.M/IA,UNIPHARMA,97.87,10.3895966029724,9.35063694267516,,0,,,,
348,KETAZOL 2% CHAMPU X60ML,LABORATORIOS VARGAS,106.39,11.294055201698514,10.164649681528664,,0,,,,
1013,KETOCONAZOL 400MG X 5 OVULOS VAG.,CAPLIN POINT,39.19,4.160297239915074,3.744267515923567,,0,,,,
311,KETOCONAZOL CR TOPICA 2% X30GR,BALAXI,21.2,2.2505307855626326,2.0254777070063694,,0,,,,
2307,KETOCONAZOL CREMA 2% W/W 15GR,BRIXMEDIC,23.08,2.4501061571125264,2.205095541401274,,0,,,,
2230,KETOLAC 20MG BLIST X 10 COMP,SM PHARMA,19.07,2.024416135881104,1.8219745222929937,,0,,,,
2343,KETOPROFENO 100MG BLIST X 10 TAB,SAGA,11.4,1.2101910828025477,1.089171974522293,,0,,,,
1220,KETOPROFENO 100MG BP BLISTER X 10 TAB,JMW,24.59,2.610403397027601,2.3493630573248407,,0,,,,
2106,KETOPROFENO 100MG X 10 TAB,COFASA,28,2.9723991507431,2.67515923566879,,0,,,,
385,KETOPROFENO 100MG X 10 TABLETAS,PLUS ANDEX,14.03,1.489384288747346,1.3404458598726114,,0,,,,
386,KETOPROFENO 100MG X 20 TABLETAS,PLUS ANDEX,21.82,2.316348195329087,2.0847133757961784,,0,,,,
2318,KETOPROFENO POLV/INY 100MG (I.M/I.V),BIOMEDIC LAB,15.83,1.6804670912951167,1.512420382165605,,0,,,,
77,KETOROLACO 30MG (IV/IM) AMP,BIOSANO,10.27,1.0902335456475583,0.9812101910828025,,0,,,,
76,KETROPROFENO 100MG/2ML (I.M/I.V) AMP,BIOSANO,11.12,1.1804670912951167,1.062420382165605,,0,,,,
2356,KIT 9-VIT MULTIVITAMINICO (I.V),DROVNPLUS,67.35,7.14968152866242,6.434713375796178,,0,,,,
2353,KIT DE LAPARATOMIA ESTERIL II 40GR,CMV,134.61,14.289808917197453,12.860828025477709,,0,,,,
2191,KOREOFIN(LEVO 0.15MG+ETINI 0.03MG)X28TAB,CAPLIN POINT,24.12,2.5605095541401277,2.304458598726115,,0,,,,
2107,LAGRICOF SOL X 15 ML,COFASA,47.45,5.037154989384289,4.53343949044586,,0,,,,
974,LANDGRA(SILDENAFI)100MG G/ ORAL BNANA,LAND,7.35,0.7802547770700636,0.7022292993630573,,0,,,,
977,LANDGRA(SILDENAFI)100MG G/ORAL MANGO,LAND,7.35,0.7802547770700636,0.7022292993630573,,0,,,,
2072,LANOLZINC X 60 G POMADA,VALMORCA,31.18,3.3099787685774946,2.978980891719745,,0,,,,
2272,LANZOPRAZOL 30MG BLIST X 10 TAB,JMW,10.74,1.1401273885350318,1.0261146496815288,,0,,,,
2276,LECHE MAGNESIA 100ML,BELFAR,14.6,1.5498938428874733,1.394904458598726,,0,,,,
871,LEVADURA DE CERVEZA 400MG X 30CAPS.,LYA,31.37,3.330148619957537,2.9971337579617834,,0,,,,
2246,LEVOFLOXACINA 500MG BLIST X 10 TAB,DROVNPLUS,17.05,1.8099787685774948,1.6289808917197455,,0,,,,
427,LEVOFLOXACINA 500MG BLIST X 10 TAB,UNILINK,22.33,2.370488322717622,2.1334394904458596,,0,,,,
500,LEVOFLOXACINA 500MG BLISTER X 10 TABL,BRIXMEDIC,20.35,2.1602972399150744,1.944267515923567,,0,,,,
728,LEVOFLOXACINA 500MG/100ML INFUSION I.V,ALFA,28.26,3,2.7,,0,,,,
2247,LEVOFLOXACINA 750MG BLIST X 10 TAB,DROVNPLUS,23.08,2.4501061571125264,2.205095541401274,,0,,,,
211,LEVOFLOXACINA 750MG BLIST X 10 TAB,BALAXI,28.26,3,2.7,,0,,,,
501,LEVOFLOXACINA 750MG BLISTER X 10 TABLET,BRIXMEDIC,28.17,2.9904458598726116,2.6914012738853503,,0,,,,
833,LEVOSULPIRIDE 25MG BLIST X 10 TAB,JMW,8.57,0.9097664543524416,0.8187898089171974,,0,,,,
1202,LEVOTIROXINA 100MCG BLISTER X 10 TAB,JMW,7.16,0.7600849256900213,0.6840764331210192,,0,,,,
1204,LEVOTIROXINA 50MCG BLISTER X 10 TAB,JMW,4.71,0.5,0.45,,0,,,,
3040,LIDOCAINA 2% AMP (IM/IV) 3 ML,CAPLIN POINT,3.77,0.4002123142250531,0.3601910828025478,,0,,,,
2182,LIDOCAINA URETRAL 20MG/G X 30 G,PHARLAB,25.43,2.699575371549894,2.4296178343949046,,0,,,,
2325,LINAZA MOLIDA CON AVENA 250GR,INTERVIT,83.65,8.880042462845012,7.992038216560511,,0,,,,
2324,LINAZA MOLIZA 250GR,INTERVIT,71.78,7.619957537154989,6.857961783439491,,0,,,,
1112,LINAZEITE ACEITE DE LINAZA X 30 CAPS,INTERVIT,73.01,7.750530785562633,6.97547770700637,,0,,,,
1108,LINAZEITE ACEITE DE LINAZA X 60 CAPS,INTERVIT,123.97,13.160297239915074,11.844267515923567,,0,,,,
296,LISIN-BE ALIMENTO LIQUIDO FCO 120ML,BIOTECH,42.18,4.477707006369426,4.029936305732484,,0,,,,
147,LISINOPRIL 10MG BLISTER X10 TAB,BALAXI,6.41,0.6804670912951168,0.6124203821656051,,0,,,,
920,LISINOPRIL 10MG X 10 TAB BLIST,BRIXMEDIC,9.23,0.9798301486199575,0.8818471337579618,,0,,,,
921,LISINOPRIL 20MG X 10 TAB BLIST,BRIXMEDIC,13.56,1.4394904458598727,1.2955414012738855,,0,,,,
2010,LIT (10.8G-4.05G) ENEMA PED 67.5ML,GENERICO DE CALIDAD,82.38,8.745222929936306,7.870700636942676,,0,,,,
2011,LIT (16G-6G) ENEMA ADULTO 100ML,GENERICO DE CALIDAD,85.23,9.047770700636944,8.14299363057325,,0,,,,
880,LOCION JABONOSA DE AZUFRE 120ML,LYA,35.98,3.819532908704883,3.4375796178343947,,0,,,,
2047,LODESTAR HCT 50MG - 12.5MG X 30 TAB,VALMORCA,42.86,4.549893842887474,4.094904458598727,,0,,,,
297,LOGANIL 250MG/5ML JARABE ADULTOS X120ML,BIOTECH,33.12,3.5159235668789806,3.1643312101910825,,0,,,,
2298,LOKARIN 5MG -60MG / 5ML JBE X 60ML,BIOTECH,28.57,3.0329087048832273,2.7296178343949045,,0,,,,
637,LOPERAM 2MG TAB (50X4) DISPENSADOR,LABORATORIOS VARGAS,712.99,75.68895966029724,68.12006369426751,,0,,,,
2243,LOPERAMIDA 2MG BLIST X 6 TAB,LAPROFF,3.86,0.4097664543524416,0.3687898089171974,,0,,,,
249,LORADEX 10MG X 10 TAB,PLUS ANDEX,7.4,0.7855626326963907,0.7070063694267517,,0,,,,
220,LORATADINA 10MG BLISTER X10 TAB,UNILINK,5.84,0.6199575371549894,0.5579617834394904,,0,,,,
775,LORATADINA 10MG BLISTER X10 TAB,BIOMEDIC LAB,4.43,0.47027600849256895,0.42324840764331206,,0,,,,
2231,LORATADINA 10MG X 10 TAB,SM PHARMA,5.61,0.5955414012738854,0.5359872611464969,,0,,,,
125,LORATADINA 10MG X 10 TAB (BLISTER),BALAXI,4.24,0.45010615711252655,0.4050955414012739,,0,,,,
2048,LORAVAL 10MG X 10 TAB,VALMORCA,14.7,1.5605095541401273,1.4044585987261147,,0,,,,
2049,LORAVAL 5MG/5ML X 60 ML JBE PED,VALMORCA,17.99,1.9097664543524415,1.7187898089171973,,0,,,,
922,LOSARTAN 50MG / 12.5MG . X 10 TAB BLIST,BRIXMEDIC,6.69,0.7101910828025478,0.639171974522293,,0,,,,
2050,LOSARTAN POT 50MG X 30 TAB,GENCER,38.62,4.099787685774947,3.6898089171974524,,0,,,,
213,LOSARTAN POT HIDROCLOTIAZIDA 50MG/12.5MG,JMW,9.42,1,0.9,,0,,,,
955,LOSARTAN POTASICO 100MG X 10 COMP REC.,LABORATORIOS VARGAS,13.18,1.3991507430997876,1.259235668789809,,0,,,,
2248,LOSARTAN POTASICO 50MG BLIST X 10 TAB,DROVNPLUS,3.74,0.3970276008492569,0.35732484076433124,,0,,,,
3071,LOSARTAN POTASICO 50MG TABLETAS X30,ALESS,19.59,2.0796178343949046,1.871656050955414,,0,,,,
2,LOSARTAN POTASICO 50MG X 10 TAB BLISTER,CAPLIN POINT,4.52,0.4798301486199575,0.43184713375796174,,0,,,,
432,LOSARTAN POTASICO 50MG X 30 COMP,GEOLAB,12.62,1.3397027600849256,1.2057324840764332,,0,,,,
2166,LOSARTANA POTASSICA 50MG X 30 COMP,NEOQUIMICA,8.67,0.9203821656050956,0.828343949044586,,0,,,,
642,LUMBAX 600MG X 10 TAB,LABORATORIOS VARGAS,32.53,3.4532908704883227,3.1079617834394906,,0,,,,
678,"MACROGOTERO EN ""Y""",MC MEDICAL,4.8,0.5095541401273885,0.4585987261146497,,0,,,,
2277,MAGMAX TRAD (LECHE MAGNESIA) 100ML,NATULAB,16.11,1.7101910828025477,1.539171974522293,,0,,,,
3026,MAGNESIO AMINOQUELADO,PHARMATECH,56.86,6.036093418259023,5.432484076433121,,0,,,,
737,MANZANILLA (PAPELETA) 5GR,LYA,17.33,1.8397027600849256,1.6557324840764331,,0,,,,
163,MASCARILLAS CON LIGA (FUCSIA),UM DESCARTABLES C.A.,2.83,0.30042462845010615,0.27038216560509554,,0,,,,
179,MASCARILLAS FACIALES KN95 -BLANCAX 5 UND,BLUE MEDICAL,40.51,4.300424628450106,3.870382165605095,,0,,,,
180,MASCARILLAS FACIALES KN95- ROJA X 5 UND,BLUE MEDICAL,40.51,4.300424628450106,3.870382165605095,,0,,,,
849,MASCARILLAS QUIRURG KIDS 3CAPAS X50 PZAS,GUOYAN,32.5,3.4501061571125264,3.105095541401274,,0,,,,
850,MASCARILLAS QUIRURG KIDS KFP4 3DX10 PZAS,KF94,17.14,1.8195329087048833,1.6375796178343949,,0,,,,
851,MASCARILLAS QUIRURG KIDS KFP94 95%X10PZS,KF94,17.14,1.8195329087048833,1.6375796178343949,,0,,,,
704,MELAX LAXANTE NATURAL POLVO FCO. 200 G,BIOTECH,103.43,10.979830148619959,9.881847133757963,,0,,,,
839,MELOXICAM 15MG BLIST X 10 TAB,BALAXI,4.99,0.529723991507431,0.4767515923566879,,0,,,,
923,MELOXICAM 15MG X 10 TAB BLIST,BRIXMEDIC,7.44,0.7898089171974523,0.7108280254777071,,0,,,,
90,MELOXICAM 15MG/1.5ML (I.M) AMP,VITALIS,6.69,0.7101910828025478,0.639171974522293,,0,,,,
939,MEMANTINA 10MG X 14 TAB,KMPLUS,34.29,3.640127388535032,3.2761146496815288,,0,,,,
738,MENTOL 10GR,LYA,19.59,2.0796178343949046,1.871656050955414,,0,,,,
2290,MENTOL DAVIS 14.18G,M DAVIS,8.48,0.9002123142250531,0.8101910828025478,,0,,,,
92,MEROPENEM 1GR (I.V) AMP,VITALIS,81.48,8.649681528662422,7.78471337579618,,0,,,,
